"mu" "sigma" "n" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
7 0.5 800 265 44 7.44249603713454 0.879980009150603 FALSE ""
3 0.5 700 494 45 3.0789132493288 0.529876135007109 FALSE ""
3 0.5 200 392 46 2.97949878078972 0.294078236568955 FALSE ""
7 1 900 200 47 7.17602477601921 1.14839569336565 FALSE ""
3 0.5 200 172 48 3.20138673568128 0.569735770712985 FALSE ""
7 1.5 1000 74 49 6.85737224459069 1.36239834688143 FALSE ""
3 1.5 500 301 50 2.97090378232889 1.40119999959786 FALSE ""
7 0.5 500 493 51 7.36446564883151 0.910590022112827 FALSE ""
7 0.5 400 491 52 6.76594414214351 0.270865941725179 FALSE ""
3 0.5 800 202 53 3.14045621182063 0.645501202626771 FALSE ""
3 1.5 900 266 54 3.05089398182953 1.60355810043456 FALSE ""
7 0.5 300 197 55 6.74884446083641 0.548974528353651 FALSE ""
3 1.5 500 497 56 3.05051994410204 1.44888140794704 FALSE ""
3 1 1000 56 57 3.30236394895363 1.33846403280045 FALSE ""
3 0.5 500 350 58 3.07623240633773 0.562398440397774 FALSE ""
3 1.5 900 8 59 2.68179708367501 1.0245882596055 FALSE ""
3 0.5 800 92 60 2.99445403563754 0.458986340910733 FALSE ""
7 0.5 800 409 61 6.48130120281735 2.05510668249822e-230 FALSE ""
3 0.5 600 425 62 3.08020766769183 0.743137619881568 FALSE ""
7 1 300 156 63 6.66938760537757 0.582488192413553 FALSE ""
3 1.5 1000 228 64 3.18662830651162 1.79351648646297 FALSE ""
3 0.5 500 364 65 3.08047021006867 0.650933879428404 FALSE ""
3 1.5 600 295 66 2.91310207076802 1.28494757414356 FALSE ""
7 0.5 1000 29 67 7.26604880740331 0.727283991169803 FALSE ""
3 0.5 600 281 68 2.94461012713322 0.466356066255975 FALSE ""
7 1.5 200 3 69 6.60545761764594 0.955300465485806 FALSE ""
7 0.5 400 326 70 7.40617219480569 1.03642456620258 FALSE ""
3 1.5 800 140 71 2.84289783325873 1.3920607354362 FALSE ""
3 0.5 500 370 72 3.34843136546199 0.731134128273966 FALSE ""
7 1.5 400 28 73 7.09786711620225 1.48172461159057 FALSE ""
3 1.5 900 38 74 2.93904216611398 1.38154590375377 FALSE ""
3 1.5 300 281 75 3.26682534455437 1.84149942471192 FALSE ""
3 0.5 300 480 76 2.97159201570288 0.460220831899893 FALSE ""
7 1 1000 392 77 6.48535979718446 0.476195823165013 FALSE ""
3 1 300 395 78 2.7766593528304 0.880491004761346 FALSE ""
3 1 1000 41 79 3.02487079768984 1.08886441009204 FALSE ""
7 1 600 154 80 6.6457498864354 0.665373218359268 FALSE ""
3 0.5 1000 196 81 2.93475742639812 0.468502236466475 FALSE ""
3 1 600 411 82 3.09890771137678 1.06551146180831 FALSE ""
7 0.5 1000 253 83 7.09417020028053 0.609234436964204 FALSE ""
3 1.5 1000 253 84 3.01653318315243 1.47215951321728 FALSE ""
3 0.5 600 339 85 2.93998738255738 0.539410139218244 FALSE ""
7 1.5 500 24 86 7.13244228389044 1.79156776663366 FALSE ""
7 0.5 800 467 87 6.92792646471965 0.471533090417872 FALSE ""
7 1.5 100 482 88 5.83491058357059 0.484365825533784 FALSE ""
7 0.5 400 19 89 6.91181643383179 0.262059644737933 FALSE ""
7 1 100 222 90 6.12807268542357 0.317985401843406 FALSE ""
3 0.5 100 330 91 2.37999138685789 0 FALSE ""
7 1.5 100 365 92 6.40161368365774 0.621061182571126 FALSE ""
3 1 900 486 93 2.87537911080693 0.927324720888154 FALSE ""
3 0.5 400 246 94 2.8442177702055 0.368810069927417 FALSE ""
3 1 500 460 95 2.50154309152099 0.582284247286709 FALSE ""
3 0.5 100 263 96 3.3663989264634 1.26006220160721 FALSE ""
7 1 100 448 97 6.46901994679976 0.0689408775013676 FALSE ""
3 0.5 600 181 98 2.89616465352116 0.40813695924094 FALSE ""
3 1 400 272 99 2.64592462541859 0.535803878759555 FALSE ""
3 1.5 400 80 100 2.5798387874199 1.0242228160364 FALSE ""
7 0.5 200 232 101 6.86702379461869 0.216794230467591 FALSE ""
3 1 700 266 102 2.97275412338456 0.97596474473272 FALSE ""
7 1.5 300 492 103 7.3851351227832 1.9223480361144 FALSE ""
3 0.5 700 102 104 3.24314879065471 0.703914265880344 FALSE ""
7 1 300 198 105 6.54084997934972 0.0477560259278635 FALSE ""
3 1 100 42 106 2.28702078186587 0.284306884463942 FALSE ""
3 1 500 169 107 2.99312366073636 0.967421639057135 FALSE ""
7 0.5 400 384 108 6.57509189961066 0.192407849501151 FALSE ""
7 1.5 800 278 109 7.37956476926029 1.81248621768863 FALSE ""
3 0.5 200 91 110 3.04606114410461 0.602861618413037 FALSE ""
7 0.5 200 167 111 6.99309800856232 0.428166719064038 FALSE ""
3 1 600 494 112 2.9572887841883 0.949952720195321 FALSE ""
3 1.5 300 146 113 3.11384724133956 1.55305822558289 FALSE ""
7 1 400 327 114 6.72980732226289 0.829909514745934 FALSE ""
3 1 200 493 115 3.37172111330459 1.28197932573792 FALSE ""
7 1.5 1000 52 116 7.25666804965123 1.74994284957749 FALSE ""
7 1.5 800 258 117 7.46355271178922 1.89948542575351 FALSE ""
7 1.5 100 161 118 5.47360266443017 0.373073570280407 FALSE ""
3 0.5 500 100 119 2.85940421594586 0.454456240939201 FALSE ""
7 1.5 500 470 120 6.77857065381193 1.2552208307008 FALSE ""
7 1 100 382 121 8.11236840040549 1.4629932828674 FALSE ""
3 0.5 700 292 122 3.02595715110868 0.489559742515964 FALSE ""
3 1 900 324 123 2.96910472965482 0.981512039950944 FALSE ""
3 0.5 400 305 124 3.17313261414411 0.556063268871589 FALSE ""
3 1.5 1000 24 125 2.73285056909414 1.17114015398485 FALSE ""
3 1 300 207 126 3.18642762897845 1.17596725157926 FALSE ""
7 1.5 400 388 127 7.13272597895079 1.78085764018013 FALSE ""
7 1 1000 273 128 6.69089461932842 0.592967256013923 FALSE ""
3 1.5 800 473 129 2.91222093477281 1.43230216485011 FALSE ""
3 1 600 50 130 2.90854446655705 0.98251596395507 FALSE ""
7 1.5 900 196 131 6.73919469990679 1.21326661858266 FALSE ""
3 0.5 1000 88 132 3.03139860150727 0.486808941522508 FALSE ""
7 0.5 400 471 133 6.50075655675761 8.89083470279561e-09 FALSE ""
3 1.5 100 77 134 3.93264521178201 2.42539245904639 FALSE ""
7 1.5 600 190 135 7.37230517708554 2.0204788487976 FALSE ""
7 1.5 400 126 136 6.5598815033072 1.21315434888016 FALSE ""
3 0.5 900 434 137 3.09341793885605 0.595702053914032 FALSE ""
7 0.5 300 4 138 6.76241758947649 0.22616246710905 FALSE ""
7 1.5 700 103 139 7.16888032505521 1.73573853330214 FALSE ""
7 0.5 200 24 140 7.1637625354624 0.923665724033841 FALSE ""
7 1.5 600 453 141 6.63610609664263 1.14284673424166 FALSE ""
3 0.5 1000 396 142 2.98515952586576 0.489114495126274 FALSE ""
7 1 600 298 143 6.61792668576099 0.556037106638531 FALSE ""
3 0.5 600 453 144 3.08345778804607 0.552444591250937 FALSE ""
3 1 700 435 145 3.18433522278402 1.13570802148825 FALSE ""
7 0.5 600 70 146 7.97408649788292 1.5228198268145 FALSE ""
7 1.5 500 213 147 6.86609798503539 1.21079551033192 FALSE ""
7 1 300 307 148 6.41031697136513 0.54314527046697 FALSE ""
3 0.5 600 395 149 2.67912476065684 0.226261952580932 FALSE ""
3 1 900 70 150 2.97197783126499 1.03032152496673 FALSE ""
7 1.5 1000 107 151 7.19726276353122 1.68132561721828 FALSE ""
3 1.5 400 98 152 2.99797396518298 1.39229030665385 FALSE ""
3 1.5 200 456 153 2.8475980582015 1.45646221573754 FALSE ""
3 1 700 326 154 2.86622125375224 0.774986452596474 FALSE ""
3 1.5 300 367 155 2.9995633646787 1.60676060514507 FALSE ""
7 0.5 600 259 156 6.9820541768938 0.346893816122039 FALSE ""
3 1.5 300 494 157 2.89512923879407 1.53113885514522 FALSE ""
3 1 400 446 158 2.90033074257793 0.85677865174007 FALSE ""
3 1.5 200 253 159 2.54028293428838 0.914380173353522 FALSE ""
3 0.5 1000 136 160 3.13028055420805 0.562932968287982 FALSE ""
7 1.5 100 332 161 7.00808367945571 1.41888517493382 FALSE ""
7 0.5 100 223 162 6.39558576299741 0.145708890889554 FALSE ""
3 1 1000 272 163 3.01927177483965 0.971006744806603 FALSE ""
3 0.5 300 374 164 2.87780521777188 0.360290554480894 FALSE ""
7 1 1000 324 165 7.15730623623045 1.20571552806989 FALSE ""
7 0.5 400 369 166 7.10479339233746 0.647054103173903 FALSE ""
3 1 800 6 167 3.19055130439768 1.1656660679988 FALSE ""
7 1 100 401 168 6.06128991823013 0.1082039367471 FALSE ""
7 1 300 76 169 7.48463153409526 1.42542221510916 FALSE ""
7 1.5 200 305 170 7.5277714248317 2.006960837519 FALSE ""
7 1 100 337 171 5.96259349498552 0.212383785667607 FALSE ""
3 0.5 400 14 172 2.94985515690704 0.580895588518788 FALSE ""
7 0.5 800 50 173 7.63802374425424 1.11412965107645 FALSE ""
3 1.5 700 241 174 2.99227922263141 1.58954215077449 FALSE ""
3 0.5 900 165 175 2.88306792928524 0.399348275082681 FALSE ""
3 1.5 200 353 176 2.49736934662726 1.13029601825793 FALSE ""
7 1 300 178 177 6.42698682143285 0.550066537468097 FALSE ""
7 1 800 265 178 7.03187118468725 1.06450906426118 FALSE ""
7 1.5 600 159 179 6.48808461048334 1.05804197405036 FALSE ""
7 1.5 600 431 180 6.56461430928509 1.01289045274328 FALSE ""
7 0.5 200 415 181 6.39403603228257 0.12407538673323 FALSE ""
3 1.5 200 366 182 3.05479947961832 1.58530852948707 FALSE ""
3 1.5 100 249 183 3.52578805470333 1.9534682018597 FALSE ""
3 1.5 1000 460 184 2.95915177631497 1.4636981940228 FALSE ""
7 1 900 272 185 6.8816737021849 0.932555214371697 FALSE ""
3 0.5 100 119 186 2.81307544152725 0.562580423907332 FALSE ""
7 1.5 1000 17 187 7.14395559995461 1.58369505058934 FALSE ""
7 0.5 500 360 188 6.95883341372916 0.478625295273784 FALSE ""
7 1.5 800 449 189 6.65838167744527 1.17628832281543 FALSE ""
3 1 200 396 190 2.87541193601798 0.864352308900267 FALSE ""
7 0.5 100 162 191 7.02441058883696 0.864091830992496 FALSE ""
7 0.5 900 346 192 6.90250470912887 0.418871036036413 FALSE ""
3 1 1000 16 193 2.73277165464038 0.751458148333504 FALSE ""
7 0.5 700 460 194 7.4099060026299 0.872502664811854 FALSE ""
7 0.5 400 404 195 6.83093106459382 0.290885358030281 FALSE ""
3 1.5 1000 31 196 2.74539983552089 1.23450112732326 FALSE ""
7 1 800 107 197 6.81753855934621 0.893588919969537 FALSE ""
7 1 500 428 198 7.07190268168071 0.983726459336474 FALSE ""
3 1 1000 93 199 3.08563935617827 1.0659244140872 FALSE ""
3 1 400 140 200 3.05452279014934 0.918774231967254 FALSE ""
3 1.5 200 208 201 2.60584510304048 1.02256542822938 FALSE ""
3 1 300 149 202 3.1742180030757 1.02167606510628 FALSE ""
7 1.5 600 350 203 7.36606093185179 1.77850234347165 FALSE ""
3 1.5 100 38 204 2.64408473235307 1.27226497761668 FALSE ""
3 1 100 252 205 2.09655568882423 0.185527643958493 FALSE ""
7 1 400 415 206 7.3486734413896 1.49971770933906 FALSE ""
7 0.5 400 8 207 7.09631926695473 0.575987332122858 FALSE ""
7 0.5 600 60 208 6.64941118243523 0.249567425103441 FALSE ""
3 1.5 800 389 209 3.54331811486239 2.12431853304946 FALSE ""
7 0.5 900 232 210 6.79856095330836 0.336146996797487 FALSE ""
7 1 800 419 211 6.66462899441578 0.631556125200322 FALSE ""
3 1 400 350 212 2.7697072391727 0.754889218946349 FALSE ""
3 1 200 1 213 2.52752570224105 0.832353029607337 FALSE ""
7 1.5 900 9 214 7.26759493551502 1.78573002314657 FALSE ""
7 0.5 200 202 215 7.28567929960129 0.78056860423595 FALSE ""
7 1.5 1000 247 216 6.89100092992466 1.41391713797893 FALSE ""
3 1 400 52 217 2.78212497181248 0.653788994259831 FALSE ""
7 0.5 600 260 218 7.08958956113089 0.499641227234231 FALSE ""
7 1 500 454 219 6.89704343011532 0.832824089062326 FALSE ""
3 1 1000 285 220 2.99081321830227 0.943276421023807 FALSE ""
7 1 400 382 221 7.42165880379663 1.48264839235137 FALSE ""
3 1.5 1000 325 222 3.35848639020899 1.8950771125912 FALSE ""
7 1 800 486 223 6.74772062396114 0.764744572607209 FALSE ""
7 1.5 400 30 224 7.52947466015143 1.98080181953362 FALSE ""
7 0.5 1000 132 225 7.064241248493 0.626091202813732 FALSE ""
7 1.5 500 466 226 6.38510629577808 0.965372108697949 FALSE ""
7 0.5 700 255 227 7.08895635629058 0.683366049940416 FALSE ""
3 0.5 100 168 228 3.86915746662655 1.4593793624801 FALSE ""
3 0.5 800 233 229 3.10502552551722 0.55269587493117 FALSE ""
3 1.5 300 363 230 2.69252215451609 1.22715359841761 FALSE ""
7 0.5 800 306 231 6.72125094581314 0.359772095551071 FALSE ""
7 0.5 400 387 232 6.76681952478558 0.519036319813466 FALSE ""
7 0.5 600 407 233 7.01960656154488 0.564354571088124 FALSE ""
7 1 900 83 234 6.80162926322547 0.663845688181881 FALSE ""
7 1 700 28 235 6.8737541738733 0.905174018379852 FALSE ""
7 1.5 1000 420 236 6.97012533054152 1.42595959262671 FALSE ""
3 1 100 499 237 3.1792054232835 0.988762412891939 FALSE ""
7 0.5 100 338 238 6.68765867396188 0.587715192970665 FALSE ""
7 1.5 400 408 239 7.9103497371525 2.20996056482062 FALSE ""
3 1.5 400 161 240 2.7083013037716 1.10949599303807 FALSE ""
7 1.5 400 29 241 6.49994351491392 1.19027243485975 FALSE ""
7 1 500 166 242 7.54147578867116 1.51265365877999 FALSE ""
7 0.5 500 154 243 7.48182662745252 0.96990127336424 FALSE ""
7 1.5 200 184 244 6.78254069872733 1.31842930933821 FALSE ""
7 1 700 190 245 6.47307805812083 0.505678438488448 FALSE ""
7 0.5 1000 164 246 7.14163460448756 0.694454883237076 FALSE ""
3 1 1000 320 247 3.08962584339453 1.10096967087332 FALSE ""
3 0.5 1000 211 248 3.1358699282145 0.549598674023271 FALSE ""
7 1.5 600 286 249 7.93317201375275 2.36006671123897 FALSE ""
3 0.5 300 16 250 2.99254148749897 0.4745611191774 FALSE ""
3 0.5 100 190 251 2.40001379212927 3.0646584166974e-28 FALSE ""
7 1.5 900 150 252 6.53215194496873 1.09588026880623 FALSE ""
7 1.5 800 31 253 6.6594696113287 1.10309387152957 FALSE ""
7 1 100 482 254 7.93643678729765 1.75779644813207 FALSE ""
7 1 1000 444 255 7.06433597881442 1.15458745987882 FALSE ""
7 0.5 900 448 256 6.53501773226239 0.140536012357159 FALSE ""
7 0.5 600 457 257 6.54063063688687 0.19884599657638 FALSE ""
3 1.5 900 289 258 2.85373917324647 1.3693792918704 FALSE ""
7 1 600 423 259 6.84051848017938 0.721811556429622 FALSE ""
3 1 900 401 260 3.20389302274254 1.22477442457777 FALSE ""
7 1.5 300 106 261 7.18769337899051 1.84487903602381 FALSE ""
3 0.5 500 338 262 2.84910026906138 0.527259155480505 FALSE ""
3 0.5 1000 169 263 2.94054031905334 0.450281518548486 FALSE ""
7 0.5 800 420 264 7.32819716960281 0.815623723313589 FALSE ""
3 1 100 462 265 3.06406885675676 0.756987207804129 FALSE ""
3 1.5 100 452 266 2.80103941296801 1.20833861712835 FALSE ""
3 1 800 231 267 3.00041904276517 1.02416774861884 FALSE ""
7 1 600 147 268 7.37606774996855 1.30801181347046 FALSE ""
3 1 200 425 269 3.02497446132017 1.15474271751579 FALSE ""
3 1 300 455 270 2.69878626423971 0.724259755845006 FALSE ""
7 1 300 390 271 6.31339718843112 0.259737817375612 FALSE ""
3 0.5 800 100 272 3.04225704870764 0.519389622163853 FALSE ""
3 1 1000 143 273 3.25830197723865 1.28978566261235 FALSE ""
3 1 100 232 274 2.83264748591363 0.75348513367802 FALSE ""
3 1.5 600 95 275 2.83140738058983 1.2603891247403 FALSE ""
3 1.5 300 182 276 2.63007370373456 1.16899027425812 FALSE ""
3 1 500 184 277 3.10653033146891 0.969227740782741 FALSE ""
3 1 100 438 278 3.35125101037252 1.28711767752987 FALSE ""
3 1.5 400 133 279 3.43865169512047 2.00979466005293 FALSE ""
7 0.5 900 323 280 6.63370424466855 0.160406364994508 FALSE ""
7 0.5 600 386 281 6.59833528604737 3.96052760323788e-147 FALSE ""
7 0.5 800 484 282 7.19125735564398 0.675108615105736 FALSE ""
7 0.5 400 18 283 6.43749532172496 8.70557479922884e-217 FALSE ""
3 1.5 900 494 284 3.09553125418487 1.54284817677553 FALSE ""
7 1 500 234 285 7.35729300829037 1.26753401759595 FALSE ""
7 0.5 300 316 286 7.30122171399736 0.824608273340083 FALSE ""
3 1 800 150 287 2.95344551262984 0.871828818980784 FALSE ""
3 0.5 1000 302 288 3.2894378117489 0.724433202604815 FALSE ""
3 1 100 388 289 2.94966849507353 0.999614206937496 FALSE ""
3 1 300 296 290 2.91179936943981 0.949266781823364 FALSE ""
7 1.5 200 403 291 6.6362174320332 1.10126624430922 FALSE ""
3 1 400 97 292 3.03537695954308 1.06650550985925 FALSE ""
7 1.5 600 51 293 6.54289652271721 0.978236183008774 FALSE ""
3 1.5 300 302 294 3.43570595488001 1.87478972805607 FALSE ""
7 1 600 289 295 6.19213524768207 0.352199002117322 FALSE ""
7 1 1000 358 296 6.94994405588494 1.00517967965291 FALSE ""
7 1.5 500 159 297 7.30887298063892 1.88435438933136 FALSE ""
3 1.5 500 359 298 2.96161889735391 1.60451355074281 FALSE ""
3 1.5 100 46 299 2.72542658216251 1.22589395589927 FALSE ""
3 0.5 600 65 300 2.87793366898672 0.317987476893648 FALSE ""
7 0.5 500 309 301 7.24417155770967 0.652146260862384 FALSE ""
3 1.5 400 364 302 3.22155995805577 1.59292760162839 FALSE ""
7 1.5 100 115 303 9.41299711314242 4.15492752991693 FALSE ""
7 0.5 300 492 304 6.56037044105891 0.00340326579208044 FALSE ""
3 0.5 100 267 305 2.75238559191739 0.383420341917943 FALSE ""
3 0.5 300 160 306 2.61330776669137 0.22988633626611 FALSE ""
7 0.5 800 263 307 7.90304761657611 1.25465011038247 FALSE ""
7 0.5 100 359 308 7.22328359893188 0.783134786645358 FALSE ""
7 1.5 700 47 309 6.94044492290875 1.44432175930305 FALSE ""
7 0.5 100 393 310 7.41599672907828 1.01578045104862 FALSE ""
3 1.5 800 497 311 3.21603281087447 1.81540193716964 FALSE ""
3 0.5 900 447 312 2.92993091881093 0.42889131901909 FALSE ""
7 1.5 100 475 313 8.24246744578783 2.61112715759463 FALSE ""
3 1 200 53 314 2.74697057037678 0.948991222110573 FALSE ""
3 1.5 600 326 315 3.01436590411183 1.56121450868458 FALSE ""
3 1.5 100 333 316 3.32988528623019 1.87740671041525 FALSE ""
3 1.5 700 306 317 2.99999066171416 1.49926388630643 FALSE ""
3 1 700 112 318 2.98010282059964 1.1064107828923 FALSE ""
3 1.5 700 109 319 2.87338493956399 1.39320267419527 FALSE ""
7 1.5 200 396 320 7.17802851978542 1.95272506996676 FALSE ""
7 1.5 600 369 321 7.69005306456507 2.28704311970719 FALSE ""
3 0.5 800 404 322 2.97863808054659 0.506570964646786 FALSE ""
3 1.5 600 280 323 3.02482397068413 1.53518908299689 FALSE ""
7 1.5 400 77 324 7.53419299529026 1.88952562478751 FALSE ""
7 1 400 304 325 7.12693157613625 1.1647207692951 FALSE ""
3 0.5 300 217 326 2.76172083422688 0.206705924854611 FALSE ""
7 1 400 402 327 6.40559770649501 0.298112916080557 FALSE ""
3 1 1000 500 328 2.99969051821259 0.882828554600626 FALSE ""
3 1 200 277 329 3.48773328563348 1.30290842210551 FALSE ""
3 0.5 700 14 330 2.77110261605237 0.231075123648331 FALSE ""
3 1.5 800 105 331 3.40632749147376 1.86426886802611 FALSE ""
3 1 500 378 332 3.23090261967869 1.19131239123841 FALSE ""
3 1 700 384 333 2.79628946273639 0.755452184308362 FALSE ""
3 1 200 241 334 3.34946430474557 1.51258391039116 FALSE ""
7 1 300 158 335 8.53421966805708 2.35479571053862 FALSE ""
3 1.5 500 127 336 2.91797278998657 1.47727311095267 FALSE ""
7 1 500 447 337 7.5217835595761 1.33028004320237 FALSE ""
3 1.5 300 296 338 2.84801030816731 1.33214417253868 FALSE ""
7 0.5 700 344 339 6.92844607430894 0.543831117247384 FALSE ""
3 1 300 423 340 2.70251151183965 0.779303034490865 FALSE ""
7 1.5 800 142 341 6.87315096819286 1.49828819399705 FALSE ""
3 1.5 400 56 342 2.80245898649456 1.182011527386 FALSE ""
7 1 700 74 343 6.64144094530961 0.755273883453157 FALSE ""
7 1 1000 289 344 7.27497966076975 1.31941808920638 FALSE ""
7 0.5 100 9 345 7.37280325603584 0.952927451019442 FALSE ""
3 1.5 400 62 346 3.24950663875291 1.70490220739023 FALSE ""
7 1 200 329 347 6.4647658854011 0.554661318300913 FALSE ""
7 1.5 700 184 348 7.06594665886949 1.49306384980769 FALSE ""
3 1 900 198 349 3.18570036524475 1.12655258167507 FALSE ""
3 1 200 323 350 3.1932393797301 1.25365249773955 FALSE ""
7 0.5 200 192 351 6.40497850504034 1.82156559038902e-80 FALSE ""
7 0.5 1000 364 352 6.66712742109459 0.238863170514425 FALSE ""
7 0.5 300 380 353 6.52023865834325 7.05787873259542e-73 FALSE ""
3 1 500 46 354 3.04395820231264 1.09737171365717 FALSE ""
7 1.5 900 226 355 6.7784684025543 1.20238440719041 FALSE ""
3 1 500 23 356 3.03078601893595 0.977590408949014 FALSE ""
3 1.5 500 51 357 2.88125899157403 1.40031650017961 FALSE ""
3 0.5 800 217 358 3.05872330114016 0.531059332709727 FALSE ""
3 1 300 4 359 2.74628829608441 0.766339393350392 FALSE ""
7 0.5 100 247 360 7.64545811371099 0.935599977107658 FALSE ""
3 1.5 200 420 361 3.02949520225697 1.46793882882686 FALSE ""
7 0.5 500 221 362 7.21852222254988 0.698658718659244 FALSE ""
7 1.5 800 378 363 6.44109453506199 1.02871833421298 FALSE ""
3 0.5 700 365 364 2.90302689467654 0.467073796826772 FALSE ""
3 1.5 200 287 365 3.24786766897945 1.42377263689667 FALSE ""
3 1 500 477 366 2.88950983030541 0.907019566953641 FALSE ""
3 0.5 1000 111 367 2.84557888336639 0.43103301569609 FALSE ""
3 1 700 488 368 2.90012437453789 0.949056079604774 FALSE ""
7 1 800 494 369 7.05444771028112 1.11677804819981 FALSE ""
7 1.5 700 106 370 6.46467107759126 0.957721458541088 FALSE ""
3 1 600 272 371 3.02828616082188 1.05107928548673 FALSE ""
3 1 100 81 372 2.09004876052254 0.226676691645845 FALSE ""
3 1.5 900 155 373 3.21547763100065 1.73544361927488 FALSE ""
7 0.5 600 395 374 7.32652772585238 0.744982936214799 FALSE ""
3 1.5 100 50 375 3.90303025530091 2.36462867374673 FALSE ""
7 0.5 900 324 376 6.68851898200187 0.359644335615979 FALSE ""
3 1 700 235 377 3.16325761397327 1.14369072270715 FALSE ""
3 1 400 358 378 2.71812046273374 0.860822028211215 FALSE ""
7 1 300 180 379 7.11619112089955 0.809446790363706 FALSE ""
3 1.5 500 383 380 3.08702892772522 1.65850579756381 FALSE ""
7 0.5 400 274 381 7.68162739056592 1.34208377558458 FALSE ""
3 1.5 800 402 382 3.14069061478043 1.5902979071985 FALSE ""
3 0.5 800 312 383 3.00515167008898 0.454899485802529 FALSE ""
3 1.5 900 498 384 3.02510925824086 1.61978763692324 FALSE ""
3 1 600 282 385 2.95591576063811 0.880751213924118 FALSE ""
7 1 400 85 386 7.50942952147623 1.31996779171874 FALSE ""
3 1 900 331 387 2.91337025783995 0.996431047038624 FALSE ""
3 0.5 700 250 388 3.08678367351777 0.502389334400517 FALSE ""
3 1 600 25 389 2.99796948119264 1.07190219980061 FALSE ""
3 1.5 900 148 390 3.10990267141923 1.67681041245229 FALSE ""
7 1 400 378 391 6.77220240315151 0.804788971021361 FALSE ""
7 0.5 200 124 392 7.97299283073819 1.55394023756727 FALSE ""
7 0.5 600 231 393 7.07984355855402 0.432862936869767 FALSE ""
7 1.5 200 64 394 7.03389297218472 1.79213188257553 FALSE ""
7 1 1000 4 395 7.29907729731224 1.31445461392447 FALSE ""
3 1 200 310 396 2.7351207889166 0.863031553596675 FALSE ""
7 0.5 300 120 397 6.30678314511935 5.8381065769881e-195 FALSE ""
7 1 1000 454 398 7.07154565033699 1.03279318602872 FALSE ""
7 1.5 300 263 399 6.39172530524153 0.939266316557595 FALSE ""
7 1 900 361 400 6.53766453276041 0.501113840997962 FALSE ""
7 1.5 500 196 401 7.51401078046656 1.87671219630982 FALSE ""
3 0.5 1000 222 402 3.11307139299896 0.600583827508553 FALSE ""
7 1 200 275 403 6.55018467388335 0.495229217249814 FALSE ""
