"mu" "sigma" "n" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
7 1 300 28 2572 6.8599950017405 1.93571594249153 FALSE ""
7 1 400 153 2573 6.16499716701955 2.17598113470954e-16 FALSE ""
7 1.5 1000 55 2574 6.95899499618211 1.59186894108798 FALSE ""
3 1.5 400 189 2575 3.02249500615193 1.65754281222162 FALSE ""
7 1.5 600 104 2576 6.86832834158046 1.47467169879166 FALSE ""
3 1.5 300 87 2577 3.08332832244992 1.41959912503397 FALSE ""
7 1 700 150 2578 6.93713786130962 1.0760128772213 FALSE ""
7 1 900 141 2579 6.80666167225961 1.47615563462166 FALSE ""
7 1 100 194 2580 6.83999502487544 0.88042395235 FALSE ""
3 1 300 157 2581 3.08999499146374 0.638943525841191 FALSE ""
7 0.5 50 139 2582 5.79949826848921 2.17279103785595e-16 FALSE ""
7 1 900 106 2583 7.12221722134468 1.20921944252889 FALSE ""
3 1.5 900 91 2584 2.9777727786852 1.53441798220553 FALSE ""
3 1.5 300 116 2585 3.02999504283365 1.6928425703983 FALSE ""
7 0.5 100 166 2586 7.36999500299438 0.131021404127337 FALSE ""
3 1.5 900 199 2587 3.05555057496536 1.46555642212441 FALSE ""
3 1.5 100 98 2588 2.92999500485425 1.42734843197071 FALSE ""
7 0.5 300 126 2589 6.16999491256444 2.17602102859882e-16 FALSE ""
3 1.5 1000 100 2590 3.03699501117526 1.63293007141461 FALSE ""
3 1 600 72 2591 3.03999501238452 0.708748238234417 FALSE ""
3 1.5 600 37 2592 2.8766616877919 1.23212452925847 FALSE ""
3 0.5 50 42 2593 2.65999490283754 0.281946362848296 FALSE ""
7 0.5 700 99 2594 6.96142362704656 0.259665880273608 FALSE ""
3 1 400 122 2595 3.1024950172693 0.923788244546301 FALSE ""
3 1 300 112 2596 3.15666166355864 1.35446885608114 FALSE ""
7 1 50 87 2597 7.17999502830521 1.86003759516558 FALSE ""
7 1 100 70 2598 6.91999502623317 1.03556473565638 FALSE ""
7 1 400 72 2599 7.03249500405964 0.893710485273964 FALSE ""
3 1 600 15 2600 3.01999499326549 1.30579266040079 FALSE ""
7 1 600 141 2601 7.04999501731537 0.968645400415913 FALSE ""
7 1 600 188 2602 7.07332836073552 0.715595860211897 FALSE ""
3 1.5 900 122 2603 3.0577727651268 1.55889207214368 FALSE ""
7 0.5 200 139 2604 7.04999498701086 0.296755339618624 FALSE ""
3 1.5 600 155 2605 3.03832833699012 1.27795493622091 FALSE ""
3 1 900 191 2606 3.04110611218245 1.05561272171985 FALSE ""
3 0.5 300 176 2607 2.89332834714629 0.311560509089593 FALSE ""
7 1 200 146 2608 7.0399949913846 2.50423700691794 FALSE ""
7 1 100 48 2609 7.2899950957591 3.98841703367717 FALSE ""
3 1 500 187 2610 2.95399499755308 1.25658206270955 FALSE ""
3 0.5 1000 10 2611 2.98899502073904 0.595975289941624 FALSE ""
3 0.5 300 180 2612 2.96332834676519 0.662158391890831 FALSE ""
3 0.5 900 97 2613 3.05888395992242 0.607067890847834 FALSE ""
3 0.5 400 101 2614 3.07499504378877 0.613647675351451 FALSE ""
7 1 400 88 2615 7.027494994334 1.60718440514541 FALSE ""
3 1.5 800 163 2616 2.98124499353782 1.37714023953778 FALSE ""
3 1.5 1000 125 2617 3.13399499635765 1.21707982184129 FALSE ""
3 0.5 900 196 2618 3.00332832447847 0.484623840346072 FALSE ""
3 1.5 900 148 2619 2.97443943665149 1.4878520265874 FALSE ""
3 1 300 147 2620 2.9466616546247 0.673000619305038 FALSE ""
7 1 100 68 2621 7.08999500196262 0.24946956321773 FALSE ""
3 1 200 184 2622 2.86499503521628 0.542321713829019 FALSE ""
3 1.5 800 150 2623 3.05249500095718 1.65098213191009 FALSE ""
7 0.5 200 20 2624 7.00999505943281 1.424842689382 FALSE ""
7 1 300 58 2625 6.82332834840235 0.478159838525464 FALSE ""
7 1 300 10 2626 7.13999500369475 1.2803775138128 FALSE ""
7 1.5 800 137 2627 7.10999501655496 2.14946824396905 FALSE ""
7 0.5 500 77 2628 6.97999502201271 0.425870067232103 FALSE ""
3 1.5 300 17 2629 2.90999498778072 1.41806195359768 FALSE ""
3 1.5 700 185 2630 2.99142356703906 1.56509234499981 FALSE ""
3 1 800 110 2631 3.10249500793231 0.578383891616449 FALSE ""
3 0.5 50 161 2632 3.01999553976089 0.249810768841615 FALSE ""
7 0.5 1000 148 2633 6.91599499322571 0.428591457757427 FALSE ""
7 0.5 300 174 2634 6.79332832955979 0.415620865049098 FALSE ""
7 1.5 800 185 2635 7.00624500531693 1.4975065055977 FALSE ""
7 0.5 50 76 2636 7.11999498356396 0.219005389217018 FALSE ""
7 1 900 22 2637 6.98221722152856 0.693053038959399 FALSE ""
3 1.5 700 79 2638 2.93428071104156 1.52915967021876 FALSE ""
3 1.5 300 14 2639 3.1233283876031 1.5411736783048 FALSE ""
7 1.5 400 9 2640 6.75249498666227 1.82098600973468 FALSE ""
3 1 1000 192 2641 2.98099499951886 1.09807791481125 FALSE ""
7 0.5 600 118 2642 5.98332737494975 2.17447167563088e-16 FALSE ""
7 0.5 500 26 2643 6.70999501694361 1.17542089738755e-08 FALSE ""
3 1 100 182 2644 2.93999499352219 0.655909071941665 FALSE ""
3 0.5 200 39 2645 3.11499502356369 0.474080191724294 FALSE ""
7 0.5 700 72 2646 7.27713785530113 0.663627147952125 FALSE ""
7 0.5 200 123 2647 6.91999502888259 0.0393267808392434 FALSE ""
7 0.5 900 44 2648 6.93221723349918 0.456850062699791 FALSE ""
3 1 600 67 2649 2.89832833550052 1.08677290105351 FALSE ""
7 1.5 1000 47 2650 6.9539950011705 1.65962038526657 FALSE ""
7 0.5 300 125 2651 7.05332830884513 1.8177663383523e-09 FALSE ""
7 1.5 400 32 2652 7.01749499989701 1.06665694691055 FALSE ""
3 0.5 700 45 2653 2.9714235370769 0.423182476570628 FALSE ""
7 1.5 700 110 2654 7.15285212628383 1.87740075952495 FALSE ""
3 0.5 800 75 2655 2.91999502032854 0.642019136211987 FALSE ""
3 1 600 10 2656 2.99166166417766 1.18578790450048 FALSE ""
7 1.5 50 39 2657 6.77999494657931 3.363283732425 FALSE ""
3 1 50 93 2658 3.41999550408914 1.01047351756511 FALSE ""
7 1.5 100 24 2659 7.01999516489188 0.946636453124532 FALSE ""
7 0.5 500 92 2660 7.27999500238829 1.09002488244805 FALSE ""
3 1.5 500 98 2661 2.93199500588275 1.12781797974991 FALSE ""
3 1.5 300 74 2662 2.97999500166638 1.8007838020607 FALSE ""
7 0.5 900 167 2663 6.96443944336823 0.375765121462091 FALSE ""
7 1 1000 116 2664 6.98999500122814 0.908150212483862 FALSE ""
7 1.5 50 88 2665 6.29999501042818 2.72556060637665 FALSE ""
7 1 300 32 2666 7.0599950195846 0.915588451057027 FALSE ""
7 1 700 25 2667 6.73999500233986 0.825020566484507 FALSE ""
3 1 300 144 2668 3.1166616734594 1.34687808137471 FALSE ""
3 1 50 36 2669 3.17999502309527 1.14834903523071 FALSE ""
7 1 600 67 2670 6.90166166951894 1.15366076628251 FALSE ""
7 1.5 600 67 2671 7.00999500740761 1.51531160974636 FALSE ""
3 1.5 700 48 2672 3.05428069780822 1.66523219066126 FALSE ""
3 1 1000 160 2673 3.02099499986712 0.954810225549919 FALSE ""
3 1 50 4 2674 3.07999500231921 1.68974476325024 FALSE ""
7 1.5 200 11 2675 7.02499499839093 2.14924489745685 FALSE ""
7 1 600 199 2676 6.86499499966689 0.846951095388143 FALSE ""
7 0.5 800 58 2677 7.14749498941692 0.361430416372934 FALSE ""
7 1 50 124 2678 7.29999507056198 2.15335202748152e-13 FALSE ""
3 0.5 1000 85 2679 2.94699498676427 0.515236195111359 FALSE ""
3 1 400 175 2680 2.93499504342078 0.867597681268121 FALSE ""
3 1.5 100 101 2681 2.99999500836002 1.60590002087826 FALSE ""
3 0.5 500 194 2682 2.98799498381612 0.579905143602596 FALSE ""
7 1 500 111 2683 7.09799500382469 0.887793029872137 FALSE ""
3 1 300 153 2684 3.09332835453292 1.24285610625068 FALSE ""
7 0.5 200 118 2685 6.97999502929136 0.170212869881114 FALSE ""
7 1.5 700 111 2686 7.09142356628778 2.10631875824686 FALSE ""
3 0.5 800 98 2687 3.02124506482826 0.523881576764217 FALSE ""
3 1 600 183 2688 3.051661666377 0.949172193726094 FALSE ""
3 0.5 900 156 2689 2.9722172471221 0.416656009543187 FALSE ""
7 0.5 100 146 2690 6.88999500098854 0.959457700978751 FALSE ""
7 0.5 200 8 2691 7.06999498809611 0.13432928290869 FALSE ""
3 0.5 500 49 2692 3.12199500702923 0.398542382017843 FALSE ""
3 1.5 700 9 2693 2.99570928305088 1.50150889298508 FALSE ""
7 0.5 300 191 2694 6.93332831891869 0.0864520362770809 FALSE ""
7 1 600 16 2695 6.76499501389571 0.604047699904056 FALSE ""
3 1 500 71 2696 2.87799499987405 0.824851743436608 FALSE ""
3 1.5 100 198 2697 2.85999499765542 1.41145897855687 FALSE ""
7 0.5 700 12 2698 7.07713785406265 0.000589879975898271 FALSE ""
3 1 800 46 2699 2.95749500975919 1.06182384689999 FALSE ""
3 0.5 900 173 2700 2.92555054673143 0.375837631200194 FALSE ""
7 1.5 900 52 2701 7.00555055893314 1.552844297266 FALSE ""
7 0.5 400 81 2702 6.90999500677888 0.448718041385197 FALSE ""
7 0.5 500 137 2703 6.93199505446473 0.470149281968584 FALSE ""
7 1 900 105 2704 7.03221722036997 0.59680792806754 FALSE ""
3 1.5 50 12 2705 2.93999518573419 0.503006972488513 FALSE ""
7 1 500 6 2706 6.99799499751563 1.36431320909714 FALSE ""
7 1.5 100 1 2707 6.80999499780695 0.407316763894134 FALSE ""
3 1.5 200 103 2708 2.89499501973558 1.10022104241127 FALSE ""
3 1.5 700 114 2709 3.04999500468764 1.85799443101373 FALSE ""
7 1.5 500 160 2710 7.10599501676269 1.85077517037398 FALSE ""
3 1.5 50 35 2711 3.0199950150121 1.21058860435955 FALSE ""
3 0.5 100 74 2712 NA NA FALSE ""
3 0.5 500 128 2713 2.84799493675915 0.305443416320851 FALSE ""
3 0.5 500 56 2714 3.08199498150993 0.585524244886219 FALSE ""
3 1 600 52 2715 3.03166167181498 1.18561447725065 FALSE ""
7 1 200 200 2716 6.97999500785557 1.03367140600471 FALSE ""
3 0.5 500 22 2717 3.09399497240924 0.464355010368548 FALSE ""
3 1 1000 46 2718 2.95599499981217 0.930427975884804 FALSE ""
7 1 100 95 2719 7.14999504179672 1.38012223715796 FALSE ""
3 1 700 186 2720 2.98713785781586 1.12347151826677 FALSE ""
7 0.5 300 169 2721 7.1166616512467 4.97968762460831e-08 FALSE ""
3 1 50 88 2722 2.53999497128911 0.55738142852966 FALSE ""
3 0.5 100 37 2723 3.20999493533313 0.268994153527988 FALSE ""
3 0.5 400 14 2724 2.94499496216191 0.426908359605684 FALSE ""
3 0.5 100 79 2725 2.92999499128138 0.506177439574636 FALSE ""
3 1.5 600 123 2726 3.03666167374417 1.25960000326556 FALSE ""
7 1 900 133 2727 6.93332834510333 0.868854635802767 FALSE ""
7 1.5 200 97 2728 7.29999498049201 2.49237813347777 FALSE ""
7 1.5 300 52 2729 6.82999500019584 1.53041996143014 FALSE ""
3 1 400 138 2730 3.17999499914063 1.53555670292875 FALSE ""
3 1 50 137 2731 3.37999499851675 1.13496723055069 FALSE ""
7 1.5 1000 145 2732 7.01899500501786 0.848679406165032 FALSE ""
7 1.5 900 118 2733 6.90666164675423 2.1538858865125 FALSE ""
3 1.5 300 45 2734 2.96666168027159 2.04481564803833 FALSE ""
3 0.5 50 20 2735 3.49999512332069 0.960236714606255 FALSE ""
3 0.5 800 64 2736 3.03249498769286 0.503671829621006 FALSE ""
3 1 800 2 2737 2.98749499614775 1.22719351257737 FALSE ""
3 1 200 105 2738 2.93999501432764 0.841661007841141 FALSE ""
7 1.5 600 199 2739 6.97832833309792 0.892460046773204 FALSE ""
3 0.5 800 127 2740 2.98499500732814 0.671137767741269 FALSE ""
7 1.5 300 133 2741 6.87332833450961 1.02312308928684 FALSE ""
7 1 700 69 2742 6.96713785641523 1.03481177691842 FALSE ""
7 1 600 168 2743 6.88832833396421 0.809827548119386 FALSE ""
3 0.5 900 23 2744 2.90999500077448 0.575060147820787 FALSE ""
7 1.5 1000 149 2745 7.08199500457089 1.68642367106859 FALSE ""
7 0.5 100 113 2746 7.08999503154324 0.357903457811469 FALSE ""
7 1 900 156 2747 6.87332834422477 1.26787302790881 FALSE ""
7 1.5 200 121 2748 6.94499501362615 1.94913450735373e-09 FALSE ""
7 1 100 113 2749 7.28999501988525 1.88811541037175 FALSE ""
7 0.5 800 40 2750 7.09249499025884 0.325177776387441 FALSE ""
7 0.5 800 182 2751 7.01124500002968 0.719034609203028 FALSE ""
7 1 700 144 2752 6.91428072072699 0.947847000888159 FALSE ""
7 1 800 73 2753 7.02249499795391 0.4927732130289 FALSE ""
3 1.5 700 33 2754 3.00856642208217 1.48685232154747 FALSE ""
7 1.5 200 85 2755 6.99999501794067 1.27678329264239 FALSE ""
3 1.5 500 27 2756 3.14799502045373 1.132487449695 FALSE ""
3 1 500 120 2757 3.11199499810351 0.792253883111871 FALSE ""
3 1 700 86 2758 2.9828521487646 0.875081108323761 FALSE ""
7 1.5 50 14 2759 6.55999531855723 1.01794265171477 FALSE ""
3 1.5 900 186 2760 2.9822172199349 1.5301501166961 FALSE ""
3 1.5 400 110 2761 3.16499498771754 1.48953530387048 FALSE ""
7 1.5 100 88 2762 7.50999506751534 1.66566562790067 FALSE ""
3 1.5 500 14 2763 3.03599500493472 1.38869295466789 FALSE ""
7 1 900 177 2764 7.10332833587289 0.93965646253842 FALSE ""
7 1 200 97 2765 6.81999501849053 0.836575848284656 FALSE ""
3 1 500 131 2766 3.08399499941961 0.881420923867319 FALSE ""
3 1 900 59 2767 2.92221722177898 0.924855069792249 FALSE ""
3 0.5 400 85 2768 2.90249505687067 0.444327303381568 FALSE ""
7 1.5 200 182 2769 6.68499500002681 0.932978845464534 FALSE ""
7 1.5 900 79 2770 6.88221721631503 1.5251050235765 FALSE ""
3 0.5 100 62 2771 3.20999505561216 0.744032195517036 FALSE ""
3 1 1000 32 2772 3.06299499960536 1.12921566475687 FALSE ""
3 1 900 158 2773 2.9766616749029 1.109173946356 FALSE ""
7 1.5 1000 170 2774 6.95499500504606 1.33636931856445 FALSE ""
3 1 300 70 2775 3.16999499746158 1.19456959781146 FALSE ""
3 1.5 1000 90 2776 2.95699500347976 1.34688791504427 FALSE ""
3 1 600 121 2777 3.02999499976869 1.30047754843098 FALSE ""
7 1.5 300 182 2778 7.00666165727488 1.67129986350992 FALSE ""
7 1.5 700 171 2779 6.9371378580694 1.44345222090832 FALSE ""
3 1.5 200 87 2780 2.92999500236364 1.10208507301641 FALSE ""
3 0.5 500 11 2781 2.94399501776441 0.433772425394707 FALSE ""
7 0.5 200 126 2782 7.1599950494562 1.99992161057066 FALSE ""
7 1.5 700 156 2783 7.05856642223701 1.84359638303401 FALSE ""
3 0.5 900 155 2784 2.93332832194771 0.464668127733202 FALSE ""
7 1.5 500 159 2785 7.01199501639383 1.22035153061173 FALSE ""
7 0.5 900 28 2786 7.01666173044734 1.00478333203893 FALSE ""
3 1.5 500 53 2787 3.11599498485384 1.5501541071507 FALSE ""
3 1.5 500 42 2788 2.98999498447732 1.53718723038131 FALSE ""
3 0.5 1000 172 2789 3.01299505277869 0.415899731707734 FALSE ""
7 1.5 100 69 2790 7.2299950131975 1.28798604937086 FALSE ""
7 1 900 196 2791 7.15221722123467 1.21846021591369 FALSE ""
3 0.5 500 33 2792 3.04599506945979 0.491654576928478 FALSE ""
7 1 300 190 2793 6.87666166737716 0.39160372839423 FALSE ""
7 0.5 100 116 2794 7.26999509224697 2.22837461231024 FALSE ""
7 1 400 78 2795 7.07999499868103 1.27468115996793 FALSE ""
3 0.5 400 63 2796 2.89999499256516 0.652328872006258 FALSE ""
7 0.5 100 126 2797 7.05999501650494 0.535913376451146 FALSE ""
7 1.5 500 190 2798 7.01799500001208 1.20188858095464 FALSE ""
3 1.5 300 172 2799 2.91332832586178 1.59496132129472 FALSE ""
7 1.5 600 25 2800 7.01499502298678 2.26134539864828 FALSE ""
3 1.5 900 144 2801 2.93221721645539 1.37099224023228 FALSE ""
7 0.5 100 120 2802 7.03999515490429 1.08707339569332e-09 FALSE ""
3 0.5 100 119 2803 3.23999509493351 0.580367186065844 FALSE ""
7 0.5 900 182 2804 7.04110611095348 0.378543686958362 FALSE ""
3 1 200 17 2805 2.96499499574458 0.655368707221815 FALSE ""
3 1 500 118 2806 2.98999501276145 1.03789014523374 FALSE ""
7 1.5 50 108 2807 6.97999499567619 2.20415271660988 FALSE ""
3 1.5 400 49 2808 2.85749500904287 1.74147902822433 FALSE ""
3 1.5 500 176 2809 2.92199498229307 1.51323666291974 FALSE ""
7 0.5 400 30 2810 6.14749501948841 2.17583989331279e-16 FALSE ""
3 1.5 400 62 2811 2.9999949913897 1.4898875781003 FALSE ""
7 1 1000 115 2812 7.00299500123214 1.26121628070319 FALSE ""
7 0.5 300 184 2813 6.97999500494593 0.5176422277325 FALSE ""
7 0.5 700 41 2814 6.97999500554673 0.430460194825434 FALSE ""
7 1 100 7 2815 NA NA FALSE ""
7 0.5 400 193 2816 7.06999498989612 0.044060504178811 FALSE ""
3 0.5 900 28 2817 3.00999502092589 0.567882332683151 FALSE ""
3 1 500 68 2818 3.04799517069249 0.510210717964398 FALSE ""
3 1.5 600 161 2819 3.16499503221759 1.5439743763479 FALSE ""
3 1.5 100 52 2820 3.09999503192587 1.40280966514741 FALSE ""
7 1 100 103 2821 6.74999482886986 1.00726005777923 FALSE ""
7 1.5 400 64 2822 7.09749499615919 1.40084827686313 FALSE ""
3 1.5 800 71 2823 2.96999500914474 1.2834508273709 FALSE ""
3 0.5 700 70 2824 2.97428068601735 0.3666405548021 FALSE ""
3 0.5 600 169 2825 3.03499501471886 0.436607705913462 FALSE ""
3 0.5 400 111 2826 3.23249499677024 0.397060950295808 FALSE ""
3 1.5 200 155 2827 2.91999499991936 1.01297723380112 FALSE ""
7 0.5 500 102 2828 6.95799506385649 0.218592486683271 FALSE ""
7 0.5 900 148 2829 7.02110613518357 0.525088214160182 FALSE ""
7 0.5 500 57 2830 6.85199499648885 0.659951383360431 FALSE ""
3 1.5 1000 107 2831 3.02199499204979 1.53910519417195 FALSE ""
7 0.5 900 79 2832 7.01443948513694 0.0936955083436317 FALSE ""
7 1 400 55 2833 7.07999499804103 2.11202814392625 FALSE ""
7 0.5 400 92 2834 7.13999499852525 0.734506278190599 FALSE ""
3 1.5 500 117 2835 3.08999500195897 1.45652073933984 FALSE ""
3 1.5 50 73 2836 2.85999500941295 0.803486062010688 FALSE ""
3 1.5 700 190 2837 3.03999499817544 1.15953505123233 FALSE ""
7 0.5 900 200 2838 7.01555056814416 0.4968155025226 FALSE ""
3 1 800 25 2839 3.01499503304309 0.777591131615269 FALSE ""
3 1 400 7 2840 2.91249500390064 0.957279227933406 FALSE ""
3 1.5 900 74 2841 2.9366616602927 1.93185780241641 FALSE ""
7 0.5 1000 3 2842 7.06899500550093 0.850037577787945 FALSE ""
3 0.5 900 141 2843 2.93777276959493 0.719792410831542 FALSE ""
3 1 200 57 2844 3.04999499957839 0.801216603391712 FALSE ""
3 0.5 1000 147 2845 2.9149950137008 0.399718366135807 FALSE ""
7 1 500 64 2846 6.93999499178554 1.56566031878154 FALSE ""
3 1 600 80 2847 2.96832833107298 1.17518637242882 FALSE ""
3 1 500 110 2848 2.90399499689236 0.817573571623399 FALSE ""
7 0.5 700 35 2849 7.0157093502564 0.308336685943125 FALSE ""
7 1.5 300 151 2850 7.07332833952933 0.630057679054134 FALSE ""
3 1 100 50 2851 2.94999500362065 1.2723823780953 FALSE ""
7 1 900 85 2852 6.98221722080515 1.23446212142988 FALSE ""
7 1 500 130 2853 6.92599499918615 0.786165585257103 FALSE ""
3 1.5 900 189 2854 3.00110610978336 1.5538467738454 FALSE ""
7 0.5 50 128 2855 7.93999573346252 2.14672927303406e-09 FALSE ""
3 1 500 170 2856 2.86399493894413 0.997053367509316 FALSE ""
3 0.5 600 152 2857 2.90999499911048 0.586280829029342 FALSE ""
7 0.5 500 23 2858 7.19599499426504 0.437866845342063 FALSE ""
3 1 1000 86 2859 2.94299500277787 1.03864409450743 FALSE ""
7 0.5 400 124 2860 6.90749498666112 0.132580767774001 FALSE ""
7 1.5 600 50 2861 6.94999499593246 1.36970743356244 FALSE ""
7 1.5 500 73 2862 6.75799499987289 0.970423254698984 FALSE ""
3 1 50 197 2863 3.05999506785109 0.592047585256645 FALSE ""
7 1.5 300 190 2864 7.14999501341378 1.17877624545234 FALSE ""
3 0.5 800 81 2865 2.98499506543045 0.264268016196788 FALSE ""
3 1.5 200 194 2866 3.18999499264654 1.60922263218253 FALSE ""
7 1.5 900 69 2867 6.98999501738206 1.74349082980101 FALSE ""
3 1.5 900 156 2868 2.97555055497978 1.74859474722647 FALSE ""
7 1 200 27 2869 6.76999500201947 0.895642363567595 FALSE ""
7 1.5 900 159 2870 7.11332832428619 1.83515545965448 FALSE ""
7 1 500 194 2871 6.8639950033036 0.947875274275332 FALSE ""
3 1.5 100 95 2872 3.15999495249278 1.95212957389904 FALSE ""
7 1.5 700 67 2873 7.05285214278717 0.976441462031055 FALSE ""
3 1 400 139 2874 3.11249499125834 0.687404197431757 FALSE ""
3 1 700 19 2875 3.01428072259387 0.83884681943037 FALSE ""
7 0.5 400 190 2876 7.01499502232642 1.3421262803043 FALSE ""
3 0.5 400 148 2877 3.13249506659834 0.488155202497304 FALSE ""
7 1 100 83 2878 7.14999507035521 0.0371919757898905 FALSE ""
3 0.5 1000 106 2879 2.94299499266491 0.588233947663722 FALSE ""
3 1.5 100 41 2880 2.70999496392331 2.03464693447149 FALSE ""
3 1.5 600 21 2881 3.06166166983692 1.47526379222438 FALSE ""
7 1.5 500 198 2882 7.13799502044133 1.81956474362394 FALSE ""
7 1.5 600 52 2883 7.0133283382936 1.06261908036971 FALSE ""
7 1.5 900 184 2884 7.03888389146109 1.09179338482285 FALSE ""
7 1.5 600 65 2885 7.06166166465678 1.40863704910531 FALSE ""
3 1.5 200 81 2886 3.09499500016137 1.04274807225591 FALSE ""
7 0.5 800 152 2887 5.90124395468595 2.17375559501247e-16 FALSE ""
7 1.5 700 94 2888 7.01713797498505 0.991851303032051 FALSE ""
3 0.5 700 54 2889 2.98570928589947 0.405170505752653 FALSE ""
3 0.5 900 138 2890 3.02555061132959 0.419048608249241 FALSE ""
7 1 200 95 2891 6.77999499523419 0.246801877853445 FALSE ""
3 1.5 700 94 2892 3.07142357295152 1.32856100668032 FALSE ""
7 1 200 19 2893 7.00499501132571 0.623175422753012 FALSE ""
7 1 300 119 2894 7.00666169530485 2.0912480614384 FALSE ""
7 1.5 600 33 2895 6.96832835422016 1.61877189023652 FALSE ""
3 0.5 1000 192 2896 2.91799501422143 0.452806785944207 FALSE ""
3 0.5 50 126 2897 NA NA FALSE ""
3 0.5 300 95 2898 2.95332832912912 0.790224722499293 FALSE ""
3 1.5 900 32 2899 3.0711060972392 1.46566791424315 FALSE ""
7 1.5 50 91 2900 6.67999499134053 4.47813568777619e-10 FALSE ""
7 0.5 50 10 2901 7.379994999276 2.06395308211543 FALSE ""
3 1.5 200 10 2902 3.02499494448532 2.75678580880667 FALSE ""
3 1 300 8 2903 2.9833283502971 0.681646028521884 FALSE ""
3 1 200 18 2904 2.86999499243764 0.732619328573421 FALSE ""
7 1 500 128 2905 7.03599500019568 1.17660111571551 FALSE ""
7 0.5 50 35 2906 5.48003126209342 2.1697024602621e-16 FALSE ""
3 1.5 200 24 2907 3.1949949673393 2.48870245510548 FALSE ""
3 0.5 800 139 2908 2.95249500272697 0.793009703993317 FALSE ""
3 1.5 600 141 2909 3.09832837677772 1.66228800929545 FALSE ""
3 0.5 700 98 2910 3.00999501074234 0.569395583391366 FALSE ""
7 1.5 500 59 2911 7.0279949950375 1.51389349199363 FALSE ""
3 1 900 157 2912 3.07777278431535 0.978666280106497 FALSE ""
7 1 50 8 2913 6.73999499092261 1.73993962820676 FALSE ""
3 1.5 400 200 2914 3.0824950005306 0.987919719549799 FALSE ""
7 1 50 184 2915 6.79999499812555 0.727297219764934 FALSE ""
7 1 100 79 2916 6.94999504058117 1.56500707918577 FALSE ""
3 1 200 60 2917 2.97499500384765 0.728609512026316 FALSE ""
7 1 50 135 2918 6.91999518614019 2.58020664893089 FALSE ""
7 0.5 700 185 2919 7.25142356720682 0.421662205320423 FALSE ""
3 1 500 108 2920 3.02599500557147 0.938775087233484 FALSE ""
3 0.5 900 116 2921 3.00110610586095 0.433618379564669 FALSE ""
3 1.5 400 191 2922 2.96499503504157 1.58539913403943 FALSE ""
7 1 200 33 2923 6.89999499206678 0.48848717384557 FALSE ""
3 0.5 500 25 2924 2.99399498377635 0.615818579030819 FALSE ""
3 1 700 18 2925 2.98856643201533 0.955692125192783 FALSE ""
7 1.5 500 184 2926 6.96199499425253 1.50274552676809 FALSE ""
3 0.5 200 181 2927 3.10499498441595 0.603881150681458 FALSE ""
3 1.5 500 37 2928 2.97599504101004 1.44226674756817 FALSE ""
3 0.5 50 24 2929 3.21999498037629 0.498008440473413 FALSE ""
3 0.5 800 179 2930 2.99999501722997 0.507963907968538 FALSE ""
7 0.5 600 95 2931 6.92666167576403 0.05402651875417 FALSE ""
7 1.5 400 190 2932 6.96499500573779 0.7879006275409 FALSE ""
3 1 800 119 2933 3.02874500766228 1.01146313667456 FALSE ""
3 0.5 200 54 2934 3.05999503151477 0.524066453876724 FALSE ""
3 1.5 500 33 2935 2.92599499093841 1.3609348681837 FALSE ""
7 1.5 100 92 2936 6.97999501539477 0.580753624238526 FALSE ""
7 1 700 30 2937 7.02428071407491 0.84461543371456 FALSE ""
3 1 50 17 2938 3.05999500748194 1.09508115916825 FALSE ""
7 1.5 400 187 2939 6.89499499836992 1.40832388173455 FALSE ""
7 0.5 300 124 2940 6.99666199205511 1.05394774668257e-10 FALSE ""
3 0.5 300 57 2941 2.96332848289685 0.318484246738532 FALSE ""
3 1.5 800 95 2942 2.99249499056806 1.68499358065975 FALSE ""
7 1.5 400 28 2943 6.90749499104466 1.82717017202841 FALSE ""
3 1 600 131 2944 2.94666166843171 1.00792715824536 FALSE ""
3 0.5 200 20 2945 2.94499500708805 0.958923184825544 FALSE ""
7 1 700 76 2946 7.01285215255486 0.716676899641781 FALSE ""
7 1.5 1000 43 2947 6.9379950178261 1.75701306000169 FALSE ""
3 1.5 400 146 2948 3.00749502261652 1.60838690312691 FALSE ""
3 1.5 400 29 2949 2.91499499043645 1.35742259122451 FALSE ""
7 1.5 800 145 2950 6.87999499580294 1.42326727745581 FALSE ""
3 1.5 100 159 2951 3.02999503948191 0.794082462959161 FALSE ""
7 0.5 600 160 2952 7.08999499907828 0.544558036147394 FALSE ""
7 0.5 900 169 2953 7.0677727777775 0.920617618382203 FALSE ""
3 1.5 900 128 2954 2.95555056081252 1.46449542661635 FALSE ""
7 1 900 108 2955 7.10555055620785 1.73806623386186 FALSE ""
7 1.5 100 150 2956 7.31999497560108 2.10112498267732 FALSE ""
3 1 900 21 2957 2.94221723633094 0.972741110011648 FALSE ""
7 0.5 300 23 2958 7.21666174069245 0.97322168008813 FALSE ""
7 1.5 300 125 2959 6.91999500219707 1.46077534254894 FALSE ""
3 1.5 700 64 2960 3.03285213861461 1.59478376045838 FALSE ""
7 1.5 1000 121 2961 7.08499499668494 1.75060484772668 FALSE ""
3 1.5 600 83 2962 3.03499499168226 1.67588359525284 FALSE ""
7 1.5 800 148 2963 6.96749500857374 1.33958004644734 FALSE ""
3 1 800 103 2964 3.01999500278259 1.11887126873207 FALSE ""
