"mu" "sigma" "n" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
7 0.5 800 37 41 7.27783383358475 0.717693046522007 FALSE ""
7 1.5 100 354 42 6.09833684325493 0.627945496566919 FALSE ""
7 1.5 900 356 43 7.16736668358862 1.60029631320322 FALSE ""
3 0.5 200 77 44 3.19241961544287 0.8169231869449 FALSE ""
3 1.5 900 422 45 3.04569839278249 1.57495282322013 FALSE ""
3 1.5 700 408 46 3.25821774818077 1.70024573844718 FALSE ""
3 1.5 300 182 47 2.53565386699667 0.749613371325117 FALSE ""
3 1.5 300 198 48 2.43769258112386 0.850686300850374 FALSE ""
3 1 300 319 49 3.13424039731025 1.13844857505115 FALSE ""
7 0.5 300 350 50 6.63728586674723 0.103021568565591 FALSE ""
7 1 100 457 51 7.71361419660163 1.49448564229329 FALSE ""
7 1 800 197 52 7.07991234352146 0.958862172715919 FALSE ""
7 1 400 42 53 7.78891826341888 1.68544333618694 FALSE ""
7 1.5 600 330 54 7.17178790442512 1.68592161421222 FALSE ""
3 0.5 500 475 55 2.69811169270596 0.200839594365585 FALSE ""
7 1 400 179 56 6.63720157343143 0.71478696172578 FALSE ""
3 0.5 400 379 57 2.91983254766157 0.387475768759505 FALSE ""
7 1.5 100 371 58 5.59669433302399 0.296406379669332 FALSE ""
7 1.5 500 74 59 7.30164753349146 1.66747344137851 FALSE ""
7 1 300 29 60 7.63587570017352 1.48294736474783 FALSE ""
7 0.5 1000 260 61 6.4329758984771 2.2204460442112e-16 FALSE ""
3 1.5 900 316 62 3.13840879346731 1.66209611614903 FALSE ""
3 1 400 36 63 3.11168072237307 1.11271603438207 FALSE ""
3 1.5 600 111 64 3.13195583217088 1.67165582476965 FALSE ""
7 1.5 1000 52 65 6.62015668286689 1.05211450777123 FALSE ""
7 1 800 13 66 6.94983216251476 1.08489058348655 FALSE ""
3 1.5 800 42 67 3.08926966120955 1.62319773861279 FALSE ""
7 1.5 800 206 68 7.24214041195706 1.67915413895943 FALSE ""
3 1 300 471 69 3.11129917867427 1.15692523496987 FALSE ""
3 1 600 176 70 2.9856357375783 0.892876288889767 FALSE ""
7 1.5 800 247 71 6.44071274961492 0.948101613111781 FALSE ""
3 1.5 200 141 72 2.95936560513512 1.17082132566711 FALSE ""
3 0.5 100 358 73 2.77004335230793 8.81557060839301e-291 FALSE ""
7 0.5 600 375 74 7.0539214953019 0.378699694282314 FALSE ""
3 0.5 1000 47 75 2.94744600921146 0.475222226475832 FALSE ""
3 1.5 500 280 76 3.08581177547452 1.53237393625104 FALSE ""
3 1 600 245 77 3.00697792430315 1.00904472215459 FALSE ""
3 0.5 700 47 78 2.66726110447812 0.264268789668701 FALSE ""
3 1.5 900 190 79 2.96153796935875 1.40531841314425 FALSE ""
3 1 600 271 80 2.90145343758809 0.952418007520375 FALSE ""
7 1.5 900 450 81 6.80853385837872 1.46003222422219 FALSE ""
3 0.5 700 142 82 2.99280977979279 0.473389551269723 FALSE ""
7 1.5 900 316 83 7.11491288286515 1.64124228872688 FALSE ""
3 1.5 300 41 84 2.99701265122491 1.36063301144013 FALSE ""
3 0.5 800 235 85 3.12907664013037 0.575453973326864 FALSE ""
7 1 500 171 86 7.35663920500011 1.5838706444281 FALSE ""
7 1 800 184 87 6.48311641140454 0.481875074148996 FALSE ""
3 1 1000 413 88 3.07061540033713 1.05326786896957 FALSE ""
3 1.5 600 239 89 2.90418730324708 1.37187086230565 FALSE ""
3 1 1000 95 90 3.12460648413936 1.07968211450614 FALSE ""
7 1 800 266 91 7.3101133463751 1.21672689470676 FALSE ""
7 1.5 600 445 92 6.95966597566969 1.37715497775238 FALSE ""
3 0.5 700 459 93 2.97500900455399 0.501014806006747 FALSE ""
3 1.5 300 243 94 3.05327702180187 1.47721081343637 FALSE ""
3 1.5 100 159 95 2.46126004249844 1.23932128877371 FALSE ""
7 1 600 414 96 6.87714505331332 0.948420416001715 FALSE ""
7 1.5 200 97 97 6.53510688985926 1.25563541537397 FALSE ""
7 1 100 307 98 7.09097170963887 1.53210307608325 FALSE ""
7 0.5 700 59 99 7.76392271586863 1.1023241179466 FALSE ""
3 1.5 700 77 100 4.13237339176696 2.91296848135863 FALSE ""
7 1.5 700 411 101 7.46022864046431 2.00464954558161 FALSE ""
7 1 100 123 102 6.29682721930551 0.486754759221863 FALSE ""
7 1 200 320 103 6.78047580647562 0.555426783704431 FALSE ""
3 0.5 800 218 104 2.84479070479486 0.347168747030085 FALSE ""
7 1 700 444 105 6.98286979234213 1.0016404218473 FALSE ""
3 1 100 449 106 3.09234766040079 1.31539494753874 FALSE ""
3 1.5 300 457 107 3.35193293231882 1.91510888330961 FALSE ""
7 1 1000 382 108 6.55155467586751 0.384596762362399 FALSE ""
7 1 100 238 109 6.37999377815534 8.11323079122349e-195 FALSE ""
3 1 600 494 110 3.30771431192918 1.36429077203394 FALSE ""
3 1.5 700 465 111 2.93852646030454 1.44997474206541 FALSE ""
7 0.5 900 322 112 6.45666217828083 1.52963926580631e-13 FALSE ""
3 1.5 500 308 113 2.71386136295039 1.14361529697029 FALSE ""
7 1 500 102 114 6.59619510307884 0.614442269902338 FALSE ""
3 1.5 1000 234 115 3.11931759999747 1.71293859331795 FALSE ""
3 1.5 600 16 116 3.61135788752494 2.18182302919952 FALSE ""
7 1 500 9 117 6.22174757586439 0.185925239678927 FALSE ""
3 0.5 200 188 118 3.27498993781061 0.69402890330922 FALSE ""
7 1 400 266 119 6.95193169122965 0.889140264557038 FALSE ""
7 0.5 700 322 120 6.74770645931197 0.203386643862385 FALSE ""
3 1.5 300 129 121 2.27833092668491 0.95399841920101 FALSE ""
3 1 700 343 122 3.05542696080963 1.09646064018811 FALSE ""
7 0.5 200 347 123 7.40803352411679 0.812785133513422 FALSE ""
3 1 500 372 124 2.78738195634821 0.940050439638201 FALSE ""
3 1.5 400 322 125 3.12412949897238 1.58356224347869 FALSE ""
7 1 300 476 126 7.61852378956343 1.75689228017562 FALSE ""
3 1 1000 201 127 2.96294869800995 0.911071414992821 FALSE ""
7 1 800 174 128 6.71505769755676 0.674834055209632 FALSE ""
3 0.5 800 143 129 3.03125803280016 0.532055475477592 FALSE ""
7 1.5 200 60 130 6.50238390554106 1.46952043161109 FALSE ""
7 0.5 900 145 131 6.88446423121813 0.473390596243433 FALSE ""
3 0.5 800 14 132 2.90062464089626 0.38691336506202 FALSE ""
7 1 800 382 133 6.71565460372056 0.629124670837973 FALSE ""
3 1 900 90 134 3.08933364203648 1.06832902537013 FALSE ""
3 1 100 107 135 2.59473564744096 0.452280232220993 FALSE ""
3 0.5 400 120 136 2.8975007642961 0.562927153260541 FALSE ""
3 1.5 400 84 137 2.87578212308649 1.38540737719629 FALSE ""
7 1.5 200 428 138 7.3278973020093 2.17540109126503 FALSE ""
3 1 200 156 139 3.03531160250623 1.16553610592967 FALSE ""
7 0.5 800 113 140 6.88211746450085 0.312000636829486 FALSE ""
7 0.5 700 188 141 7.03729697880608 0.435786442169576 FALSE ""
3 1 1000 114 142 2.96081126952009 0.890212645745306 FALSE ""
7 1.5 900 104 143 7.09762050767607 1.60595121392979 FALSE ""
7 1.5 200 91 144 7.84867628421326 2.22928119782764 FALSE ""
3 1 300 278 145 3.0917270527522 1.09678265613783 FALSE ""
3 1 300 276 146 2.62177177046115 0.860522209404141 FALSE ""
3 1.5 100 133 147 2.83777090997719 1.04028144468215 FALSE ""
7 1 800 319 148 7.50150501287659 1.64542809557469 FALSE ""
3 1.5 200 192 149 2.87883426479403 1.54659619179381 FALSE ""
3 0.5 200 139 150 2.61773141278891 0.245392899362362 FALSE ""
3 1.5 800 397 151 2.95514368762822 1.48391206867613 FALSE ""
7 1 100 270 152 7.35091030075474 0.910921318989751 FALSE ""
7 0.5 700 218 153 6.96970181142525 0.456762687396618 FALSE ""
3 1.5 600 34 154 3.09829065623775 1.44056913193845 FALSE ""
7 1 200 419 155 7.86636655499001 1.66726681978437 FALSE ""
3 1 300 50 156 2.79152072040877 0.95553950039747 FALSE ""
7 0.5 600 23 157 6.99078793755665 0.470860023438827 FALSE ""
7 0.5 400 334 158 6.84106353643462 0.426029681181287 FALSE ""
3 1.5 400 225 159 2.81531652445669 1.44950062969103 FALSE ""
7 1.5 300 161 160 7.36996038914961 1.7486017895993 FALSE ""
7 1 400 377 161 6.76002438535071 0.85256253285252 FALSE ""
3 0.5 300 175 162 2.93897153814463 0.596317945261231 FALSE ""
7 1 600 471 163 7.56295223319426 1.523685652152 FALSE ""
3 0.5 600 203 164 2.82021385841528 0.339181123468686 FALSE ""
7 0.5 100 21 165 7.6563385129056 0.786136549124448 FALSE ""
7 1 400 480 166 7.68562450571286 1.23118488203049 FALSE ""
3 1 300 173 167 2.74702526523042 0.86014234667669 FALSE ""
3 0.5 500 369 168 3.17185038536522 0.519118531449451 FALSE ""
7 1.5 400 34 169 6.6431127246967 1.28141792126065 FALSE ""
3 1 900 349 170 2.77568283794829 0.871431564574458 FALSE ""
3 0.5 100 343 171 3.02139870739587 0.623107100189619 FALSE ""
7 1 900 351 172 7.22443730110747 1.10114842365221 FALSE ""
3 0.5 500 421 173 3.15970104165064 0.494933043607613 FALSE ""
7 1.5 500 147 174 6.72463855121573 1.09900359842679 FALSE ""
3 1.5 700 121 175 3.11102596210373 1.78581201959889 FALSE ""
7 0.5 700 442 176 7.51983296073345 0.97822821328795 FALSE ""
7 0.5 600 211 177 6.56327116368604 2.0434541004628e-136 FALSE ""
3 1.5 700 447 178 3.01176203377333 1.41912357445362 FALSE ""
3 0.5 400 306 179 2.5726081065311 0.133364039001814 FALSE ""
7 1.5 600 215 180 6.96908455681711 1.47205608216363 FALSE ""
7 1.5 600 461 181 7.69102979663001 2.32712210713832 FALSE ""
7 1 400 400 182 5.98173232650589 0.0890993120705248 FALSE ""
7 1.5 900 332 183 7.49808439627563 2.01814818808575 FALSE ""
3 1.5 200 236 184 3.69579288939956 2.32539833757398 FALSE ""
7 1.5 1000 482 185 6.74188612963458 1.27104229774343 FALSE ""
3 1 400 185 186 3.1364127771992 1.17125859888866 FALSE ""
7 1 500 123 187 6.6761290435377 0.716129514842889 FALSE ""
3 0.5 400 363 188 2.93850456911589 0.445350778265441 FALSE ""
3 0.5 500 122 189 3.1570538540525 0.605978433628542 FALSE ""
7 0.5 100 358 190 7.98433298945163 1.52478630715286 FALSE ""
7 0.5 700 396 191 6.43748310984276 0.0869182727238118 FALSE ""
3 0.5 400 232 192 2.83777509053416 0.480623233842537 FALSE ""
7 1.5 100 322 193 8.67376688002757 3.23248402016923 FALSE ""
3 1.5 700 401 194 2.98963343725912 1.59183989094052 FALSE ""
3 0.5 100 200 195 2.95614489896968 0.73796398664793 FALSE ""
7 0.5 200 236 196 6.9608239212106 0.451164412730901 FALSE ""
7 1.5 600 354 197 6.74405496355818 1.05930071812986 FALSE ""
3 1.5 100 398 198 4.02651062954993 2.48244005846026 FALSE ""
7 1 700 221 199 7.4892547320152 1.42720017946388 FALSE ""
7 1 600 494 200 6.8210249473766 0.977464372356704 FALSE ""
3 1.5 800 293 201 3.08734623164546 1.60751326678338 FALSE ""
7 1 800 80 202 6.61327105133024 0.739825886781133 FALSE ""
3 1.5 300 276 203 2.79198816154285 1.25821860860392 FALSE ""
7 1 300 63 204 6.83167434617661 0.831433545885973 FALSE ""
7 1.5 500 20 205 6.78839692792487 1.16250081873687 FALSE ""
7 1.5 600 482 206 8.45516628272012 2.74643472992964 FALSE ""
3 0.5 400 255 207 2.49962062523349 0.108332058752758 FALSE ""
3 1 400 434 208 3.04118662047687 0.83019476284991 FALSE ""
3 1.5 200 76 209 3.05490826502215 1.69528883773746 FALSE ""
7 0.5 600 97 210 6.69987982608596 0.146548036080332 FALSE ""
7 0.5 900 206 211 7.48025591372753 0.805682048798732 FALSE ""
3 1.5 900 259 212 2.87780990300961 1.26797065411636 FALSE ""
7 1 700 199 213 7.0206707521834 1.01929251841315 FALSE ""
7 1 500 307 214 6.51366793497671 0.741456483221614 FALSE ""
3 1 500 490 215 3.07173842896347 1.06075867937882 FALSE ""
7 0.5 400 359 216 7.30831715729817 0.91342732962805 FALSE ""
3 0.5 200 492 217 3.44152575175247 1.0067807854032 FALSE ""
7 1.5 300 38 218 7.32994360853296 1.92716938336164 FALSE ""
7 1.5 600 97 219 6.59783302846145 1.16258101161661 FALSE ""
7 1 900 25 220 6.62092913514746 0.673723526264049 FALSE ""
3 1 1000 321 221 2.98499774808669 0.904879367855414 FALSE ""
7 0.5 600 263 222 7.69208654543197 1.14201158802161 FALSE ""
3 1 400 312 223 2.77638633969381 0.901259577133746 FALSE ""
7 1 800 146 224 6.99768778948728 0.9612629738256 FALSE ""
3 1.5 800 235 225 2.81504534182531 1.23351881463297 FALSE ""
3 1 900 172 226 3.01582447162173 1.06253660562385 FALSE ""
7 0.5 100 185 227 7.70466011414561 0.724431573967908 FALSE ""
7 1 600 59 228 6.92613211182955 0.806257546207103 FALSE ""
7 1 200 391 229 6.72546558827179 0.605407018925283 FALSE ""
7 0.5 800 141 230 7.52015008674511 1.07840351624512 FALSE ""
3 0.5 100 348 231 3.52115428223055 1.0114634191174 FALSE ""
7 0.5 700 336 232 6.58850504894935 0.222785740474399 FALSE ""
3 1 300 208 233 3.25013074999094 1.28770254155501 FALSE ""
3 1 600 211 234 2.82738604766727 0.771928029069497 FALSE ""
3 0.5 500 372 235 3.01394747589792 0.50577181368514 FALSE ""
7 0.5 400 241 236 6.34242119456695 6.526526415694e-101 FALSE ""
7 0.5 100 205 237 7.0100374981323 1.15633637937915e-99 FALSE ""
3 1 100 182 238 3.41192731169336 1.26548317224678 FALSE ""
7 1 900 178 239 6.90570347865366 0.746857550477989 FALSE ""
3 0.5 1000 434 240 2.94924201015748 0.378226450933896 FALSE ""
7 1 600 401 241 7.46798615068515 1.50842182564833 FALSE ""
7 1 600 10 242 6.72707881390364 0.74534617903483 FALSE ""
7 1 100 61 243 6.57593136779587 0.595385416333758 FALSE ""
3 0.5 900 459 244 2.83939728009629 0.440190577387678 FALSE ""
3 0.5 500 194 245 2.95972718271102 0.477327357038731 FALSE ""
7 1.5 100 253 246 5.96286191117095 0.392458454066914 FALSE ""
7 1.5 400 261 247 5.78584277196594 0.10090303454185 FALSE ""
7 1.5 900 83 248 7.01802954164904 1.66843816179739 FALSE ""
3 1.5 800 349 249 3.15373097458453 1.70935956444164 FALSE ""
3 1.5 900 290 250 3.0222780800727 1.60326568287472 FALSE ""
3 1.5 200 359 251 3.02364933020191 1.61613785824937 FALSE ""
3 0.5 300 382 252 2.74170163945919 0.316779871113487 FALSE ""
7 0.5 900 25 253 7.20569412107054 0.624407966004973 FALSE ""
3 1.5 400 379 254 3.50669071458421 2.03171597496312 FALSE ""
3 1 500 99 255 3.04203473481875 1.05483379877533 FALSE ""
3 0.5 500 56 256 3.27437982595996 0.728311861937029 FALSE ""
3 1.5 500 138 257 2.89034330246468 1.25938105765254 FALSE ""
3 1 700 161 258 3.39993581082782 1.32842606171073 FALSE ""
7 0.5 800 258 259 7.15701761467491 0.630503460949532 FALSE ""
3 0.5 600 62 260 3.03717631692066 0.501193959338591 FALSE ""
3 0.5 200 128 261 3.16258323716417 0.585559069733897 FALSE ""
7 1 600 438 262 6.67477741754801 0.611298683424802 FALSE ""
3 1 700 124 263 2.79198323476416 0.80933643932159 FALSE ""
3 1.5 600 386 264 2.8115096300288 1.18435631191679 FALSE ""
7 1.5 500 177 265 6.64964117494811 1.15371662084543 FALSE ""
3 1 100 37 266 2.82908470049219 0.770292328953718 FALSE ""
3 1.5 900 285 267 3.29670080144433 1.70432719305798 FALSE ""
3 1.5 600 345 268 2.93059935616438 1.27217382792866 FALSE ""
7 1 600 140 269 6.63542301315177 0.608190160398064 FALSE ""
7 1 1000 424 270 6.57771756480645 0.730573693753809 FALSE ""
7 1 300 101 271 7.47316942098346 1.18014615218162 FALSE ""
7 0.5 500 279 272 7.39906589798996 0.79490936812851 FALSE ""
3 0.5 500 176 273 2.8917883998395 0.492636543128528 FALSE ""
7 1 900 454 274 6.96234368041579 0.799007481594144 FALSE ""
7 1.5 600 218 275 6.98465717533217 1.64189307809817 FALSE ""
7 0.5 300 491 276 7.28526662766453 0.608632979270779 FALSE ""
7 0.5 1000 274 277 7.39528916043624 0.884204630247339 FALSE ""
7 0.5 200 353 278 7.10283379045616 0.827735670004992 FALSE ""
7 1.5 600 93 279 6.89427073473623 1.35022804077073 FALSE ""
3 1.5 300 292 280 2.80297904443433 1.27056440647485 FALSE ""
7 1.5 800 299 281 6.87136119830946 1.37700424161446 FALSE ""
3 1 400 317 282 2.75947822233732 0.691160899517852 FALSE ""
7 1.5 900 300 283 6.7591444469416 1.21170777396342 FALSE ""
7 0.5 500 180 284 6.7014810188138 0.251170315324453 FALSE ""
3 1.5 100 433 285 3.1325817722289 1.67420671710956 FALSE ""
3 1 200 39 286 2.92543387192047 0.87512101492779 FALSE ""
3 1.5 400 195 287 2.91308965718211 1.27563631383857 FALSE ""
7 1.5 300 188 288 7.05774243643108 1.54575624611408 FALSE ""
3 1.5 300 454 289 2.36929895522503 0.799231722673004 FALSE ""
3 1 100 289 290 2.44618886714495 0.26648034830424 FALSE ""
3 0.5 300 110 291 2.89532070096884 0.351367497325409 FALSE ""
3 1.5 100 5 292 3.24292968359943 2.29729655718713 FALSE ""
7 0.5 400 280 293 7.11002984927674 0.500021248365154 FALSE ""
3 1.5 900 248 294 2.91195263773216 1.34872490253334 FALSE ""
3 0.5 500 175 295 2.93851937044773 0.477978699294319 FALSE ""
7 0.5 500 153 296 7.04930721590822 0.747212624086743 FALSE ""
3 0.5 100 164 297 2.83826621612552 0.174310813871601 FALSE ""
3 0.5 1000 399 298 3.07908501259786 0.511019660901253 FALSE ""
7 0.5 700 285 299 7.31814686320727 0.758111576401655 FALSE ""
7 1 800 1 300 6.82244692355977 0.892216456853115 FALSE ""
3 1.5 500 49 301 3.0919377970374 1.46197696889406 FALSE ""
7 0.5 800 139 302 7.06056263167022 0.559239577311643 FALSE ""
3 1.5 900 223 303 3.18125702802561 1.5584620735459 FALSE ""
3 1.5 1000 29 304 3.33963018907383 1.85216147041233 FALSE ""
3 1 900 437 305 2.95898545754287 1.01294928445459 FALSE ""
7 1.5 300 449 306 7.41103949154724 1.70302019258591 FALSE ""
7 1.5 1000 260 307 7.36751149130575 1.81913303826827 FALSE ""
3 1.5 400 427 308 2.7736005301151 1.29681495887611 FALSE ""
3 1 1000 267 309 2.87818455970929 0.870489232832094 FALSE ""
3 1.5 500 86 310 3.15045487133082 1.56290263466356 FALSE ""
3 0.5 900 458 311 2.80827951330888 0.325230091944682 FALSE ""
3 1 800 47 312 3.0694315755252 1.11574591667135 FALSE ""
7 1.5 900 382 313 7.16758271890863 1.704531347037 FALSE ""
3 0.5 900 355 314 3.10568715232463 0.573767317635739 FALSE ""
3 1 100 183 315 5.02200110577546 3.14924564211553 FALSE ""
7 1.5 100 28 316 6.50583903049327 1.10595271655696 FALSE ""
3 1 700 78 317 2.72414864346313 0.730603866163813 FALSE ""
7 1 1000 99 318 6.80708172112377 0.811081022156447 FALSE ""
3 1 900 204 319 2.77391858654267 0.870732478945915 FALSE ""
3 1.5 500 247 320 3.21749818614265 1.79181709635481 FALSE ""
7 0.5 100 336 321 6.54007264610437 1.64732892988596e-77 FALSE ""
7 1.5 700 438 322 6.71419670509223 1.25462179040509 FALSE ""
3 0.5 800 219 323 2.89722147069909 0.401441802858363 FALSE ""
7 1 300 226 324 6.95325396500122 0.976545150018491 FALSE ""
3 0.5 800 290 325 3.0952556242817 0.575149147153149 FALSE ""
7 1.5 200 234 326 6.88008564508201 1.27039719446318 FALSE ""
7 0.5 200 262 327 6.28014361337472 0 FALSE ""
7 0.5 400 202 328 7.68315672807579 0.993157667616092 FALSE ""
3 1 400 226 329 2.80910051575617 0.828939516265908 FALSE ""
3 0.5 800 284 330 3.25261615618215 0.784534671843041 FALSE ""
7 1.5 400 189 331 7.19017708208336 1.72277354094459 FALSE ""
7 0.5 300 484 332 6.40336461552049 9.58150113644648e-240 FALSE ""
3 0.5 300 172 333 2.9974123300269 0.476543563962732 FALSE ""
3 1 300 407 334 3.19166269059638 1.32348516622813 FALSE ""
7 0.5 700 164 335 6.72108937785919 0.218005868329626 FALSE ""
3 1.5 200 451 336 2.63402323992081 1.30173411432984 FALSE ""
3 0.5 300 267 337 2.95229312832514 0.391730663685408 FALSE ""
3 0.5 300 23 338 2.93070799492103 0.409548849785527 FALSE ""
7 1.5 700 112 339 6.3204919736977 1.01448993541109 FALSE ""
7 0.5 500 286 340 6.71683144507478 0.165184022678106 FALSE ""
7 1 700 353 341 7.11844629781007 1.01266043535447 FALSE ""
7 1.5 500 98 342 6.77351462431279 1.29624255185907 FALSE ""
3 0.5 700 240 343 3.00846241966306 0.589879814615159 FALSE ""
7 0.5 600 41 344 6.34767487180757 0.00536630484616636 FALSE ""
3 1 400 243 345 3.16513010438572 1.24803567205746 FALSE ""
7 0.5 700 106 346 6.54330784994194 0.207791985327193 FALSE ""
7 1.5 1000 27 347 6.65100808472727 1.05732865808592 FALSE ""
7 1.5 1000 476 348 7.11371513670566 1.67419474637212 FALSE ""
3 0.5 200 124 349 2.89829711407448 0.593715552332654 FALSE ""
7 1 400 402 350 6.80070643674138 0.778217816102384 FALSE ""
7 1.5 200 435 351 6.6310002813561 1.25642089082605 FALSE ""
7 0.5 700 216 352 6.81549298426223 0.422230951718703 FALSE ""
7 0.5 400 167 353 6.73239733450091 0.0974972844859193 FALSE ""
7 1.5 700 120 354 6.9692071589189 1.52361025463882 FALSE ""
3 1.5 1000 226 355 2.97124339782609 1.44676176652146 FALSE ""
7 1 100 190 356 7.00035121798367 1.07069097254426 FALSE ""
7 0.5 300 80 357 6.95029024607245 0.330022530501655 FALSE ""
3 1 400 51 358 3.1168072635864 1.27256035742991 FALSE ""
7 1 300 500 359 7.64456205498257 1.47515832326092 FALSE ""
3 0.5 700 135 360 2.87368470782098 0.501294529974701 FALSE ""
3 1.5 200 371 361 2.57993138788479 1.0544649075408 FALSE ""
7 0.5 1000 207 362 6.70631373729346 0.20632803342542 FALSE ""
3 1 800 230 363 3.03421743017239 1.04789971725119 FALSE ""
3 1 600 136 364 3.14943759109782 1.17789690970413 FALSE ""
3 1.5 900 134 365 2.71066678937604 1.21962249072466 FALSE ""
3 1 200 35 366 3.13194936701912 0.99671247909799 FALSE ""
7 0.5 600 107 367 6.92142168637051 0.597865145317885 FALSE ""
7 0.5 100 480 368 6.59989063058058 0 FALSE ""
3 1 100 438 369 2.14245752563584 0.211004859907837 FALSE ""
3 0.5 300 241 370 3.46120028330093 0.807191556000253 FALSE ""
7 1 300 425 371 7.60607743517629 1.38303623490803 FALSE ""
3 1 900 399 372 2.86394223952471 0.916378203167592 FALSE ""
7 1 400 271 373 7.06338087829006 0.833176150530667 FALSE ""
7 1.5 1000 126 374 6.81309960405654 1.4019224048336 FALSE ""
7 1.5 800 380 375 7.34851736897778 1.93979288927093 FALSE ""
7 1.5 600 258 376 7.70030078073891 2.21130846661937 FALSE ""
3 1 300 58 377 3.34193685593549 1.18056778470913 FALSE ""
3 0.5 1000 402 378 2.82549792172109 0.427374334225532 FALSE ""
3 0.5 200 307 379 2.57176866838833 0.220111114888923 FALSE ""
3 0.5 1000 369 380 3.0229442482463 0.566818999534251 FALSE ""
7 0.5 700 213 381 6.94354538510081 0.476318712319453 FALSE ""
7 1.5 900 54 382 6.99959712326139 1.49994390746739 FALSE ""
7 1 400 356 383 6.61881059579013 0.55842128905523 FALSE ""
3 1 900 373 384 3.03748354461071 1.13663774916158 FALSE ""
7 0.5 300 31 385 6.73668694157068 0 FALSE ""
7 0.5 300 198 386 7.89320939441624 1.08998343671348 FALSE ""
3 1.5 600 215 387 2.90199974389167 1.33118416729003 FALSE ""
7 0.5 400 352 388 8.3184503369024 1.71453351164789 FALSE ""
7 1.5 400 267 389 7.73507328795254 2.15493058968878 FALSE ""
7 1 200 283 390 7.86854964041846 1.77004233376519 FALSE ""
3 1.5 100 101 391 2.97046120971972 1.44255545553628 FALSE ""
3 1 700 87 392 2.93115331716159 0.910018747826879 FALSE ""
3 1.5 400 478 393 3.06994449509187 1.6756030232011 FALSE ""
3 1 300 290 394 3.19491590474977 1.13869842770325 FALSE ""
7 0.5 300 338 395 8.01299303406808 1.48009417403231 FALSE ""
3 1.5 300 92 396 2.38764228047864 0.881908943854229 FALSE ""
7 1.5 700 18 397 6.35525451043226 0.892141851460612 FALSE ""
7 1.5 600 92 398 7.26085795824637 1.67293496930171 FALSE ""
7 0.5 700 222 399 7.04590261028237 0.591833325079971 FALSE ""
7 0.5 100 51 400 6.56997901418361 2.80337389359675e-30 FALSE ""
3 0.5 900 296 401 3.17044989033465 0.651123281297212 FALSE ""
3 0.5 400 150 402 2.87939949081358 0.384199456591891 FALSE ""
3 1.5 200 313 403 3.08500461174472 1.69309504319024 FALSE ""
