"n" "rep" "id" "b0_mu_hat" "b1_mu_hat" "b2_mu_hat" "g0_si_hat" "g1_si_hat" "g2_si_hat" "error" "errorMessage"
500 83 76 1.15728646522154 -3.22168844863283 2.1744761422336 0.955664547483243 -1.08188260539652 1.60345478853027 FALSE ""
50 143 77 1.43009694421672 -3.63574402339363 1.83810876510517 3.1658279833363 -20.5417458579237 12.5211957913976 FALSE ""
400 113 78 1.24592160902947 -3.04160231214642 1.94212536232839 0.939424786633071 -1.73624014876067 1.85592393046443 FALSE ""
400 26 79 1.2243855382495 -3.11908093561499 1.92050462642601 2.28934657017026 -2.97079106791891 0.217093265583989 FALSE ""
50 147 80 1.33993252640182 -2.54691061543906 1.55882963919423 1.06635318126965 -4.93193363627035 3.85206243206446 FALSE ""
300 28 81 1.13413796456062 -2.84516021150782 1.99165778555499 0.688261780917261 -1.98382971842551 2.36381116502355 FALSE ""
600 109 82 1.11002738802498 -2.78219677742695 2.06364923172826 0.603106665245467 -0.927530709766572 1.7578735040286 FALSE ""
200 13 83 1.34308436744103 -2.9375492079246 1.83132058878535 -0.154668547428505 0.282244334832586 1.27380175631033 FALSE ""
1000 84 84 1.10176840333204 -2.87686538630546 2.10119961351072 0.821143933021452 -1.03670167588291 0.899700437324302 FALSE ""
300 79 85 1.17369367492482 -2.74299767162458 2.01872522718279 1.15562491262739 -2.70835456707948 2.29421515097979 FALSE ""
50 132 86 0.679822724227375 -2.21550983368297 2.09691073631076 17.3241197712283 -14.6324009223283 -14.3597522138246 FALSE ""
900 163 87 1.18478260383444 -2.9573925375402 2.05299163814285 0.287703562602545 -1.39443594868668 2.49962791018593 FALSE ""
600 82 88 1.26015631928406 -3.01331067323391 1.89671576137438 1.01254265480809 -1.36062513784352 1.5177229437314 FALSE ""
50 124 89 1.25057157277756 -3.51802347644769 2.14898208680915 2.29630794414893 -2.70870043963509 0.731129887373698 FALSE ""
1000 150 90 1.19116818970201 -3.01069157787733 2.02578755969629 1.52135065112066 -2.64667615299483 1.91249155530643 FALSE ""
400 116 91 1.31292809225773 -2.91444435776764 1.88760474911359 1.92698257872825 -1.84170076387008 0.973169831195277 FALSE ""
400 119 92 1.12939965288339 -2.86373566627269 2.10462907757048 1.09343542321149 -1.06722294414823 1.10006344266737 FALSE ""
1000 170 93 1.26944693880329 -3.15092109174546 1.96823605383096 0.923305427651518 -2.14822745731849 2.22149229567755 FALSE ""
900 31 94 1.1950719711179 -3.14088414481274 2.06642320857889 1.08862508174833 -2.78917498872833 2.49690225881327 FALSE ""
300 8 95 1.2760847104835 -3.11171068014905 1.96684537420841 1.06150981527488 -3.03319205971817 2.25848833642969 FALSE ""
800 23 96 1.21778184130019 -3.03178805335708 1.9667006612555 1.49357429363444 -2.2028810990937 1.57786653196859 FALSE ""
500 26 97 1.17088174701274 -2.88329101794768 1.99530009909669 0.656676777889745 -1.62204451311076 1.9451879497165 FALSE ""
1000 36 98 1.16009065184278 -2.93488348962904 2.02987181615763 0.736924376864934 -1.86096256218341 2.39264399778693 FALSE ""
700 15 99 1.2267758257864 -2.97167049853382 1.91477912848897 1.11885672586719 -0.985529980048534 1.04606166630745 FALSE ""
1000 120 100 1.22996819671777 -3.0030445432518 1.9749115933296 0.99005169535685 -2.24501011037938 2.50490981645206 FALSE ""
700 98 101 1.32849129305331 -2.99940212370748 1.86501313096539 1.27556606703103 -1.18879439458702 1.11007261920777 FALSE ""
900 98 102 1.22539378234441 -3.07997404301375 2.01085398566209 0.515770201121499 -2.04552942469064 3.16007542351267 FALSE ""
900 149 103 1.1299738169839 -2.88440468585541 2.09827852991325 0.97496628782925 -1.8618087952489 2.16508088787655 FALSE ""
100 36 104 1.23788820164087 -2.87078192715573 1.90848786408858 -0.858186736846382 -3.37863865809074 4.3679118601887 FALSE ""
50 96 105 1.24762888397705 -3.00665430222348 2.12880370229824 1.67477855915983 -5.53444570529971 6.21768210647196 FALSE ""
100 198 106 1.25896554378297 -3.09136186527297 2.04779305532155 2.75515061348031 -4.74424445425571 2.1433552231322 FALSE ""
600 113 107 1.19731272641832 -3.17082589813427 2.02810477104714 1.62432521659342 -3.21285264616889 1.3631026889888 FALSE ""
700 113 108 1.14006109921058 -2.99273056511116 2.12862414097709 1.37086764765131 -1.2584178564803 0.28136390851045 FALSE ""
600 182 109 1.24437277298038 -3.03366985887047 2.02762202063462 0.909572119475006 -1.1286949722568 1.20766818167062 FALSE ""
500 5 110 1.0907051926788 -2.9126897404363 2.14671345174663 0.326959205092081 -0.0660516405699 1.57728744725331 FALSE ""
500 54 111 1.26286127035827 -3.08741188555224 1.95544942115006 1.50983682585563 -1.87661447768722 0.989601918432465 FALSE ""
600 2 112 1.26133884108748 -3.12933544148562 1.98976265151212 1.01486383318507 -2.51918252739051 1.73840571102944 FALSE ""
900 70 113 1.23902678864379 -3.12162164791492 2.05059436202348 1.16476849383281 -2.34103820597157 1.49502095311994 FALSE ""
600 1 114 1.30604915136291 -3.06040308337101 1.95085767060397 0.339992005986147 -1.14928738195655 1.87913739488625 FALSE ""
400 90 115 1.20218043348035 -3.07206989090935 2.05747274280053 0.932342632655791 -2.47870212832335 1.94730006067365 FALSE ""
500 30 116 1.2789160900711 -2.93303967890407 1.89366645199354 1.5254000476349 -2.32174922009426 2.6229627998221 FALSE ""
900 107 117 1.30125986278478 -3.16820951655806 1.90949931349079 1.98791736367093 -3.92630187869375 2.08362645988899 FALSE ""
1000 55 118 1.17365247676192 -2.90465999255535 2.04900643176735 0.803587273869256 -1.27553708620167 1.76351235454271 FALSE ""
50 56 119 1.21997337302234 -2.52981299543499 1.90698211212385 1.35567075391056 -1.16530307351276 1.68634228719405 FALSE ""
200 131 120 1.35956898559366 -3.21570262598069 1.87873525615817 0.159155357185991 -1.51084042104091 2.18747890097097 FALSE ""
50 198 121 1.90431543835608 -3.86429638462112 1.54216640085847 4.61267682829699 -3.46497941630509 -3.67173156287196 FALSE ""
50 103 122 1.1263543857053 -2.38226574345605 1.71629704612588 0.809784074216589 -0.484520316840474 1.25396579500321 FALSE ""
50 98 123 1.21491344995824 -3.36423249100692 2.0700893298833 2.30114727562883 -1.57293600027548 -1.14714209087812 FALSE ""
200 109 124 1.10827550847323 -3.26593520132886 2.20719795734485 1.89609504284467 -5.72267196810837 3.24452127862842 FALSE ""
600 102 125 1.14350774226756 -2.97416813155851 2.05383375297986 1.19306520139641 -1.29981803505016 1.3608274112231 FALSE ""
400 96 126 1.21766405309489 -3.13232666137423 2.06758430915236 1.28067954008377 -1.1028478941341 0.658828245467407 FALSE ""
700 115 127 1.28101941859758 -3.00526965723464 1.94471346335329 0.00731850338192406 -0.754892994812097 3.03258573586959 FALSE ""
100 105 128 1.28426970632826 -2.8105007034784 1.73872497032986 1.98928588372661 -3.28060030864771 1.4934172200594 FALSE ""
1000 188 129 1.17541807591312 -2.99775810181183 2.0146874740258 1.19188325373187 -1.98632271155609 0.809958954248342 FALSE ""
300 102 130 1.25758951754027 -3.13618489971483 2.02822737105764 0.0943250282791346 -0.429340646604199 1.70176413438989 FALSE ""
50 63 131 1.56361953566411 -3.25085103641593 1.54084525724055 0.917776750479094 4.01851928177959 -4.98445053511095 FALSE ""
900 153 132 1.2706663138035 -3.08282725652389 1.95679910747168 0.775512477252697 -1.61036558427481 1.92592307777986 FALSE ""
100 76 133 1.12750222999658 -2.7276313439427 1.94530600323006 1.46167602113406 -2.9622626256594 1.70903775866325 FALSE ""
100 92 134 1.19160113419274 -2.95873929544098 2.08057267180396 2.0982913828242 -3.8992497005295 0.394232120221882 FALSE ""
600 198 135 1.09305975462465 -2.89583162132237 2.11772194132671 0.164540886784429 -1.1323642770409 2.90097169614108 FALSE ""
200 94 136 1.04030407406982 -2.57137954737794 2.13149415478387 2.12725092582867 -1.17133737024303 0.0760064710365392 FALSE ""
600 63 137 1.2133058007105 -3.11635342383436 2.00430196027475 1.18682383281647 -1.44841149704578 0.387557679014726 FALSE ""
50 193 138 1.11133526079096 -3.10276843030072 2.19260777121328 0.825214761322807 0.417151386484744 1.3454841082159 FALSE ""
1000 158 139 1.1742232679385 -2.80297554200073 1.95497663429141 1.55923499629118 -2.53075173378258 1.05870011675159 FALSE ""
600 178 140 1.3365957624817 -3.07443069480015 1.89222145153133 1.64739941711696 -1.0237716763352 0.170742829965608 FALSE ""
800 72 141 1.18773102711315 -2.83821204807208 1.93960135981201 1.2214905667217 -1.77446073284479 1.09221822354777 FALSE ""
500 112 142 1.23803012439178 -3.11168087187316 2.01969171193684 1.48048854784398 -2.4501224211429 1.26984644177352 FALSE ""
500 165 143 1.2989676629825 -3.15505126374449 1.94667562982861 1.74680015371684 -2.76384756453275 0.713017983603069 FALSE ""
500 108 144 1.23497168328166 -3.1502904028295 2.00639596260187 1.80244230818026 -1.86982576323184 0.519236497846204 FALSE ""
700 140 145 1.2920165348172 -3.10071430046098 1.94785626212035 0.664468252311383 -1.88348229446977 2.63940685523662 FALSE ""
50 136 146 1.20455917329771 -3.17139281209067 2.1440690015957 1.43415074973392 -0.804356596019146 -0.0576199297952684 FALSE ""
400 197 147 1.34155719033748 -3.06866091477605 1.82852002069386 0.453109768476759 -1.57122618685651 2.74917255382126 FALSE ""
50 135 148 0.963865817624295 -2.61035266637675 2.2155523153247 3.16523962656848 -4.50849232253831 -0.489738185512358 FALSE ""
1000 178 149 1.28844927388203 -3.01182007063921 1.8783611504382 1.75248538558366 -2.89213625684582 1.5343667690472 FALSE ""
600 103 150 1.14739869051059 -2.89686987060819 2.03857175322566 0.287006768373597 -1.91300376765239 2.86719073386149 FALSE ""
50 116 151 1.68539985450677 -3.30952118677582 1.57107114938257 3.34590043719958 -3.76243143861574 -0.343344076305718 FALSE ""
600 86 152 1.38086414168757 -3.21439536623789 1.83934201569156 1.11057747695665 -1.11800621527237 1.26988316508045 FALSE ""
800 81 153 1.17114568364014 -2.96454739406809 2.06292989340438 1.23241541067891 -1.70936846182477 0.976318352242196 FALSE ""
100 43 154 1.0921803842165 -2.96062530450008 2.10359514957397 1.41842815741454 -2.78546686555887 3.37332656416891 FALSE ""
700 166 155 1.32466048937926 -3.01274704852475 1.90178268440583 1.40536853986725 -2.88570361599007 1.95133357488281 FALSE ""
100 158 156 1.21450591392938 -3.24998581973375 2.03783023666036 -0.209429919758932 -2.64724595782523 1.5883330167301 FALSE ""
300 71 157 1.12661740371225 -2.7397000261037 1.90770372530611 2.2858538806146 -3.14736899108977 0.583345393848711 FALSE ""
300 147 158 1.30172828782605 -2.77940597824147 1.78848276686256 0.704721345956734 -2.20680660795457 2.87858774740603 FALSE ""
1000 116 159 1.18516080428504 -2.89334122940234 1.99082289175132 1.25064764391675 -1.86222410656591 1.51306829731142 FALSE ""
500 111 160 1.27967239376015 -3.13072301250661 1.90764369153334 1.61022099265284 -3.01373835932685 1.60994993318973 FALSE ""
900 144 161 1.22494257236468 -3.00177435654273 1.98142968885264 0.759431978026317 -1.13749942965008 1.63360818017568 FALSE ""
600 26 162 1.15265831449392 -2.88230594914594 2.04050265378067 1.41224037404833 -2.86743462097668 1.45852841844077 FALSE ""
500 9 163 1.1536296041544 -2.79273730807176 1.98309572950172 2.52629462634257 -2.61881958999664 0.453251802556558 FALSE ""
700 167 164 1.33225443797117 -3.04613525743097 1.86191804772386 0.717473120939426 -1.36547761591929 1.61122870841424 FALSE ""
900 77 165 1.16004868702101 -2.89244591883234 2.05218170141962 1.66855738286846 -2.3938947465457 1.64867664927665 FALSE ""
800 87 166 1.1792054459281 -2.95077883726822 2.06640455870015 1.37565453280882 -2.21615483928832 0.869348735956398 FALSE ""
500 130 167 1.09475819494301 -3.04109491700675 2.13681549541019 1.58282596452048 -1.9971950729361 0.349107906636902 FALSE ""
100 177 168 1.36532634204543 -3.28782622341472 1.97131993403288 0.480116494675101 -0.701628605105304 2.42906616868476 FALSE ""
700 162 169 1.25588891448441 -3.18735242754621 1.99813882695836 0.309497536948026 -0.745304657381827 2.31938645706022 FALSE ""
50 167 170 0.783430290152121 -3.12706973154045 2.39345408524491 4.55038048367101 -6.51180608282516 -0.0810815126494877 FALSE ""
200 64 171 1.30548140222909 -2.99005207971275 1.85919208486641 0.967183247506769 -1.86424978419936 1.49255683751971 FALSE ""
400 130 172 1.07747467937791 -2.87869493952303 2.17137867621631 1.6312853924785 -2.83895899558544 1.19560333770493 FALSE ""
600 7 173 1.31772311055114 -3.09709570195097 1.92221536893286 0.869935215666016 -1.20461807963404 1.2932159731006 FALSE ""
900 8 174 1.22236958098537 -2.96227421492122 1.95154907550371 1.00809423428451 -1.6853153009199 1.69010757305395 FALSE ""
500 140 175 1.14111973956743 -3.15702813682527 2.14422154805059 2.24516389942566 -2.27833397052267 0.453831811180226 FALSE ""
600 41 176 1.18165058749998 -3.09836470280915 2.05354304260818 2.54969612926519 -2.21164896573608 -0.362742912411024 FALSE ""
800 59 177 1.21378554904447 -2.97350466112096 2.06501969502878 0.608719583740109 -0.833768930522112 1.21621282382312 FALSE ""
300 100 178 1.39190422347037 -3.23469692543353 1.90789419803996 1.88442973086923 -1.48601446062899 0.83287812140329 FALSE ""
50 111 179 0.97938890765309 -2.77453647542234 2.2363005716091 2.43405182694781 -4.14805140950595 2.25148103196898 FALSE ""
50 83 180 1.17726965531941 -3.09321935006234 2.05924274640809 2.10874301760323 -2.57518942403536 0.936077926799466 FALSE ""
100 142 181 1.06014251228185 -3.194546024429 2.3155384299815 3.02538888831384 -4.62812537185774 1.28538255245511 FALSE ""
700 175 182 1.19994576502734 -3.0617199154985 1.98609268391163 1.74052848471555 -3.81915240438918 1.71847340294225 FALSE ""
900 175 183 1.13577151326248 -2.98899350537678 2.13179450128791 1.10400104819307 -1.46688013520713 1.26501000565428 FALSE ""
700 119 184 1.23447632094071 -3.12772071116158 2.0281635901815 1.24435171339407 -1.33480702877949 0.796827131525762 FALSE ""
900 34 185 1.24813966377142 -3.02347175745812 1.97254672872567 0.856154555417834 -1.70411432344703 2.14491938745576 FALSE ""
700 56 186 1.23499680852949 -3.07107389138874 1.96908783101767 0.125487450236791 -0.414217356232707 1.90221951921239 FALSE ""
400 190 187 1.35803069801604 -3.04679204099501 1.85708966405423 2.16222681263143 -2.00218044150192 0.562810272183845 FALSE ""
800 51 188 1.17239959338742 -3.07183120391245 2.11348041916964 1.99784413231654 -2.76103501565046 0.991269030854965 FALSE ""
300 134 189 1.42506416676073 -3.14602014124004 1.86721786561564 1.77906585716652 -3.14609836804171 0.723887214045869 FALSE ""
800 17 190 1.24970536160367 -2.97809868553927 1.95390578612876 0.954405147875963 -1.71051918198799 2.22156028028774 FALSE ""
50 61 191 1.1001844766447 -3.29530787224012 2.36096125098583 -2.60113579621053 -4.08230642902594 6.42384214532102 FALSE ""
1000 40 192 1.18701176885162 -3.08818505408922 2.08288781882357 1.71426231309912 -2.90764989654652 1.48445016046895 FALSE ""
800 191 193 1.23492533972233 -2.906354070708 1.88460789958494 1.86152673363334 -3.14203548205504 1.48571505752005 FALSE ""
700 82 194 1.19422395810938 -2.98706544331799 2.04261345776225 0.439448614230105 -1.51180546010703 2.26008610431022 FALSE ""
200 172 195 1.18033868257429 -2.78299308060622 2.03777343921211 1.20836543078478 -1.87554080168926 0.447579146039276 FALSE ""
900 173 196 1.27314874543247 -2.97853618075983 1.94035796289006 1.25714095248401 -1.28810599910129 1.31291472301548 FALSE ""
700 130 197 1.22901004359708 -3.15022371651593 2.03078686714886 0.573834016019871 -1.57299027695064 2.19435715714311 FALSE ""
50 129 198 1.17485067952309 -2.86663128082636 1.99440490718473 0.881701141235455 -2.57306862632432 1.99190477801417 FALSE ""
50 169 199 0.693558470850071 -2.82790602080957 2.8184975837096 -2.01602261659378 -0.234973468301606 1.91728516270957 FALSE ""
600 4 200 1.2458072973287 -3.00001981723777 1.95777557956384 0.277752781061943 -0.733893651174907 1.72612147597929 FALSE ""
700 75 201 1.3005915664122 -3.0994624793547 1.98190171237794 1.22199692243644 -2.8563280537875 2.15351668914627 FALSE ""
300 172 202 1.28711007134755 -3.19772371065054 1.9727858054001 2.53493999358147 -1.5632674846234 0.211629520755074 FALSE ""
500 39 203 1.25177278549545 -3.04156393883405 1.94284486236441 1.75491816248241 -2.87290894026313 0.99810198024486 FALSE ""
700 44 204 1.20851461849766 -3.01913497768995 1.99637888003932 1.09198476696055 -2.27164299365043 1.55094875095635 FALSE ""
100 87 205 1.28278664926205 -3.05351677008827 1.8786201167615 3.19580284980112 -4.16964664836551 -1.40311953474604 FALSE ""
100 120 206 1.0279126728523 -2.78702343924792 2.17219604172044 0.90399542282445 -6.86794141003875 5.90344299922785 FALSE ""
900 62 207 1.12103782608849 -2.98247541533971 2.12783346528804 1.51176378143015 -1.61350245308567 0.962015583992511 FALSE ""
900 186 208 1.12706126358434 -3.02318514064044 2.12938293812659 1.29164697990646 -2.54051627506823 1.67051189128276 FALSE ""
600 92 209 1.27441131093029 -3.10066220856087 1.92347741699479 2.0171291851095 -3.24725032304122 1.0582072581467 FALSE ""
100 49 210 1.08255042266184 -2.85724705651942 2.23716220488076 2.72677428815126 -3.77726977546353 -0.412128383916202 FALSE ""
400 73 211 1.14645429069798 -3.08995573886479 2.09946598452994 -0.0590763938579548 -1.00229699975898 3.61355374829475 FALSE ""
800 193 212 1.24394911653281 -3.16090434604012 1.97244263812327 2.03306229219845 -2.16335868758289 0.899352964174713 FALSE ""
400 198 213 1.34577275214299 -3.25115879829564 1.90827546402577 0.454598767692361 -1.62047859393708 2.8385199300993 FALSE ""
400 60 214 1.23099391459458 -3.03571047437752 1.88983888296806 0.336061297042331 -1.31774461931765 2.87753897410481 FALSE ""
500 58 215 1.13428970375575 -3.03487955428513 2.10188305919192 1.27824477636331 -2.59519595167291 1.70197119254171 FALSE ""
900 171 216 1.19548720934826 -3.15130246881313 2.05220013158886 1.30143633331273 -1.5694864299231 0.658901634337853 FALSE ""
900 46 217 1.1118244995188 -3.08822334472678 2.18168303013277 1.3602630160507 -1.52296039314426 0.944540825729362 FALSE ""
100 151 218 1.04621976296082 -3.0242292856269 2.3618889154943 -0.607410069927791 0.442341184377892 2.52014239610436 FALSE ""
500 61 219 1.19918738552591 -2.85785040358637 1.98241516379298 1.65804297020344 -2.21410576752828 1.05635600950875 FALSE ""
