"n" "rep" "id" "b0_mu_hat" "b1_mu_hat" "b2_mu_hat" "g0_si_hat" "g1_si_hat" "g2_si_hat" "error" "errorMessage"
900 67 101 1.23512017838273 -3.04423324321086 1.99234441618942 1.03715926539681 -2.07335718769471 1.82676169984853 FALSE ""
600 9 102 1.17884846179454 -3.09521639783393 2.05427790467977 2.00789514278601 -2.67923767358972 0.774267953256598 FALSE ""
50 91 103 1.42483001613456 -2.93263246217193 1.8282472276004 -3.58217835204982 1.24249387459426 5.0531065726597 FALSE ""
400 191 104 1.23152809491957 -3.0167496234313 1.99277751899758 0.45767330252571 -1.47006733626389 1.95802907425437 FALSE ""
200 153 105 1.33715063120331 -2.8798181213138 1.8018624692438 -0.321022628583102 -2.45148017740661 4.83053175519087 FALSE ""
100 110 106 1.27410105745787 -3.46570809131648 1.92747929219906 3.45995011192718 -4.5219621804061 -2.74922814141635 FALSE ""
900 29 107 1.24559197899283 -3.11618256812661 2.00772953747149 1.10011781948968 -1.7571947310513 1.36689983552302 FALSE ""
1000 129 108 1.25287461719518 -3.00142813223831 1.96718587371666 1.51355002696542 -1.52840691662843 0.399256698883586 FALSE ""
100 52 109 1.01994195046718 -2.99786450498474 2.29046350644736 1.77512039801071 -2.93228989031589 1.46764181117945 FALSE ""
900 20 110 1.19902449809277 -3.15896432331811 2.08754909754031 1.65559248379678 -2.43196830087292 0.795805642523364 FALSE ""
100 127 111 1.16168914970591 -2.67178293987988 2.01578984969879 0.487058804947814 -1.35946943836296 2.84088417070679 FALSE ""
700 85 112 1.16009169900829 -2.91678144479919 2.05531372951947 1.25415699212514 -2.45781828330291 2.27099783491153 FALSE ""
600 62 113 1.1092443582265 -2.95697180577343 2.06753454972475 2.28275112046143 -4.60407655396017 1.88393946270674 FALSE ""
600 37 114 1.14838980848113 -3.05950834724816 2.038747502781 1.11898534683287 -1.04683727855387 0.184931653999683 FALSE ""
700 118 115 1.23594280343102 -2.93780052598388 1.92713403992175 0.222057071899068 -1.33082196726594 1.96261886419539 FALSE ""
500 53 116 1.14661698722857 -2.85354827075843 2.06446864800852 0.842776461113465 -2.36510411868187 2.61812323174557 FALSE ""
400 105 117 1.28732150944201 -3.0456177105907 1.85882548566665 0.878515908858705 -2.40747350423778 1.79905385288244 FALSE ""
600 154 118 1.1511664807736 -2.84815082945316 2.07214436225844 1.78360629915786 -2.49282684654805 0.81392743766168 FALSE ""
400 121 119 1.28415301160598 -3.09677234563524 1.89472871743799 2.2646352546596 -3.2464531582232 0.811215888908562 FALSE ""
900 163 120 1.25362166978915 -3.10883047840738 2.01760204749449 1.195935446018 -2.22279336770859 1.88221894303784 FALSE ""
50 141 121 1.1738100157611 -3.51640186719601 2.05523020735795 0.571339704690085 -5.16333843134697 3.38182095469763 FALSE ""
300 140 122 1.24215976429345 -2.92467134372038 1.91869114608561 1.42974056394519 -2.8681852454009 1.78372720902457 FALSE ""
600 172 123 1.30545264115769 -3.14695906388175 1.88919459824703 1.18251388600981 -1.7329389031517 1.01175039763848 FALSE ""
500 195 124 1.18706021846512 -2.95299821150135 2.05367594519031 1.77094127061419 -2.1287103703291 0.972036817033822 FALSE ""
200 188 125 1.25459577231168 -2.9062552358781 1.74149969775906 0.959623557132026 -3.86554174694469 2.53078305332036 FALSE ""
200 50 126 1.32101682617103 -3.13847275185358 1.8344781660646 2.40987205963587 -2.69541439031958 -0.452650783009686 FALSE ""
300 77 127 1.137795826335 -2.9097152875482 2.10968514896137 1.18581672913001 -1.71692718101927 1.32213091975722 FALSE ""
500 190 128 1.2651902514481 -3.15870709808971 1.96907496776326 2.07610855740853 -1.96151797266091 0.796136307930302 FALSE ""
700 14 129 1.25472780226391 -2.90242061411141 1.92398895497838 1.07412485485942 -0.934525790777926 0.664264660972247 FALSE ""
100 166 130 1.48622913936293 -3.22859222867268 1.78066948132021 1.56524105324172 -4.18145903774959 2.2874830705262 FALSE ""
100 24 131 1.26651721808788 -3.27460227223701 2.03995034690535 2.08595770538264 -2.61401117779237 0.490169375260485 FALSE ""
1000 108 132 1.1466696426192 -2.98777355933293 2.0824502059054 1.20690078363346 -1.41665637720385 0.568684420197445 FALSE ""
1000 33 133 1.1748584050655 -2.88811779736 1.98726247305828 0.889574546345734 -2.16326887860567 1.84188704582551 FALSE ""
100 16 134 1.21041230237434 -3.4039805216742 2.02745063353141 2.55714524153891 -3.75784557936745 2.24370861586473 FALSE ""
600 155 135 1.22342194910798 -3.17384714693035 2.04137938624695 0.537076031048239 -1.37907611075254 2.42211908896754 FALSE ""
600 54 136 1.18855772072736 -3.13349531322548 2.0734391098544 1.19692760089156 -1.48328136635701 0.792406029761436 FALSE ""
900 129 137 1.21715652427948 -2.98969092458716 1.95304620622431 0.853559459205367 -1.37751881034899 1.75774928411587 FALSE ""
100 109 138 0.853825671403352 -2.72451371446675 2.29364362592291 -0.15216743685284 -1.34266968216303 2.65618868472881 FALSE ""
800 199 139 1.20267045862452 -2.91286230214495 1.96805089941544 1.24043882955669 -1.91799519416492 1.38309758583293 FALSE ""
50 178 140 1.55583009757157 -3.22743446207879 1.66340204584444 0.455760315258201 2.2518536691611 -1.05168827012559 FALSE ""
400 148 141 1.14113597981914 -2.95325427729209 2.11652815944592 1.46273653704472 -2.63288762411095 1.65174239305776 FALSE ""
900 169 142 1.31297223469213 -2.99791435606919 1.89992726975104 1.7794820899923 -3.05141342992538 1.15101475652943 FALSE ""
100 21 143 0.944999660045655 -3.16756378740829 2.29509576937187 1.43066781851547 -1.49918213865464 0.874353844335072 FALSE ""
900 124 144 1.26499673978838 -3.03780775372449 1.96730774778129 1.56009139850262 -2.3256924984366 1.14267956502924 FALSE ""
800 44 145 1.15575288440249 -2.99521466474335 2.08208842061923 1.90946123743616 -1.33268854790932 -0.908694377432705 FALSE ""
900 90 146 1.26715036277918 -3.05857234382085 1.9013384499954 1.27634282055876 -2.92040597562055 2.10612978908711 FALSE ""
400 136 147 1.22444474156834 -2.84275564168068 1.93052173500141 0.645619620870448 -1.34536996032958 1.81925707045332 FALSE ""
500 154 148 1.23285981875418 -2.83268372508951 1.9063957766934 1.81336328839281 -2.37973872270895 0.346968682552073 FALSE ""
300 61 149 1.41683012964481 -3.09152947699511 1.89473601742138 1.56785888316289 -1.74880634217231 0.675719159478431 FALSE ""
200 92 150 1.1481168523889 -2.9749604699849 2.02684327291596 -0.0267291187021347 1.15080662018055 1.23172634645497 FALSE ""
1000 42 151 1.21280422252374 -3.05248640679686 2.05220787999048 1.44256689987499 -1.22835056249967 1.09577626171761 FALSE ""
100 32 152 1.15867507011617 -2.84585582580747 2.02510376316858 2.08970985219327 -2.43321425276909 -0.192198225486165 FALSE ""
300 111 153 1.23268071987213 -3.08824929859836 2.09907400420163 1.41445018202146 -2.14407382533941 0.107529482849537 FALSE ""
600 142 154 1.22004602239142 -2.95234697849042 1.90264309983705 0.219915295664174 0.431062592082022 1.09933464159511 FALSE ""
50 130 155 0.905658135842998 -2.82705146680428 2.58475661719945 -1.5825049869036 0.437573013689287 2.92739978592238 FALSE ""
100 57 156 1.25424324386826 -3.30121810000761 2.08307448419608 0.0702905365149757 -3.19228073641453 4.74570775400592 FALSE ""
400 48 157 1.21906476944529 -3.02900682397432 2.01697401751348 0.765875675851036 -1.20265943034859 1.19667188089698 FALSE ""
1000 4 158 1.19700276612028 -3.09536707361573 2.05710818208842 1.43418151079695 -2.07360663682709 1.07582319560291 FALSE ""
50 195 159 1.08668927475709 -2.39810947802721 2.00992580822284 -3.29910773738714 -6.6156851928694 11.9517970098056 FALSE ""
800 94 160 1.15054555671334 -2.9158237204002 2.09668918220408 1.54211839811642 -2.10135597834439 0.987380034089273 FALSE ""
300 152 161 1.21877035124144 -2.80400516701322 1.97395660939708 2.40323923620114 -1.87982658813705 -0.675502551726637 FALSE ""
700 43 162 1.17636805004023 -2.9884883992204 1.98444658889152 1.07502720096186 -2.34394969114801 2.27167726025677 FALSE ""
900 106 163 1.21419221652892 -2.87633586842351 2.01291535155646 1.95395938642023 -2.35991805022366 0.722128218029583 FALSE ""
300 136 164 1.18410791248724 -2.94652784789066 1.9856704181952 1.37871345463788 -2.43378624702352 1.87571966960203 FALSE ""
1000 2 165 1.26168122828207 -3.09654460140553 1.98031958317312 1.49402719088219 -2.16939774281251 1.18607834723584 FALSE ""
700 197 166 1.05338508174028 -2.94761105082085 2.15275088211777 1.91112096902841 -2.12126322244676 0.417332832036582 FALSE ""
50 6 167 0.548976367102115 -3.07970525405606 2.84997066007726 1.92121885459208 -2.35844052771097 -0.467368895602459 FALSE ""
800 49 168 1.14180144578145 -2.985021850104 2.02154665596411 0.0810561474607595 -1.86186718917474 3.38169344125738 FALSE ""
100 184 169 0.869759147533392 -3.0668237081947 2.48807896617962 2.22939133440118 -4.45425790362843 2.36785821735465 FALSE ""
500 52 170 1.24343233733306 -3.10958683215204 1.96863337557314 1.1099939548338 -2.52860261472391 2.21172388684766 FALSE ""
700 3 171 1.18559717349818 -3.09230878585249 2.05321622441552 1.27908390656171 -2.49736010537384 1.44414594612795 FALSE ""
1000 36 172 1.22013285819318 -3.14836228100884 2.06502753959975 0.755616288557458 -1.23337005943881 1.32699783214378 FALSE ""
50 53 173 1.05950374224766 -2.92233498351034 2.09402795076306 -0.0547361392991056 -2.19742947115307 1.24454961614998 FALSE ""
400 34 174 1.12985774534477 -2.89751686109726 2.04813146077325 2.2936940809808 -2.26686857015146 0.468204848412531 FALSE ""
700 51 175 1.20660772627425 -2.95842263254441 1.99468891156995 0.884401763654182 -1.26976762702846 1.7725185733737 FALSE ""
200 65 176 1.13143468069655 -2.84866240304096 2.01198904008301 0.321562534329087 -1.35833964335776 2.20340509648762 FALSE ""
900 183 177 1.2768889749906 -2.9910844923853 1.95233232365899 1.24300111999073 -1.91293875019888 1.72171392671029 FALSE ""
50 2 178 0.684181754280586 -3.01270720403573 2.75658670276808 -2.41129841856065 -0.420159147132639 8.56568515086425 FALSE ""
400 159 179 1.20011806576365 -2.99864421761965 2.01419611846726 0.824984194267026 -0.425954308421712 0.94530395751916 FALSE ""
500 174 180 1.24644516701009 -3.13130914466986 2.0169027721828 -0.0783285641213556 -2.24114115998801 2.94870694893181 FALSE ""
100 71 181 1.19749888331285 -3.0359221317195 2.10146034899727 0.417220644198937 -2.62287314480665 1.88993535373443 FALSE ""
800 161 182 1.10807741814862 -2.89856465344917 2.12176110226141 0.906026747727748 -1.72370258317162 1.99040504440139 FALSE ""
50 193 183 1.45782316935898 -3.36261780501587 1.5904443694249 1.9243545553589 -2.3147441333201 -0.151065684885834 FALSE ""
400 157 184 1.12370152489217 -3.11684343036837 2.17578324124033 0.394670316297184 -2.16215539010396 2.73732633249714 FALSE ""
300 71 185 1.30324778657573 -2.94076639051475 1.79955622825773 -0.183302307698781 -0.56989054653343 1.89071668108617 FALSE ""
400 117 186 1.11404465370929 -2.71576014488108 1.9715126931236 2.52038984308019 -3.51490170278788 1.44676277470633 FALSE ""
1000 91 187 1.31409241547498 -3.09400594603565 1.89620045883571 1.65526686005991 -2.54194376728317 1.19555500556925 FALSE ""
700 186 188 1.14755681083709 -2.94768151866772 2.03832226643145 1.38912693173266 -1.92821507810601 0.555968813976575 FALSE ""
100 5 189 1.22535146264323 -3.03601868696779 1.98067349412175 1.43621141081243 -2.15355541565154 2.40144357577127 FALSE ""
1000 12 190 1.27878339567639 -3.04197040699904 1.91701417512073 1.00871057541138 -1.84135280161323 1.95050313347805 FALSE ""
200 189 191 1.44971594857602 -2.97550593337973 1.56894040364235 1.57163432615408 -1.08659227379227 1.24692351198815 FALSE ""
700 112 192 1.16061361548445 -2.9965153847053 2.09702881655088 0.0710277176191386 -0.573322005852289 2.6017199039595 FALSE ""
700 53 193 1.21672403642995 -2.92366196202843 1.97174542519209 1.33722470396324 -1.27903959808747 0.504024047844612 FALSE ""
1000 183 194 1.32112259897978 -3.13009953766427 1.89766720826497 0.549240964339268 -1.65416760485883 2.33030743183306 FALSE ""
100 160 195 1.27790474912251 -2.88521545098008 1.91854494379111 1.0704334345068 -0.710906172816975 0.840705811054023 FALSE ""
600 55 196 1.2630723901487 -3.02449088532894 1.86299888243529 0.376588768998409 -1.21520112532543 1.52282536127445 FALSE ""
400 119 197 1.33486001082166 -3.07121086147275 1.84903994579824 0.874933642654021 -1.51709058755278 1.77870424152196 FALSE ""
200 93 198 1.49507818029643 -3.0485062773482 1.74860673497125 1.9218964607511 -2.43315746663985 -0.0827779943374889 FALSE ""
900 96 199 1.27340541102802 -2.97269566839375 1.92610181587632 0.968189210978251 -1.56236377151017 1.42115075490693 FALSE ""
300 13 200 1.25148507546543 -2.92787841064206 1.94596591671031 0.461731985775346 -2.86925683868833 1.91808105347472 FALSE ""
1000 7 201 1.26810957768263 -3.16624218323619 1.97478462946164 0.656290876121636 -1.1541359070503 2.07331181945957 FALSE ""
300 22 202 1.10098015178001 -2.90957395640639 2.15708991129178 1.56476216713894 -3.19739469208037 1.74857996325138 FALSE ""
1000 176 203 1.25291267761609 -2.95745287070445 1.9145183356762 1.35152152576838 -2.77124231838552 1.97414083076644 FALSE ""
400 175 204 1.33357399054557 -3.01764705280808 1.88629202894388 0.811020596289489 -1.08054099426015 1.16617814794403 FALSE ""
800 55 205 1.31508086743975 -2.98185191910002 1.86273502978908 1.39180646042084 -3.07283153833261 2.16926988731902 FALSE ""
1000 47 206 1.09740385597815 -2.98661931606974 2.11927825009936 1.22201070587208 -2.53665683801467 1.86907942747656 FALSE ""
900 86 207 1.16607686637222 -3.01687283982759 2.08871232442314 0.970120100879699 -1.55078979963544 1.59139865082257 FALSE ""
400 198 208 1.13624086051665 -3.00279304077031 2.08155561862482 2.92145985758162 -3.54425432065869 -0.197939680526805 FALSE ""
900 47 209 1.15874029622505 -2.88597591762331 2.06794435905718 1.56157651561458 -1.97345473453953 0.430851753329454 FALSE ""
400 47 210 1.32769049884974 -3.02088360009989 1.94538637225822 1.0525008165176 -0.198357164053961 0.572194207687223 FALSE ""
500 186 211 1.14727525096087 -3.1043887037261 2.09021233975619 1.6986698729603 -2.06945989101953 0.540218606030889 FALSE ""
800 25 212 1.28721973968058 -3.06088586636556 1.9144968398939 1.15772287822669 -2.05640774975312 1.56530950980807 FALSE ""
400 151 213 1.33389821174654 -3.01618446410679 1.79963186158695 1.52573551815307 -2.78851412876234 1.4984097272808 FALSE ""
1000 128 214 1.29462681562938 -3.04755545322102 1.80041337638148 1.05999651084214 -1.94240964234643 1.81088654350806 FALSE ""
1000 173 215 1.18229451061413 -2.96539461461356 2.03768941673171 1.09752628219244 -1.86235512458339 1.54006719448939 FALSE ""
200 195 216 1.01210360262455 -2.98575460227057 2.26227821626161 -1.05688681091429 1.46873442124371 2.21106655854989 FALSE ""
900 69 217 1.30274015970017 -3.10508108830092 1.88801989253802 0.805796110388103 -2.25185098534586 1.90712867916487 FALSE ""
700 167 218 1.37132741018017 -3.22093537788831 1.83283789772529 1.35644235485883 -1.12245569419662 0.983598662541053 FALSE ""
