"n" "rep" "id" "b0_mu_hat" "b1_mu_hat" "b2_mu_hat" "g0_si_hat" "g1_si_hat" "g2_si_hat" "error" "errorMessage"
700 190 106 1.20597755815261 -3.04694535196138 1.99373112574437 2.52458671010155 -2.33210920209038 0.346467260467947 FALSE ""
1000 89 107 1.20547492973313 -2.91048750601416 1.98083664108195 1.9278103484756 -2.11743653447566 0.140398763050044 FALSE ""
100 441 108 1.10917690650484 -2.86527816311898 2.16561809329318 -0.473697013384224 -0.663358645641132 4.09645374196894 FALSE ""
50 275 109 0.449112237624293 -2.36687568693528 2.6514377706647 -2.16503230673831 -1.33846735110344 4.96554783041101 FALSE ""
900 256 110 1.16456043123189 -2.97378789073133 2.03051878257279 1.32144516232845 -2.6268657394256 1.84157120256384 FALSE ""
800 293 111 1.31123842795434 -3.01352870621771 1.87877536199969 1.59572620178266 -1.46632441651124 0.792703955595275 FALSE ""
300 34 112 1.41228489825867 -3.08276142225288 1.7093649789184 1.26950782277143 -3.35758036977768 2.73304966524774 FALSE ""
100 284 113 0.975225891108856 -2.46514948864325 2.02788098716849 0.490130797031637 -1.80361615572899 3.18843738690704 FALSE ""
300 318 114 1.14641095527004 -3.0193734825842 2.07510348696311 0.881337280561687 -0.393041626187549 0.956832915846315 FALSE ""
200 210 115 1.23139017930366 -3.30776632648802 2.04511047678095 0.987368520410591 -2.35093011693005 1.64492584708588 FALSE ""
100 192 116 0.846258662627324 -2.95515148857607 2.56808911363211 2.6080865169631 -2.8107081287901 -0.279987393816754 FALSE ""
500 150 117 1.19160749122272 -2.96102488021235 2.0136176797043 1.23914058563719 -1.00716424493431 1.31471298688617 FALSE ""
700 85 118 1.23957055575364 -2.96938487624654 1.9643019691972 0.911765651556173 -0.580880467126005 0.81415307426335 FALSE ""
1000 160 119 1.25804639770728 -2.9956294850038 1.96476813778176 0.27547997149618 -1.75522792192554 2.68275433247303 FALSE ""
300 160 120 1.16681248824714 -3.15886560790272 2.1320735287235 -0.2317893863835 -2.83144896286448 3.09561270295581 FALSE ""
400 248 121 1.05394047476579 -2.82205117863667 2.11178226902517 0.924298526315849 -0.278785184724314 0.638043899563166 FALSE ""
300 147 122 1.29859497863454 -2.93674092939302 1.79214670335367 1.1680845631444 -1.8666440992154 1.34933908745215 FALSE ""
600 222 123 1.27317776519919 -3.04554400386746 1.91687957923376 2.0051126609558 -3.63539917886315 1.41861753360019 FALSE ""
600 306 124 1.3136654796113 -3.04864929588832 1.91031415098263 2.13502952546794 -2.72313918829663 0.441350988046758 FALSE ""
1000 384 125 1.17906447611069 -3.08179026097688 2.11218756039317 1.29978152343052 -1.97894910430125 1.36510420867966 FALSE ""
400 294 126 1.09472538969857 -2.80974705115936 2.08685969602903 1.22545694950102 -0.645492640955739 0.697889757624057 FALSE ""
800 444 127 1.19921763440854 -3.03613228734016 1.9700650554069 1.38903915956458 -2.42571839856075 1.99452979220173 FALSE ""
50 391 128 1.66674820859731 -3.8446492462129 1.52129661814642 -8.12588931666093 0.905834808436158 11.608345029655 FALSE ""
800 67 129 1.18612847051727 -2.81853414359422 1.99345995773836 1.46111222520803 -1.74967395236656 0.95029236182742 FALSE ""
1000 20 130 1.2113091110814 -3.09965752900373 2.0048557845681 1.04085165460067 -1.90031745578427 1.69712363352717 FALSE ""
600 415 131 1.30404695102877 -3.04668012228021 1.8725272835926 1.32471710418188 -1.70845337643268 0.852528492424742 FALSE ""
900 30 132 1.27964155435936 -3.07182632026529 1.91727512497308 0.686096623300331 -1.52406169281049 1.8049222286858 FALSE ""
300 250 133 1.30265628617472 -3.09135938754832 1.83804117801327 0.524535990567837 -2.11941849187127 2.91181273161899 FALSE ""
400 33 134 1.15899437309097 -2.91755666315168 2.0482630893955 0.93065192323568 -1.38811666644109 1.41421107104601 FALSE ""
800 417 135 1.27255338034816 -2.94012209852775 1.91764662308806 0.991959372048192 -3.11606823802958 2.33310102602934 FALSE ""
700 353 136 1.23253836973646 -3.12117700402682 2.02743302813832 1.20611074075901 -1.15070917579816 1.07679670449083 FALSE ""
400 372 137 1.30086997440148 -3.14533397862111 1.88332949503571 0.0275087643997037 -1.25456901812572 2.29476411573479 FALSE ""
700 44 138 1.1957289730035 -2.99609952922479 2.02596386443648 0.554580545718497 -2.25344926942941 2.4245829719081 FALSE ""
600 260 139 1.19664237405009 -2.95101783140007 1.9895405885675 1.07257573167614 -1.35775316759142 1.31838959863889 FALSE ""
500 135 140 1.25084879982331 -2.94326388309372 1.96249721508889 1.0251074311407 -1.84833849407116 1.46382200056298 FALSE ""
100 30 141 1.15946629111711 -2.47686023693529 1.70967406854869 1.7988701849227 -1.75779170520271 1.27741721809633 FALSE ""
300 134 142 1.2095221575478 -2.87238700550449 1.98123244167214 1.48757957393719 -3.01784911800331 1.73393046919824 FALSE ""
50 311 143 0.805545039910846 -3.27647049391923 2.5916896736293 1.92286337515504 -1.4813898012104 -0.656137905755275 FALSE ""
1000 24 144 1.19340781873798 -3.0477949365666 2.02621393235892 1.67528550124887 -2.44180028014497 0.757945673153663 FALSE ""
700 45 145 1.23458086853547 -2.98493003616356 2.01771713055436 0.937282669158295 -1.9067416558447 1.71128488253104 FALSE ""
500 182 146 1.16107714071727 -3.0847123834605 2.09281699501543 0.902953839139197 -1.73443221192358 1.65109176208516 FALSE ""
800 155 147 1.21819789546992 -3.0676924855094 1.93443864004223 1.28035004325368 -2.0194665719909 1.40812242955987 FALSE ""
700 362 148 1.30778214756131 -3.10948848129916 1.83276984941771 1.487486974009 -1.97554869017998 1.3187224646519 FALSE ""
500 47 149 1.24980416943494 -2.97815427820654 1.95748571548227 1.66328284129575 -3.25144197268854 2.29140192615411 FALSE ""
900 59 150 1.14405915234971 -2.84452307301541 2.01360026044097 0.915851615933602 -1.52712215233332 1.38071011531392 FALSE ""
100 278 151 0.942574204909871 -3.06817393850986 2.33304164431729 3.21536870709509 -3.11170976701017 -2.1719196677536 FALSE ""
700 173 152 1.18072267747336 -3.07104389594057 2.11863706938591 1.13489476295948 -1.91649010351133 1.67039298205952 FALSE ""
500 200 153 1.2457209478767 -2.91309237222808 1.90715488149515 0.988066822595708 -2.08047592403661 2.09988938981756 FALSE ""
600 123 154 1.27306396310635 -3.05990105078581 1.9740167804141 1.84611238929675 -2.0580521886051 0.670890972392147 FALSE ""
800 260 155 1.1005906347751 -3.00311615986018 2.16656931019842 1.6541701917082 -2.73813952147624 1.3446291909501 FALSE ""
900 208 156 1.15096351038689 -2.86231248271249 2.04779617673562 0.670268053084204 -1.66483287527778 2.12756214568685 FALSE ""
1000 183 157 1.19377951096047 -3.00210260149701 2.00261671225334 0.975570221123098 -2.02431394255104 1.9575577586206 FALSE ""
400 28 158 1.1918706392062 -2.74659931481257 1.9120426211169 1.80335141882177 -3.58796412479044 2.04531123624682 FALSE ""
1000 83 159 1.13703510664797 -2.95910160815474 2.06530133727986 1.57808684418588 -1.77538750253136 0.644719089857089 FALSE ""
900 277 160 1.2015495289101 -3.00093019165752 2.03387267477511 1.62231375513289 -1.91828671989028 0.793694026774932 FALSE ""
500 142 161 1.20436791082055 -2.98404116792993 1.96557639297739 1.95400388349131 -3.46560277190037 0.917807395874018 FALSE ""
700 435 162 1.26359279094014 -2.99356546664107 1.89669988592161 0.879809876744962 -0.635664960340829 1.55322162059807 FALSE ""
800 142 163 1.17341064714073 -2.95128980430296 2.02397027169735 1.29865245024957 -2.10264786880107 1.27586033242279 FALSE ""
600 446 164 1.12097699727968 -2.96125143270724 2.10669323873741 1.57363717542709 -2.5752565329409 1.0863099090015 FALSE ""
300 448 165 1.10632815807562 -3.13956404327605 2.09882870864146 1.30482816502038 -1.39621253105372 0.193118510887495 FALSE ""
200 142 166 1.1229671189101 -2.93247587991073 2.10837605912736 2.32775970322891 -4.32770007733825 1.40137031082644 FALSE ""
1000 162 167 1.1717566180598 -2.88538155639076 2.01027581720853 1.15673078180333 -0.767521923631827 0.975065289956493 FALSE ""
50 59 168 1.24216694957974 -3.45171580197291 2.27139915306606 -3.26902381676379 2.19128717467729 5.80177915636179 FALSE ""
900 184 169 1.16792378072185 -2.99377225507657 2.03201882553755 0.708600689424019 -1.71770627578803 2.03158436963996 FALSE ""
200 59 170 1.39554498635632 -3.15635710856326 1.77119010784713 1.06918492356148 -0.99559452662569 0.6129748107836 FALSE ""
400 49 171 1.15288653707265 -2.90617154295565 2.024702591079 -0.075793709307745 0.0104151517288561 2.09201178523044 FALSE ""
500 279 172 1.15708826275582 -2.9789122364463 2.10926706713499 1.24357578907688 -2.67343002294756 1.94228876166292 FALSE ""
400 16 173 1.22080129209606 -3.04289321505313 2.02875471016016 0.418704327461482 -1.62187246306853 3.14769199921612 FALSE ""
500 103 174 1.14384687425031 -2.85981230083104 1.98366815355296 1.52337615063512 -2.51301659329071 1.49819108518554 FALSE ""
1000 327 175 1.27152997259099 -3.13170962406778 1.95752458067616 1.18333183671327 -1.70375531920699 1.27007131476871 FALSE ""
400 241 176 1.35281021102616 -3.01071180307673 1.81251462246371 1.63620876112937 -3.37948775278906 2.08196953732076 FALSE ""
400 410 177 1.1758031321306 -3.02182069618657 2.02552070695741 1.80904076845883 -2.43015220906678 0.812032076471326 FALSE ""
50 414 178 1.35822561078686 -3.64260902017847 2.05101498856553 2.53807346566264 -2.34026145411823 -0.518670156377426 FALSE ""
800 46 179 1.19093964850268 -2.95044451282585 2.00569468770098 1.54065852657697 -1.81036962266613 0.716715031128668 FALSE ""
700 447 180 1.32574833581835 -3.09163946858427 1.88779358025659 0.964909750403289 -2.3529121560989 1.94112114267247 FALSE ""
100 437 181 0.898658828225459 -2.79832222118762 2.30254619677393 -2.3163302341592 0.746299082398876 5.84888045240964 FALSE ""
300 370 182 1.09194250747901 -3.06549842777855 2.20884530157324 1.04247079295589 -1.62844534818739 0.896345076044208 FALSE ""
800 179 183 1.20288992842889 -2.86429597407696 1.9720826861689 1.0309467135578 -1.78191123377322 1.67699278751332 FALSE ""
600 282 184 1.27568430170575 -3.00470700491436 1.94100185144889 1.20366581361515 -1.33791316215927 1.18274042736845 FALSE ""
700 388 185 1.34505787642857 -3.12074302370915 1.85634176262908 1.48615948629335 -2.41333482151368 1.19714761283203 FALSE ""
800 343 186 1.11918164509649 -2.9840733270465 2.12098066137916 0.886128419634501 -1.43612151190241 1.69407676453502 FALSE ""
1000 199 187 1.16553536151184 -2.9260008231136 2.00573624942069 1.36890965293319 -2.64908743934828 1.92485194886076 FALSE ""
500 478 188 1.11757848174828 -2.76337947807418 2.02811579444093 1.75336962202804 -2.12355485305529 1.46358531785559 FALSE ""
1000 317 189 1.15712755258537 -3.08810821695866 2.08106056957181 2.26126862663911 -2.7562439924302 0.433104504456021 FALSE ""
1000 367 190 1.25179309514308 -3.0709389783873 1.98350031497471 0.867905730505565 -1.38986365085323 1.16571667863807 FALSE ""
900 453 191 1.23612714699701 -2.9880299269002 1.99721220972274 1.49657287877676 -1.98789665474442 0.943142123594169 FALSE ""
1000 236 192 1.2526084153865 -3.15286239800496 1.98242777769552 0.900884251100778 -1.71695254352404 1.87530191077737 FALSE ""
600 298 193 1.3317213189779 -3.14483037720148 1.88251704025877 0.146539533505724 -1.38456085656108 3.61759619699356 FALSE ""
900 417 194 1.27058233070732 -3.02314154952801 1.96993783119567 1.53231876082102 -1.72452840936768 1.51118002001572 FALSE ""
600 43 195 1.1485617272239 -2.9381360931697 2.06938939645579 1.46470903178931 -1.49395252250288 0.00299595923596394 FALSE ""
600 482 196 1.19948843465764 -3.01915153645044 2.05229290957384 1.21662173056155 -0.751126585631816 -0.0354996412157826 FALSE ""
300 52 197 1.21381258427246 -2.88778622686437 2.02903629993383 2.53813911141018 -3.28363160807494 0.244522630761562 FALSE ""
200 73 198 1.15427954399787 -3.02532917359953 2.00597700146994 1.13580835813814 -0.185441805206998 -0.23243778537106 FALSE ""
300 107 199 1.25464733211562 -3.00254963219541 1.96263424783507 0.828671929792343 -2.02191032525395 2.35690832703648 FALSE ""
200 394 200 1.16070054731978 -3.16577152185911 2.08216279120479 1.05638315681488 -3.39045693411671 3.23045375712895 FALSE ""
300 341 201 1.33271694653716 -3.02603975471842 1.78563210179206 0.7428255079173 -1.35125457764872 0.845069823233621 FALSE ""
100 494 202 1.25358747325711 -2.71625596333372 1.95089042329881 1.68054043656336 -1.18110780537544 -0.272977345482234 FALSE ""
600 292 203 1.22607531140647 -2.83215398948803 1.91906139354639 1.52337601447254 -2.3852598492716 1.12515272902909 FALSE ""
800 291 204 1.0773018607208 -2.99672131474258 2.17635867379784 2.43328002078929 -3.06089926226968 0.547291604352651 FALSE ""
600 313 205 1.29224108337591 -3.03947968714154 1.87938398978003 1.11281826530652 -2.3581108147814 2.16305547878969 FALSE ""
700 33 206 1.19414177548474 -3.03637902506127 2.05163943218507 1.87271909567865 -2.41738647289976 0.484661455755826 FALSE ""
50 117 207 1.10460102378489 -2.57581468640303 2.09837334548433 -0.462066907180192 1.06719401945431 1.48661215168098 FALSE ""
400 131 208 1.22895523920385 -2.93447043657164 1.97316451135784 1.63889499882887 -2.8045888862163 1.22413283004266 FALSE ""
100 310 209 1.18461686370478 -2.73202761153847 2.04707408462459 1.31512109613355 -1.82029790419892 1.80518782135094 FALSE ""
600 391 210 1.27217071409654 -3.1341134773629 1.97523288836956 0.272583283325082 -2.05508876948825 3.80777522841602 FALSE ""
50 398 211 1.21957935794089 -3.1348861291486 1.87000100489255 3.19232174141859 -3.49895431564804 -1.52175507346651 FALSE ""
600 160 212 1.17262257282957 -2.98355193533396 2.0378457591411 1.10213136930854 -1.13370452615399 0.977530548464974 FALSE ""
600 203 213 1.2517746212477 -2.95512586706926 1.88543564561793 1.56037984020168 -2.26516691280898 1.81883047593035 FALSE ""
600 296 214 1.17908963234243 -3.05544218508094 2.07144667998969 1.62567381270669 -2.76865790808691 0.497898587821963 FALSE ""
600 223 215 1.23319039389596 -3.07398229244737 1.99919390351327 0.332661185989466 -1.28051996077633 2.13016822714835 FALSE ""
300 423 216 1.1750491648243 -3.17879679632546 2.17020788693493 1.40309081632627 -2.97754606836822 1.74671328488108 FALSE ""
200 386 217 1.1326983354783 -2.97023622884272 2.19922399703173 -0.08523989103616 0.722449556631704 1.13505879471119 FALSE ""
300 475 218 1.2478280143439 -3.17676021807599 2.09585934058134 1.27668727052546 -2.94348293611997 2.32265678579831 FALSE ""
50 144 219 0.811147015007315 -3.36321044427874 2.85510456502918 1.09316135612607 -4.02056207213752 3.60328761400662 FALSE ""
