"mu" "sigma" "n" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
7 1.5 5000 190 1048 6.89615220225498 1.41323101029507 FALSE ""
7 1.5 5000 184 1049 7.04831779588381 1.52759966640329 FALSE ""
3 1 3000 89 1050 2.99422380427189 1.06594593560525 FALSE ""
7 1.5 3000 132 1051 6.81718901812221 1.28457768786548 FALSE ""
7 1 3000 138 1052 6.87338072165725 0.869470077574703 FALSE ""
3 1 3000 171 1053 3.07172471905103 1.08209313877865 FALSE ""
7 0.5 5000 172 1054 7.21860249685017 0.728191162314437 FALSE ""
3 1 5000 55 1055 2.91833194418874 0.911059695583932 FALSE ""
7 0.5 5000 192 1056 7.1610596489143 0.623939465328831 FALSE ""
3 1.5 3000 30 1057 3.01890902611129 1.48093990102458 FALSE ""
7 1.5 3000 54 1058 6.99878894731896 1.51270549457208 FALSE ""
3 1 5000 128 1059 3.02263088414167 0.974340338618832 FALSE ""
3 1 3000 61 1060 3.07790719915825 1.06109317955847 FALSE ""
3 1.5 5000 45 1061 2.99670748856847 1.50345876495107 FALSE ""
3 0.5 4000 199 1062 2.99223254429055 0.519412461117265 FALSE ""
3 1 3000 87 1063 3.15580327584234 1.15234845745668 FALSE ""
7 1.5 4000 73 1064 7.22962791175697 1.72672734318769 FALSE ""
7 0.5 4000 145 1065 7.20533757774767 0.704588848241506 FALSE ""
3 1.5 3000 27 1066 3.05485566997039 1.52090913092753 FALSE ""
3 1.5 5000 25 1067 2.9311014114184 1.46493059721817 FALSE ""
3 1 2000 139 1068 2.86061897829519 0.943645199181875 FALSE ""
7 0.5 5000 12 1069 6.75041822676237 0.3041529080054 FALSE ""
3 0.5 2000 141 1070 2.94717053158398 0.482515792869407 FALSE ""
7 1.5 4000 153 1071 7.18501107028322 1.64305947948789 FALSE ""
3 0.5 4000 195 1072 3.06532324442257 0.548454009691452 FALSE ""
3 0.5 3000 158 1073 3.0055571822443 0.470256072093786 FALSE ""
3 1.5 5000 27 1074 2.98392419185729 1.49288332905827 FALSE ""
3 0.5 3000 88 1075 2.85826585123593 0.376055533429055 FALSE ""
3 1 2000 52 1076 3.01203132881355 0.981099928676798 FALSE ""
3 0.5 3000 128 1077 2.9906089520898 0.448056883705733 FALSE ""
3 1.5 3000 18 1078 3.19357284192183 1.71165051985321 FALSE ""
7 1 4000 13 1079 6.90690112270452 0.934609949642825 FALSE ""
7 1.5 4000 146 1080 6.84654998499129 1.41339563422715 FALSE ""
7 1.5 3000 43 1081 6.93169182060469 1.36928742327165 FALSE ""
3 1 2000 170 1082 3.01575394485166 1.03287302657643 FALSE ""
3 0.5 4000 122 1083 2.98083661812334 0.493161326900539 FALSE ""
7 1.5 2000 142 1084 7.22907361404479 1.7419463228544 FALSE ""
7 1 2000 10 1085 6.92842550335653 0.933635322203508 FALSE ""
7 1.5 2000 196 1086 7.04756474294693 1.49506728477208 FALSE ""
7 1 3000 131 1087 6.98574683013183 0.945973266677092 FALSE ""
3 1.5 2000 96 1088 3.23228926765521 1.75455419240728 FALSE ""
3 0.5 3000 192 1089 3.02064716678425 0.53521088993407 FALSE ""
7 0.5 5000 150 1090 6.84419937908748 0.373750151705556 FALSE ""
7 1.5 3000 114 1091 6.82152271345369 1.3525147819809 FALSE ""
7 0.5 4000 56 1092 6.73038164217341 0.254662473624817 FALSE ""
7 1 3000 186 1093 7.01963486551055 1.0696171281689 FALSE ""
7 0.5 3000 117 1094 7.10249546868136 0.658510112864627 FALSE ""
7 1.5 2000 144 1095 7.1444489859711 1.68786482061913 FALSE ""
3 1.5 2000 32 1096 2.9211295426285 1.45603503954809 FALSE ""
7 0.5 3000 179 1097 7.08008823397271 0.566157325716821 FALSE ""
3 1 5000 18 1098 2.99657435725773 1.00757616703411 FALSE ""
7 1.5 2000 29 1099 6.65206796223138 1.19112166807086 FALSE ""
3 1 3000 192 1100 3.12702447130148 1.13140744273082 FALSE ""
7 1.5 2000 95 1101 6.8969768599365 1.37128912474429 FALSE ""
3 1 5000 82 1102 2.92759298967383 0.962082604826327 FALSE ""
7 1.5 2000 108 1103 6.63678131861748 1.13845882177708 FALSE ""
3 0.5 5000 171 1104 3.0025074351512 0.484927703755594 FALSE ""
3 1.5 2000 143 1105 3.12475464813119 1.65803495364722 FALSE ""
3 1 5000 83 1106 3.04984207241515 1.04466310828233 FALSE ""
3 1 4000 40 1107 2.91844439369802 0.941747532564935 FALSE ""
3 1 5000 188 1108 3.08301862373703 1.0629779447159 FALSE ""
7 1.5 5000 165 1109 7.17274053326637 1.69606963923454 FALSE ""
3 0.5 5000 72 1110 3.01723786628999 0.518030887907654 FALSE ""
3 1.5 4000 146 1111 3.02792929583678 1.48807669857423 FALSE ""
7 0.5 4000 129 1112 6.81963461730112 0.278645873721901 FALSE ""
3 1.5 2000 68 1113 2.89208157190125 1.39108996409377 FALSE ""
7 0.5 3000 149 1114 6.96793379142259 0.531684843389652 FALSE ""
7 0.5 5000 161 1115 6.85040275662827 0.280747567472396 FALSE ""
3 1.5 5000 111 1116 2.85119785483602 1.34951884947988 FALSE ""
7 0.5 5000 47 1117 7.14214410968904 0.618109611688391 FALSE ""
7 1 3000 27 1118 6.82184424649682 0.773693605321784 FALSE ""
3 1.5 2000 165 1119 3.2133557725197 1.74510533919614 FALSE ""
3 1.5 2000 40 1120 2.89181262090685 1.43105959774329 FALSE ""
7 1.5 5000 156 1121 6.94667054079995 1.4539849602167 FALSE ""
7 0.5 2000 146 1122 7.16079882321871 0.687160408739198 FALSE ""
7 1.5 3000 185 1123 6.88485423406906 1.32602841232639 FALSE ""
3 1 3000 99 1124 2.97350288873062 1.04954301358418 FALSE ""
7 1.5 2000 6 1125 7.18917389708619 1.71821773425989 FALSE ""
7 1 5000 57 1126 6.92629562968987 0.937794634707127 FALSE ""
7 1.5 5000 131 1127 6.8325265033678 1.31477734765842 FALSE ""
7 1.5 4000 20 1128 6.89976758934631 1.37259684389918 FALSE ""
3 1.5 2000 170 1129 3.13683698652026 1.62113581951985 FALSE ""
7 0.5 5000 21 1130 6.93140771178335 0.517037514193047 FALSE ""
7 1 4000 162 1131 7.17201067606211 1.10388847587712 FALSE ""
3 1 3000 127 1132 2.85493279331692 0.878624901727125 FALSE ""
7 1.5 2000 63 1133 6.88387503617769 1.39581507535029 FALSE ""
7 0.5 4000 192 1134 7.1039175847534 0.526182508545306 FALSE ""
3 1.5 5000 140 1135 3.05640692916864 1.56268666357414 FALSE ""
3 1 2000 151 1136 3.085792683558 0.963712239153695 FALSE ""
7 1 2000 5 1137 7.21642235886978 1.27606335480742 FALSE ""
3 1.5 2000 178 1138 3.09253790323728 1.55600075373417 FALSE ""
7 1.5 3000 125 1139 6.902106874514 1.43475967246284 FALSE ""
3 0.5 3000 3 1140 3.02379258552858 0.476827910245069 FALSE ""
3 0.5 3000 160 1141 2.91910297820335 0.447183735862501 FALSE ""
7 0.5 4000 85 1142 7.01095452475438 0.523734191091325 FALSE ""
3 0.5 3000 15 1143 2.9883412712253 0.51605950693582 FALSE ""
3 1.5 3000 3 1144 3.22966830918059 1.72932417725143 FALSE ""
7 0.5 4000 133 1145 6.85184349860326 0.334784754691243 FALSE ""
7 1.5 5000 90 1146 6.95252514703628 1.45609740963948 FALSE ""
7 0.5 2000 170 1147 7.09910406927518 0.622279149495667 FALSE ""
3 1 2000 55 1148 2.93138114032433 0.954755389609065 FALSE ""
3 1 4000 109 1149 2.9150386260317 0.901525481148822 FALSE ""
3 0.5 2000 22 1150 2.98039483058715 0.508175714733965 FALSE ""
3 1.5 2000 36 1151 2.92346340266844 1.46345149067014 FALSE ""
3 0.5 2000 95 1152 2.85137178773428 0.350877009812729 FALSE ""
7 1.5 3000 93 1153 6.98941360848435 1.4745039826935 FALSE ""
3 1.5 5000 106 1154 3.05815393621101 1.5962027894932 FALSE ""
7 1.5 5000 149 1155 6.87489863043319 1.35173783014439 FALSE ""
3 1 3000 21 1156 2.97099247201815 0.938397273431848 FALSE ""
7 1.5 4000 89 1157 7.18759859006146 1.65045894820253 FALSE ""
3 0.5 5000 20 1158 3.09392325460431 0.580611271930337 FALSE ""
3 1.5 3000 4 1159 3.17040987422136 1.67743182767101 FALSE ""
3 0.5 5000 122 1160 3.03105532004733 0.505297025098691 FALSE ""
7 1.5 5000 26 1161 6.90837183334167 1.43558096630789 FALSE ""
7 1.5 5000 85 1162 6.90807773804611 1.42274522113273 FALSE ""
7 1 3000 34 1163 7.10147315655971 1.12412663630956 FALSE ""
7 1.5 2000 55 1164 7.00328009832169 1.5367918354943 FALSE ""
7 0.5 3000 93 1165 6.81696545506327 0.308000916579504 FALSE ""
7 1 5000 96 1166 6.87685267221906 0.901040580422787 FALSE ""
7 0.5 4000 95 1167 6.80463684769746 0.319205796189435 FALSE ""
3 1 3000 56 1168 2.94930471229461 0.934685902104338 FALSE ""
3 1 2000 106 1169 3.13380688242871 1.14576171265263 FALSE ""
7 1 3000 63 1170 7.13586762859706 1.20131273666488 FALSE ""
3 1.5 3000 123 1171 2.97661122073253 1.51414358252231 FALSE ""
7 1.5 5000 46 1172 7.14670246345101 1.59330884845732 FALSE ""
7 1.5 3000 8 1173 7.10725699461308 1.62235545118882 FALSE ""
7 1.5 3000 29 1174 6.96135971649892 1.51232540231336 FALSE ""
3 0.5 2000 27 1175 2.92522666124432 0.441108227212265 FALSE ""
7 1 4000 28 1176 7.02187615119302 0.999154310680717 FALSE ""
3 1 5000 167 1177 2.91138752026628 0.904751152630647 FALSE ""
3 0.5 3000 111 1178 3.02775585554249 0.538068760779409 FALSE ""
7 1.5 2000 174 1179 7.11781772022696 1.59750079115416 FALSE ""
7 1 2000 194 1180 7.06267720372981 0.969858964355809 FALSE ""
7 1.5 3000 77 1181 6.84053238460291 1.33976126163704 FALSE ""
3 1 4000 194 1182 3.03512336273579 1.03596323631382 FALSE ""
7 0.5 5000 84 1183 6.98131846441847 0.490106304341078 FALSE ""
3 1.5 5000 58 1184 3.1856152844047 1.68374406738837 FALSE ""
3 0.5 4000 101 1185 2.9492848667374 0.495198541776753 FALSE ""
3 0.5 5000 141 1186 3.03469705940716 0.519682644864542 FALSE ""
3 0.5 4000 152 1187 3.11362633828111 0.551406145983294 FALSE ""
7 1.5 5000 11 1188 6.87894578489229 1.39138510843944 FALSE ""
7 1.5 3000 119 1189 7.02727373752473 1.59019800078481 FALSE ""
3 1 3000 12 1190 2.95154374719502 0.927688894077682 FALSE ""
7 1.5 5000 106 1191 6.8851643025728 1.42973743312916 FALSE ""
3 1.5 3000 62 1192 3.03467931715079 1.56586019750757 FALSE ""
3 1 2000 127 1193 2.78271295887746 0.861618960464754 FALSE ""
7 0.5 5000 30 1194 6.7137716769506 0.191301636090773 FALSE ""
7 1.5 3000 3 1195 6.78290437308507 1.33812916344605 FALSE ""
3 1.5 2000 76 1196 3.09482359968391 1.60094061206957 FALSE ""
3 0.5 4000 102 1197 2.99828771574254 0.502742350511325 FALSE ""
3 1.5 3000 21 1198 3.11612165097257 1.63691996505739 FALSE ""
7 1 3000 111 1199 6.93462375652228 0.930789138378733 FALSE ""
7 1 4000 133 1200 7.13269891877447 1.11711416806125 FALSE ""
7 1.5 5000 87 1201 6.90530494768625 1.37330402433686 FALSE ""
7 0.5 2000 38 1202 7.02036868796219 0.4859611641791 FALSE ""
7 1 4000 60 1203 6.92731399023947 1.01622996172732 FALSE ""
7 1.5 3000 4 1204 6.43460902786009 0.968032425885187 FALSE ""
3 1.5 3000 8 1205 3.07452190475203 1.62243536492745 FALSE ""
3 1.5 4000 144 1206 2.93348164711529 1.45556061673977 FALSE ""
3 0.5 5000 166 1207 3.07105023060109 0.54258142649208 FALSE ""
3 1 5000 194 1208 2.94739776527897 0.948145985534338 FALSE ""
7 0.5 2000 148 1209 6.84541506999176 0.460158364511752 FALSE ""
7 1.5 2000 28 1210 7.10276119752899 1.56979886724758 FALSE ""
3 1.5 3000 165 1211 2.83429461176958 1.34924238093991 FALSE ""
3 0.5 3000 174 1212 2.98951865012701 0.49789480837486 FALSE ""
7 1.5 4000 27 1213 6.96339026209733 1.43970754356161 FALSE ""
3 0.5 4000 25 1214 3.11464961208799 0.623541355719738 FALSE ""
3 0.5 2000 85 1215 3.02668427681135 0.470583154441009 FALSE ""
7 1.5 4000 9 1216 7.05875664407003 1.56540990409198 FALSE ""
7 0.5 2000 186 1217 6.78467020566515 0.337721634114778 FALSE ""
7 0.5 5000 18 1218 6.89993623073933 0.411275245846753 FALSE ""
3 0.5 5000 11 1219 2.98215436050713 0.475161243304027 FALSE ""
3 1 3000 5 1220 2.9074107096578 0.937027658437838 FALSE ""
7 1 2000 49 1221 7.00695883248131 1.10515632558432 FALSE ""
7 0.5 2000 177 1222 6.95631394608795 0.504243373258573 FALSE ""
3 1 2000 47 1223 3.16417122864079 1.20240468371507 FALSE ""
3 1.5 4000 17 1224 2.9561318054274 1.42745308543144 FALSE ""
3 0.5 3000 51 1225 3.04407053232464 0.526927344593765 FALSE ""
7 0.5 2000 140 1226 7.17993743406137 0.688649791270131 FALSE ""
7 1.5 5000 123 1227 6.88432425220162 1.40801956838485 FALSE ""
3 1 5000 37 1228 2.88516433553317 0.880454607952933 FALSE ""
7 1.5 5000 116 1229 7.02198308354513 1.52014794734784 FALSE ""
7 1.5 4000 87 1230 6.80207781044982 1.30764626356538 FALSE ""
3 1.5 3000 53 1231 2.96446944485134 1.41551367457299 FALSE ""
3 1 2000 111 1232 2.98498934608917 1.02919370886528 FALSE ""
3 1.5 5000 104 1233 3.13727898142338 1.62353125519757 FALSE ""
3 1 5000 74 1234 3.17726122595817 1.12375663908871 FALSE ""
7 1 2000 25 1235 6.99537564174459 0.928872676517943 FALSE ""
3 1.5 3000 196 1236 3.19124474253044 1.7281916350325 FALSE ""
3 0.5 5000 3 1237 3.00075383350608 0.511784975400005 FALSE ""
3 1 3000 194 1238 3.10311249898079 1.06765100391783 FALSE ""
3 1.5 3000 69 1239 3.07153090662138 1.5871042754256 FALSE ""
7 1.5 3000 194 1240 7.31264191703011 1.80834386439403 FALSE ""
7 1 2000 165 1241 6.9196334963825 0.993912087887324 FALSE ""
3 1.5 4000 109 1242 2.88366465583356 1.36969911541851 FALSE ""
7 1 3000 83 1243 6.79069802202069 0.794078086755692 FALSE ""
3 1 2000 169 1244 2.9076648402473 0.955969081911462 FALSE ""
7 1 5000 169 1245 6.98899149471765 0.989912633266927 FALSE ""
3 1 3000 19 1246 2.93218956600233 0.937852427032418 FALSE ""
3 1 5000 19 1247 2.95195228304333 0.925231007239392 FALSE ""
3 0.5 5000 193 1248 3.02237923378598 0.565195246685155 FALSE ""
7 1 4000 172 1249 7.05900518137358 1.06498678015261 FALSE ""
3 0.5 2000 192 1250 3.129641149562 0.594406601896778 FALSE ""
3 1.5 5000 94 1251 2.989536292303 1.51500636308484 FALSE ""
3 0.5 4000 172 1252 2.8607983681607 0.384341380657733 FALSE ""
7 1.5 4000 119 1253 7.03821523101502 1.51707857211434 FALSE ""
3 0.5 2000 115 1254 3.08406488937383 0.561723840776125 FALSE ""
7 1 3000 134 1255 6.82256446693304 0.790246578647008 FALSE ""
3 1.5 3000 140 1256 2.83931216830174 1.3285513963065 FALSE ""
3 1 2000 74 1257 3.07091207152736 1.07654152538737 FALSE ""
7 0.5 3000 187 1258 7.1147633439526 0.632091436224195 FALSE ""
7 0.5 5000 33 1259 6.94138230584164 0.461775561000216 FALSE ""
7 0.5 5000 66 1260 6.86264247624639 0.399096257936841 FALSE ""
7 1 4000 166 1261 7.09034135008138 1.12493340032155 FALSE ""
7 0.5 5000 200 1262 6.96684764298712 0.461035584051063 FALSE ""
3 1 4000 65 1263 3.19208667177299 1.15957396476537 FALSE ""
7 1 3000 91 1264 6.73669089036273 0.765094984015757 FALSE ""
3 1.5 5000 161 1265 2.98849490887542 1.48105778327322 FALSE ""
3 0.5 5000 129 1266 2.90814590997988 0.410638808301186 FALSE ""
7 0.5 4000 18 1267 7.07141712328014 0.538939415816298 FALSE ""
3 0.5 3000 161 1268 2.99117803100073 0.510344725719703 FALSE ""
7 0.5 3000 9 1269 6.82063670821508 0.370875030699025 FALSE ""
7 1.5 4000 174 1270 7.08711101924959 1.57413092138637 FALSE ""
3 1 5000 173 1271 3.01072708655348 0.980245765076726 FALSE ""
3 1.5 4000 7 1272 3.0260770167664 1.5374501558475 FALSE ""
7 1.5 2000 73 1273 6.8227981783179 1.29030876625742 FALSE ""
7 1 5000 115 1274 6.77305387963612 0.778631530683939 FALSE ""
7 1.5 5000 173 1275 6.93447417173892 1.47750511500773 FALSE ""
7 0.5 2000 74 1276 6.4262273058138 0.0246134976551663 FALSE ""
7 1 5000 101 1277 7.00196926456324 0.99991783031208 FALSE ""
7 1.5 5000 194 1278 6.89926289065011 1.45410832399509 FALSE ""
3 0.5 3000 172 1279 3.09404058251021 0.515603010984589 FALSE ""
7 1 4000 159 1280 7.01472086290645 0.987691406256638 FALSE ""
7 1 4000 136 1281 6.94128929829656 0.976423833063738 FALSE ""
7 0.5 5000 168 1282 7.11035268734329 0.599284802615434 FALSE ""
7 1 3000 155 1283 7.03854250020417 1.07922038638296 FALSE ""
7 0.5 4000 187 1284 6.98656636495128 0.459298259262733 FALSE ""
3 1.5 5000 157 1285 2.9473658065449 1.4811542613814 FALSE ""
7 0.5 5000 83 1286 6.89061428738129 0.455712129141633 FALSE ""
3 0.5 5000 140 1287 2.94719178890331 0.429014202845241 FALSE ""
7 1 5000 68 1288 6.94771233774674 0.899508944886538 FALSE ""
3 1.5 4000 35 1289 2.97901506867147 1.47923777184326 FALSE ""
3 1.5 2000 19 1290 2.95028802747726 1.4778251023656 FALSE ""
7 0.5 4000 38 1291 6.94673645233362 0.485565590289122 FALSE ""
3 1.5 2000 194 1292 3.00748675867028 1.48818142225533 FALSE ""
3 1 2000 149 1293 2.92977216347519 0.843466124622279 FALSE ""
7 0.5 5000 19 1294 6.97426362114287 0.495929794968517 FALSE ""
7 1 3000 125 1295 7.10574061140208 1.1305033108532 FALSE ""
7 1.5 5000 34 1296 6.99168769961398 1.45074841014947 FALSE ""
3 1 4000 101 1297 2.96130050335619 0.932762708354256 FALSE ""
7 1 3000 41 1298 7.05352160407885 0.986324301314767 FALSE ""
3 1.5 5000 19 1299 2.92790451505609 1.50315630602043 FALSE ""
7 0.5 2000 180 1300 7.21570876904318 0.707314598341252 FALSE ""
3 1 3000 36 1301 2.99108972167343 1.04410191192346 FALSE ""
7 1 4000 175 1302 6.90594443421121 0.957951012104282 FALSE ""
3 1 3000 120 1303 2.88835730210415 0.928258999131926 FALSE ""
7 0.5 5000 99 1304 6.84662340148678 0.369959851000128 FALSE ""
7 1 5000 16 1305 7.03273461744966 0.979754401204518 FALSE ""
3 1.5 5000 35 1306 2.95630674644227 1.46906247072513 FALSE ""
3 0.5 3000 199 1307 3.02747434781639 0.547529727403731 FALSE ""
7 0.5 2000 84 1308 6.66771092225967 0.199008908929244 FALSE ""
3 1 2000 175 1309 2.98689160544265 1.05769896985993 FALSE ""
3 1.5 4000 120 1310 2.84998113371912 1.36142164590363 FALSE ""
3 0.5 5000 174 1311 2.9560295966532 0.496303130427681 FALSE ""
3 1 5000 35 1312 2.97118776280037 0.923526947836176 FALSE ""
7 0.5 3000 181 1313 7.07007378478446 0.540552276114763 FALSE ""
7 0.5 2000 66 1314 6.86900782832724 0.447183253760924 FALSE ""
7 1 5000 44 1315 6.9504092533538 0.911065451751387 FALSE ""
3 1 2000 87 1316 2.83673026063102 0.825641805429207 FALSE ""
3 1.5 5000 197 1317 2.96487062744503 1.45248839515225 FALSE ""
7 0.5 2000 28 1318 7.0407084652323 0.442585701486387 FALSE ""
3 1.5 3000 60 1319 2.89646205230835 1.39055847539474 FALSE ""
7 1.5 5000 130 1320 6.7126577027267 1.23745411594998 FALSE ""
3 1 2000 35 1321 3.07914265940738 1.06769378248236 FALSE ""
7 1.5 2000 90 1322 6.69739325909469 1.25993219726375 FALSE ""
7 0.5 4000 33 1323 7.19627441805337 0.688012006742475 FALSE ""
3 1 5000 107 1324 2.99920011667698 1.01266352667128 FALSE ""
3 0.5 5000 184 1325 2.96514754263416 0.497577693331908 FALSE ""
3 1 3000 193 1326 3.07266161114181 1.05438205631807 FALSE ""
3 1 5000 64 1327 3.00465241888758 1.01102367851851 FALSE ""
7 1.5 4000 108 1328 7.03396866772201 1.51926405135164 FALSE ""
3 1.5 5000 175 1329 3.03853506872721 1.57220218940882 FALSE ""
7 1.5 3000 66 1330 6.9900163757103 1.54790174445294 FALSE ""
3 1.5 3000 182 1331 2.99007238905704 1.4912419815374 FALSE ""
7 1.5 2000 32 1332 7.10536024830999 1.57744562167354 FALSE ""
3 1.5 2000 84 1333 2.94356538344954 1.49986713160811 FALSE ""
3 1 5000 132 1334 2.9806314967478 1.01418812893416 FALSE ""
3 1 5000 9 1335 2.95080796514231 0.981407751402617 FALSE ""
3 1 2000 78 1336 3.04150426908351 1.01949955884259 FALSE ""
3 0.5 5000 33 1337 2.97688695806862 0.45576094896571 FALSE ""
3 1 4000 118 1338 3.00182539908468 0.95497863123185 FALSE ""
7 1.5 4000 126 1339 6.81290731352347 1.34512387934001 FALSE ""
7 0.5 5000 195 1340 7.0989581091581 0.601750607305713 FALSE ""
7 1 3000 75 1341 6.74164367896569 0.761343207210085 FALSE ""
7 0.5 3000 154 1342 7.19606888610731 0.682432456940239 FALSE ""
3 0.5 4000 6 1343 2.92631309289736 0.456629694455566 FALSE ""
7 0.5 4000 64 1344 6.95139496617279 0.441394816616131 FALSE ""
7 1.5 5000 172 1345 7.29994612899219 1.73487609177071 FALSE ""
3 1.5 3000 40 1346 3.13424102039946 1.64658884575239 FALSE ""
3 1.5 3000 82 1347 3.02003051018596 1.47884118234379 FALSE ""
3 0.5 3000 29 1348 2.90702662355884 0.449153906743049 FALSE ""
7 1 5000 60 1349 6.9281120368991 0.908449852577143 FALSE ""
7 0.5 5000 44 1350 7.05687381783727 0.555018508048965 FALSE ""
3 0.5 4000 154 1351 2.97521000429552 0.466952420731925 FALSE ""
3 1 4000 12 1352 2.93166909441409 0.935055682850899 FALSE ""
3 0.5 2000 183 1353 3.04838089286372 0.514969684340464 FALSE ""
3 0.5 4000 135 1354 3.12138516154191 0.593281626126991 FALSE ""
3 0.5 3000 145 1355 2.90515800304654 0.443614336638368 FALSE ""
3 0.5 4000 61 1356 2.99599768873194 0.476479676248001 FALSE ""
7 1 4000 106 1357 7.16743513418913 1.12090406777593 FALSE ""
7 0.5 3000 70 1358 7.17911689786192 0.642829536507796 FALSE ""
3 0.5 3000 87 1359 2.91027682363459 0.429470123956069 FALSE ""
7 1.5 2000 141 1360 7.53219655584253 1.99842751415327 FALSE ""
7 1 3000 68 1361 6.8275635398229 0.733406920641805 FALSE ""
3 1 3000 6 1362 2.92614094368213 0.934718106699028 FALSE ""
7 0.5 2000 62 1363 7.00226628255377 0.364050906937408 FALSE ""
3 1 2000 86 1364 3.03910670552029 0.982376302995508 FALSE ""
7 1 2000 155 1365 7.0933837171035 1.05138078447403 FALSE ""
3 1 2000 101 1366 3.04999433744139 0.991478329842704 FALSE ""
7 1.5 2000 93 1367 7.09402692161301 1.56229333542688 FALSE ""
7 0.5 5000 188 1368 6.94040842508196 0.456932329793995 FALSE ""
3 1 2000 148 1369 3.05957287078799 1.07723187307108 FALSE ""
7 1 3000 64 1370 6.69807290407549 0.746786943242196 FALSE ""
3 1.5 3000 31 1371 3.04156949800798 1.51308293458954 FALSE ""
3 0.5 2000 145 1372 3.0222404964247 0.563093930520468 FALSE ""
7 1.5 2000 154 1373 7.00020783759413 1.49611237845618 FALSE ""
7 1.5 3000 137 1374 7.03407736219406 1.5947307406701 FALSE ""
7 1.5 4000 151 1375 7.00027879431513 1.54130743635908 FALSE ""
3 1.5 3000 117 1376 3.01251031049814 1.5206107735381 FALSE ""
7 1 5000 31 1377 7.06899155863297 1.06721621233645 FALSE ""
7 1 3000 87 1378 6.9160304976233 0.909019070338851 FALSE ""
3 1.5 5000 119 1379 3.06921387516072 1.59000948873508 FALSE ""
3 0.5 3000 91 1380 2.93683537697971 0.408499691477595 FALSE ""
3 1 2000 24 1381 3.07605504688016 1.02201293947976 FALSE ""
3 1.5 2000 69 1382 3.0055910047086 1.44397445364416 FALSE ""
7 0.5 3000 175 1383 7.02246490048917 0.486207798528249 FALSE ""
7 1.5 5000 58 1384 6.78418538101793 1.31383031389226 FALSE ""
7 0.5 2000 163 1385 6.894169982656 0.381876080328114 FALSE ""
3 1 2000 21 1386 3.11831695993106 1.08715949513496 FALSE ""
7 1.5 3000 159 1387 6.89343464632824 1.40204862702805 FALSE ""
3 0.5 3000 74 1388 2.95843771974465 0.445002763399785 FALSE ""
3 0.5 3000 77 1389 3.12016552189437 0.628703870120428 FALSE ""
3 1 4000 83 1390 2.98627973262708 0.989567222578292 FALSE ""
7 0.5 2000 179 1391 7.00395608053663 0.447879092550455 FALSE ""
3 0.5 5000 133 1392 2.93837061161777 0.407304899929159 FALSE ""
7 1.5 2000 107 1393 7.0188898150705 1.56251793287171 FALSE ""
7 0.5 4000 22 1394 6.82702315469701 0.358932639237492 FALSE ""
7 1.5 2000 166 1395 7.14188930213074 1.64124125450091 FALSE ""
3 0.5 4000 27 1396 3.04530972459047 0.509897454167591 FALSE ""
7 0.5 4000 117 1397 6.85622596890787 0.363619036980738 FALSE ""
7 1 2000 15 1398 6.63951329758085 0.61015577748035 FALSE ""
7 1 2000 74 1399 6.83925769634943 0.932255142770373 FALSE ""
7 0.5 5000 61 1400 6.98554819188962 0.447044199505612 FALSE ""
7 1 4000 130 1401 6.76891219725357 0.781686241894556 FALSE ""
3 1 3000 160 1402 2.92350416513867 0.944036779292579 FALSE ""
7 0.5 3000 87 1403 6.77905879632038 0.244759401502766 FALSE ""
3 0.5 4000 3 1404 2.93319659131547 0.44015409489259 FALSE ""
3 0.5 3000 66 1405 2.94652403866749 0.506837626105693 FALSE ""
7 1.5 3000 17 1406 6.82378951120915 1.32111568705506 FALSE ""
7 1 3000 86 1407 7.02721592301562 0.980352536638679 FALSE ""
7 0.5 2000 71 1408 7.21123137335255 0.707949722369444 FALSE ""
3 0.5 2000 33 1409 2.95296227993896 0.458475923464455 FALSE ""
3 0.5 4000 76 1410 2.98433814643089 0.422426178025268 FALSE ""
3 0.5 2000 142 1411 3.08703582706988 0.600682318589455 FALSE ""
7 1 5000 12 1412 7.20933959964556 1.19953041620578 FALSE ""
7 1 4000 48 1413 6.80140645818088 0.828269689524815 FALSE ""
3 0.5 2000 12 1414 3.12073460890504 0.602246346525666 FALSE ""
3 1 3000 85 1415 3.04040944120662 1.11258215769738 FALSE ""
7 1 3000 73 1416 6.64889331377189 0.629043428572596 FALSE ""
3 1.5 2000 58 1417 3.00329995047592 1.45953571596706 FALSE ""
7 1.5 2000 15 1418 7.28613182823716 1.78880693980529 FALSE ""
7 1 4000 8 1419 6.7779699011683 0.782970142232789 FALSE ""
3 1.5 3000 35 1420 3.0613970119758 1.62173126126913 FALSE ""
3 1 3000 195 1421 3.17388637546381 1.12490685757244 FALSE ""
3 1.5 4000 180 1422 2.84541593913088 1.32511888259273 FALSE ""
3 1 3000 176 1423 2.91585391338732 0.863309306447644 FALSE ""
7 1.5 5000 27 1424 6.70603025163601 1.17540943718621 FALSE ""
7 0.5 2000 60 1425 6.8904412702471 0.477036493598002 FALSE ""
3 1.5 3000 73 1426 3.10020562272562 1.53729746236753 FALSE ""
7 0.5 5000 106 1427 7.12884798841597 0.564490446314569 FALSE ""
3 1 5000 29 1428 3.00734589119085 1.03193566138314 FALSE ""
3 1.5 2000 67 1429 3.02644265509799 1.56137622350091 FALSE ""
3 1.5 3000 32 1430 3.1056354178767 1.61373313763101 FALSE ""
