"mu" "sigma" "n" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
7 1 2000 27 51 7.01074067956276 1.04192756072879 FALSE ""
3 0.5 5000 17 52 3.01811463205285 0.495100506192439 FALSE ""
7 1 5000 93 53 7.23120986726321 1.19200221835363 FALSE ""
7 1 5000 64 54 7.16600230762765 1.22105060373133 FALSE ""
3 1 3000 81 55 3.17779806288184 1.14580972295522 FALSE ""
3 0.5 3000 38 56 3.03632986982921 0.496581597707719 FALSE ""
7 1.5 4000 56 57 7.09762249432008 1.56434504373135 FALSE ""
3 0.5 2000 95 58 3.22800916479996 0.640903288040359 FALSE ""
7 1.5 4000 6 59 6.87784158781468 1.36655914833357 FALSE ""
7 0.5 4000 13 60 7.00673462595695 0.533540995935922 FALSE ""
3 1 2000 72 61 2.92546651323506 0.908724638695862 FALSE ""
3 1 3000 79 62 3.00408045747664 1.04532394140713 FALSE ""
7 0.5 2000 89 63 7.33295589450178 0.693995088832848 FALSE ""
7 0.5 5000 94 64 6.92489199359874 0.358756097434812 FALSE ""
7 1 5000 44 65 6.98159773163888 0.933785735368138 FALSE ""
3 1.5 5000 57 66 3.07695413114387 1.59574959970872 FALSE ""
3 1.5 3000 6 67 2.98421616194202 1.43872875964318 FALSE ""
3 1.5 3000 37 68 2.93007554153054 1.43434714265026 FALSE ""
7 0.5 5000 68 69 6.87435208264948 0.36899564994585 FALSE ""
3 1 3000 70 70 2.85733418188995 0.916859773149763 FALSE ""
7 1 4000 78 71 7.09337484521464 1.00853121983961 FALSE ""
3 1 3000 71 72 2.97387043492288 0.961521053863295 FALSE ""
3 1 3000 43 73 3.01344979751367 0.971210704291833 FALSE ""
7 0.5 2000 96 74 6.97633121113991 0.498506557373256 FALSE ""
3 0.5 3000 16 75 3.05198193977893 0.499962784806721 FALSE ""
7 1.5 4000 49 76 7.32619674845688 1.79019401319773 FALSE ""
3 1.5 3000 1 77 3.01738581010894 1.57609905781363 FALSE ""
7 0.5 3000 67 78 6.92470853277711 0.353524769425442 FALSE ""
7 0.5 3000 37 79 7.15808352525477 0.568915264527417 FALSE ""
7 1 2000 49 80 6.60799859899349 0.541198078060136 FALSE ""
3 0.5 5000 21 81 2.98978122404534 0.495538320331651 FALSE ""
3 1.5 2000 73 82 2.82236194362113 1.34405225009918 FALSE ""
3 1 4000 71 83 3.03333950460098 1.05137694963709 FALSE ""
7 0.5 4000 100 84 7.06665192832255 0.56086163829268 FALSE ""
3 1.5 5000 5 85 2.92254395521496 1.40819501020311 FALSE ""
3 0.5 2000 3 86 3.07238134410313 0.603587581800115 FALSE ""
3 0.5 4000 44 87 2.95626339863376 0.458042776894985 FALSE ""
3 1.5 4000 80 88 3.07393646541662 1.55498000459989 FALSE ""
3 1 4000 38 89 2.84990733217392 0.849161822792651 FALSE ""
7 1.5 4000 27 90 6.98992024617713 1.4668958976319 FALSE ""
7 0.5 3000 41 91 6.78736601506973 0.294448341471077 FALSE ""
7 1 5000 3 92 6.95776535261885 0.912539513393943 FALSE ""
7 0.5 3000 36 93 6.99936262536934 0.547843394022534 FALSE ""
7 0.5 5000 7 94 6.87315525436133 0.378369995486987 FALSE ""
3 1.5 5000 80 95 2.94639140511094 1.43748319421826 FALSE ""
7 1.5 2000 11 96 6.9971705125131 1.45719369301217 FALSE ""
3 0.5 5000 14 97 2.99229636561688 0.480943303292366 FALSE ""
3 0.5 3000 30 98 3.08821705338775 0.563561215331499 FALSE ""
3 0.5 5000 20 99 3.00034876790991 0.492561837028522 FALSE ""
7 0.5 5000 79 100 6.88286659843626 0.34197398435879 FALSE ""
3 1 5000 96 101 2.95218241526744 0.987809194516414 FALSE ""
7 1.5 3000 96 102 6.70818763507197 1.13318681577747 FALSE ""
3 0.5 2000 86 103 3.00799709207554 0.522701139932219 FALSE ""
3 1.5 2000 55 104 3.09921151146493 1.62468992613789 FALSE ""
7 1.5 5000 43 105 7.27152673065375 1.74826001627032 FALSE ""
3 0.5 2000 60 106 3.08713700623982 0.546581877256795 FALSE ""
3 1.5 5000 12 107 3.0701400405004 1.5890499468203 FALSE ""
7 1.5 3000 16 108 7.09513457696236 1.53728686616722 FALSE ""
3 1.5 5000 64 109 3.02846206499444 1.52363638057661 FALSE ""
3 1.5 5000 11 110 2.97155749793314 1.48787107037729 FALSE ""
3 1 5000 9 111 3.01580655051297 1.05828835730952 FALSE ""
3 1.5 5000 54 112 2.91771824842912 1.36829711744932 FALSE ""
7 0.5 3000 38 113 7.06496361927832 0.570509043440291 FALSE ""
3 0.5 3000 36 114 3.11441515539431 0.60255947965547 FALSE ""
7 0.5 2000 2 115 7.11690953713222 0.575806221223204 FALSE ""
3 0.5 2000 57 116 3.01019827244068 0.446329111186768 FALSE ""
7 1.5 2000 46 117 6.73923146091771 1.21937199862902 FALSE ""
7 1 2000 10 118 7.18645839889835 1.15172011878962 FALSE ""
3 0.5 5000 38 119 3.03028323892713 0.51031843228904 FALSE ""
7 0.5 4000 64 120 7.02203655539798 0.587037843531407 FALSE ""
7 1 3000 31 121 7.05023703043207 1.1422548513268 FALSE ""
7 1.5 5000 2 122 7.23973718856748 1.81052209319921 FALSE ""
3 1.5 2000 83 123 3.05524672905169 1.58037928077622 FALSE ""
7 0.5 2000 14 124 6.90564502921381 0.525714884063112 FALSE ""
3 1.5 5000 19 125 2.99328468602181 1.51292316131274 FALSE ""
3 1.5 2000 21 126 3.12600622082887 1.6179183001331 FALSE ""
3 1.5 5000 61 127 2.91283573954724 1.45311771126508 FALSE ""
3 0.5 5000 91 128 2.99122757846497 0.493371679715422 FALSE ""
7 1.5 2000 50 129 7.12635092333502 1.66593957553255 FALSE ""
7 1.5 2000 95 130 7.29103999717964 1.75757703206748 FALSE ""
7 0.5 5000 44 131 6.87559943688303 0.450842229242875 FALSE ""
3 1.5 3000 93 132 2.89166032488357 1.39775608301681 FALSE ""
3 1 3000 23 133 3.06761286722169 1.0403239222883 FALSE ""
3 1 2000 43 134 3.17619861960296 1.23862255489425 FALSE ""
3 0.5 4000 42 135 2.93176117867747 0.426760879486256 FALSE ""
7 0.5 4000 80 136 6.81310134601048 0.31499730856038 FALSE ""
3 1 3000 57 137 3.15426094208477 1.17445525734084 FALSE ""
3 1.5 4000 20 138 2.91313489609338 1.45152299770034 FALSE ""
7 1 4000 1 139 6.98413260076816 0.922057067911953 FALSE ""
7 1.5 2000 44 140 7.02156117486178 1.53135758847343 FALSE ""
7 1 4000 40 141 7.03260609827797 1.0391821981935 FALSE ""
3 1.5 3000 70 142 2.96843125079235 1.41919981508862 FALSE ""
3 0.5 5000 4 143 2.94368913749374 0.440949424562874 FALSE ""
7 1.5 5000 90 144 6.98496962814501 1.55471609322341 FALSE ""
3 0.5 5000 24 145 2.94328835298453 0.481300136685709 FALSE ""
3 1.5 4000 22 146 3.09134673827996 1.54331546776686 FALSE ""
3 1 2000 58 147 2.91454316608865 0.920531731016819 FALSE ""
7 1 3000 2 148 6.84906399894844 0.844770760185017 FALSE ""
3 0.5 4000 89 149 2.97927910821761 0.460865124347224 FALSE ""
7 1 3000 85 150 7.30051456383206 1.34048619930772 FALSE ""
7 1.5 5000 37 151 7.02541406741442 1.44810220236096 FALSE ""
7 0.5 2000 35 152 6.98840810223933 0.519103098749045 FALSE ""
3 1 2000 94 153 2.94201814619369 0.909338393677695 FALSE ""
3 1.5 2000 99 154 2.90733269729697 1.41919306768578 FALSE ""
7 0.5 3000 11 155 7.07368020578954 0.564043895582166 FALSE ""
3 0.5 2000 43 156 2.98187423394984 0.487245998129566 FALSE ""
7 1 5000 59 157 7.14360241544717 1.10506297144956 FALSE ""
3 1.5 5000 44 158 2.99477266495833 1.45796724413329 FALSE ""
3 1.5 2000 85 159 2.94378152263754 1.46107115177442 FALSE ""
3 1 5000 21 160 3.04914670067497 1.06951847325136 FALSE ""
7 0.5 4000 44 161 7.26770305906885 0.753444569425725 FALSE ""
3 1 3000 42 162 2.93779916583009 0.934466716340729 FALSE ""
3 1 3000 54 163 2.96912411758008 0.970008423977138 FALSE ""
3 1.5 5000 69 164 2.99194958232276 1.45414163964744 FALSE ""
3 1.5 3000 69 165 3.02661554910552 1.55914923008298 FALSE ""
3 1 2000 9 166 3.07716208102394 1.04208998395816 FALSE ""
3 0.5 2000 7 167 2.99754479916732 0.475142351623604 FALSE ""
3 1.5 5000 7 168 3.00358203372599 1.49979018435573 FALSE ""
3 1 4000 48 169 3.09265009817837 1.06626930187108 FALSE ""
7 0.5 4000 9 170 6.79142285932641 0.275297382716666 FALSE ""
7 1.5 3000 72 171 7.01165295393622 1.49785536198582 FALSE ""
7 1 2000 96 172 7.025805250715 1.00855856045981 FALSE ""
3 1.5 2000 7 173 2.73454578352311 1.17858054684237 FALSE ""
3 1.5 3000 73 174 2.87351991847542 1.32970875963811 FALSE ""
3 1.5 3000 18 175 3.09642066447916 1.58866934842585 FALSE ""
3 1.5 3000 61 176 3.13082118952927 1.66579798803146 FALSE ""
3 0.5 5000 55 177 2.90881724006163 0.412404346077843 FALSE ""
7 1 5000 99 178 7.13615613753328 1.17448194131553 FALSE ""
7 1 5000 18 179 6.89516821929951 0.914900851390283 FALSE ""
3 1 2000 73 180 3.19847361692874 1.1460539148833 FALSE ""
7 1.5 3000 81 181 6.95495719942607 1.52741326559975 FALSE ""
3 1.5 2000 22 182 2.91690020771291 1.43476557082746 FALSE ""
3 0.5 3000 41 183 2.95793799204921 0.493238299252762 FALSE ""
7 1 5000 24 184 7.01499334862244 1.04527005414101 FALSE ""
3 0.5 4000 27 185 3.01399228109042 0.535036971642005 FALSE ""
3 1.5 2000 90 186 3.0306514090433 1.50493333963106 FALSE ""
3 1 4000 78 187 3.03465609843125 1.07134535503988 FALSE ""
7 1 2000 99 188 7.29554005115865 1.19459910736003 FALSE ""
7 1.5 4000 29 189 6.80568749793362 1.39427446220951 FALSE ""
3 0.5 5000 1 190 3.01909694020211 0.49496804009923 FALSE ""
3 0.5 2000 47 191 3.12960093670032 0.514571674463617 FALSE ""
3 0.5 3000 66 192 3.08499257431517 0.563852171223382 FALSE ""
7 1.5 3000 10 193 6.84161036422895 1.30136913045571 FALSE ""
3 1 3000 19 194 2.92932663988234 0.927967953479423 FALSE ""
3 1.5 4000 53 195 3.01033607169354 1.48970106410617 FALSE ""
3 0.5 5000 16 196 3.04027832813489 0.596663106105119 FALSE ""
7 1.5 2000 97 197 6.93114737891835 1.38727099589954 FALSE ""
7 1 2000 71 198 7.05497081890392 0.98990819594529 FALSE ""
3 0.5 3000 29 199 3.07069939958421 0.572804609474209 FALSE ""
7 1 3000 35 200 6.97692424673809 1.03234660933293 FALSE ""
3 1 5000 1 201 3.05345455547092 1.05988925486912 FALSE ""
3 0.5 3000 11 202 2.98959194401835 0.475328577391716 FALSE ""
3 1 4000 50 203 2.99915774924856 1.05319137511807 FALSE ""
7 1.5 4000 34 204 6.9871091523693 1.51279985275544 FALSE ""
3 0.5 3000 97 205 3.03971038443835 0.515472227502711 FALSE ""
3 0.5 4000 16 206 3.0945142094436 0.553084008987411 FALSE ""
7 0.5 2000 78 207 7.03349341561902 0.56674037267605 FALSE ""
3 1 5000 60 208 2.98551509426869 0.993141413579815 FALSE ""
3 0.5 4000 54 209 2.89768445805934 0.421053567397334 FALSE ""
3 1.5 2000 100 210 2.92678456424293 1.41712275160839 FALSE ""
3 1 4000 12 211 3.04166817312025 1.0145587403854 FALSE ""
7 0.5 4000 75 212 7.01097183841836 0.4503462566376 FALSE ""
7 1 5000 47 213 6.94894897248324 0.984187357881466 FALSE ""
3 1 3000 52 214 2.99622792685879 1.03072670598853 FALSE ""
3 1 5000 16 215 3.01190657327557 1.00258203625139 FALSE ""
3 0.5 5000 28 216 2.98586389750129 0.518638996463784 FALSE ""
3 0.5 4000 85 217 3.09158987495226 0.583278407756759 FALSE ""
3 1 3000 83 218 2.9862613284973 0.965990548577784 FALSE ""
7 1.5 2000 84 219 7.16524250096322 1.59015731356269 FALSE ""
3 1.5 3000 48 220 3.01367226244184 1.45988360982342 FALSE ""
3 1 2000 99 221 3.1730300806179 1.17855255701955 FALSE ""
3 1 5000 75 222 2.8883184383554 0.929285344697627 FALSE ""
7 1.5 2000 37 223 7.01317104576185 1.51723805485673 FALSE ""
3 0.5 3000 81 224 3.05005642979006 0.499524472051363 FALSE ""
7 1.5 4000 23 225 7.17096582044082 1.66856489511164 FALSE ""
3 1 3000 56 226 2.98688216781905 1.01770419038964 FALSE ""
7 0.5 2000 84 227 6.83636770146263 0.349647980138663 FALSE ""
3 0.5 4000 92 228 2.99916488066959 0.515570510973812 FALSE ""
3 1.5 5000 43 229 3.04138098503501 1.51669005682517 FALSE ""
3 1.5 2000 25 230 3.0241611204107 1.57491669166987 FALSE ""
7 1 2000 51 231 6.8568856431634 0.89032786950921 FALSE ""
7 0.5 5000 48 232 7.0661022441451 0.539230520363144 FALSE ""
3 1.5 3000 76 233 2.95688208322969 1.40850821508352 FALSE ""
7 1.5 5000 77 234 7.05420844955795 1.53666683456129 FALSE ""
7 1.5 4000 17 235 6.81792448759449 1.32739854092244 FALSE ""
7 1 2000 14 236 6.66357045984423 0.730259591284719 FALSE ""
3 0.5 3000 5 237 3.07864009172616 0.637757695251244 FALSE ""
3 1 4000 40 238 3.03989504345644 1.07020733587704 FALSE ""
3 1.5 2000 56 239 3.13970493937572 1.56737214619478 FALSE ""
7 0.5 4000 67 240 7.07328354069525 0.585159163556072 FALSE ""
3 1.5 2000 45 241 3.14136546005837 1.5432294727869 FALSE ""
7 1 4000 97 242 7.2074189921016 1.18497067643687 FALSE ""
7 0.5 3000 71 243 7.53572224900834 0.988991798200957 FALSE ""
7 1.5 2000 40 244 7.22121015862557 1.79307538775163 FALSE ""
7 1 4000 86 245 6.85374746881693 0.943379028886707 FALSE ""
3 0.5 2000 64 246 2.96055231080896 0.451376941089765 FALSE ""
3 1 3000 15 247 2.88311738858288 0.923303017302255 FALSE ""
7 1.5 3000 56 248 6.93974830471334 1.40038589050076 FALSE ""
7 1 2000 30 249 6.84434828797511 0.832615778166535 FALSE ""
3 1 3000 89 250 3.1084429207688 1.11599370903761 FALSE ""
3 0.5 2000 27 251 3.00195188546753 0.474695077678685 FALSE ""
3 1.5 5000 40 252 2.91411843932417 1.38379055307635 FALSE ""
3 1 2000 87 253 3.00678526783572 0.99915692716898 FALSE ""
3 1.5 3000 59 254 3.02038169621417 1.5502931659888 FALSE ""
7 1 4000 50 255 6.95472398329811 1.01481391260152 FALSE ""
7 0.5 4000 72 256 6.91344290603675 0.37597322154492 FALSE ""
3 0.5 2000 56 257 3.02968716883441 0.5526197981519 FALSE ""
3 0.5 5000 48 258 2.88711709819906 0.405636825628433 FALSE ""
3 0.5 3000 10 259 3.12693709452632 0.599499913494026 FALSE ""
7 0.5 5000 59 260 6.99307042201873 0.462608459306396 FALSE ""
3 0.5 4000 86 261 2.99405807107346 0.522653750310681 FALSE ""
7 0.5 5000 71 262 6.89614835398047 0.401603111582693 FALSE ""
7 1 5000 35 263 7.18425012900081 1.25741211257764 FALSE ""
3 1 2000 68 264 2.95734096591105 1.00456959605919 FALSE ""
3 0.5 4000 4 265 3.01055408240123 0.480406630573282 FALSE ""
3 1.5 5000 89 266 2.99141697726926 1.48383787022813 FALSE ""
7 1.5 3000 75 267 6.75527812897478 1.29013867964553 FALSE ""
3 0.5 2000 98 268 2.94418846995371 0.448008497783961 FALSE ""
3 1 4000 43 269 2.96243131312798 0.952941669204364 FALSE ""
3 0.5 4000 56 270 2.91246158153101 0.418687235001487 FALSE ""
3 1 4000 28 271 2.99159818278355 1.00658516383202 FALSE ""
3 1.5 3000 24 272 3.05696056381671 1.53681913512772 FALSE ""
7 1.5 5000 59 273 6.9609305784624 1.45732800819152 FALSE ""
3 1.5 4000 9 274 2.92918951023331 1.42146669015436 FALSE ""
7 1.5 5000 39 275 6.87107250884218 1.38000389728014 FALSE ""
7 1.5 4000 3 276 7.04700756608826 1.5204600654302 FALSE ""
7 0.5 2000 16 277 6.6829755294014 0.241732858491472 FALSE ""
7 1 3000 53 278 7.15640445275568 1.16179368472209 FALSE ""
7 1.5 5000 14 279 7.05696864309744 1.54763464539904 FALSE ""
7 1 2000 58 280 7.02716950098609 1.05870151623858 FALSE ""
3 1.5 5000 84 281 2.89862680444007 1.37782596060153 FALSE ""
7 1 2000 98 282 7.01218881731681 0.96269158793984 FALSE ""
7 1.5 3000 26 283 7.01115394202694 1.5328583383543 FALSE ""
7 0.5 2000 18 284 6.8186193835555 0.289824658700009 FALSE ""
3 1 5000 13 285 3.02097823963111 1.00874719619162 FALSE ""
7 0.5 2000 39 286 6.92730867744865 0.529316962066366 FALSE ""
7 1.5 4000 36 287 7.05498210964219 1.55037275284046 FALSE ""
3 0.5 4000 53 288 3.07077665551628 0.597146006993261 FALSE ""
7 0.5 4000 86 289 6.98053260998091 0.529410157607808 FALSE ""
3 0.5 4000 20 290 2.97152142022724 0.498724245805275 FALSE ""
7 1.5 5000 51 291 6.9351826108861 1.43398985245489 FALSE ""
3 1.5 2000 23 292 2.89540528286253 1.32732509249173 FALSE ""
3 1.5 2000 93 293 2.69345551942132 1.27425696473747 FALSE ""
7 0.5 3000 76 294 6.93296610143691 0.477632771486132 FALSE ""
3 1 3000 20 295 3.04349667723726 1.01899540218373 FALSE ""
3 1 5000 32 296 3.01722730938719 0.996222112471554 FALSE ""
7 1 5000 89 297 6.93914340973478 0.998336538336818 FALSE ""
3 1.5 4000 42 298 2.99104742867843 1.45976780298193 FALSE ""
7 1 3000 52 299 6.69980929555703 0.765173050685973 FALSE ""
3 0.5 3000 67 300 2.88865983307101 0.434499590194688 FALSE ""
3 1.5 2000 80 301 2.95144072762594 1.46714303359557 FALSE ""
7 0.5 4000 38 302 7.22220615131148 0.72649999536836 FALSE ""
7 1 3000 80 303 7.14031025850457 1.16540517261248 FALSE ""
7 1 5000 97 304 7.09535030088855 1.1070436489312 FALSE ""
7 1 5000 10 305 7.11740473371894 1.09554094598329 FALSE ""
3 1 5000 47 306 2.92758995830099 0.921978897982807 FALSE ""
7 0.5 5000 10 307 7.00853129137086 0.520778014330741 FALSE ""
7 0.5 2000 86 308 7.34149890383082 0.866642018326675 FALSE ""
7 0.5 5000 91 309 7.00383654993485 0.499494393036248 FALSE ""
7 1.5 3000 8 310 6.98707792523597 1.43219104600471 FALSE ""
3 1.5 4000 51 311 2.96432561547646 1.45541626177613 FALSE ""
3 0.5 3000 82 312 3.03137733975487 0.477492644671034 FALSE ""
7 1 3000 21 313 7.21952782139057 1.25346956791178 FALSE ""
7 0.5 5000 67 314 6.71531705482654 0.283837586862973 FALSE ""
3 0.5 5000 78 315 2.95839471118495 0.47230413888671 FALSE ""
3 0.5 4000 30 316 3.01139797851738 0.481407670295218 FALSE ""
7 1.5 4000 75 317 7.00870879636699 1.48522806784532 FALSE ""
7 1.5 4000 81 318 7.04130729482719 1.5513421495451 FALSE ""
3 1.5 2000 34 319 2.95539706077514 1.44064628935945 FALSE ""
3 1.5 4000 91 320 2.98220706609531 1.5244670524887 FALSE ""
7 1 5000 92 321 6.87226637382423 0.982554609188436 FALSE ""
7 0.5 4000 49 322 6.87704596229721 0.353889567684235 FALSE ""
7 0.5 2000 11 323 6.74237206639144 0.277164114789391 FALSE ""
7 1 4000 54 324 6.95598951250864 0.966678127188422 FALSE ""
3 1 5000 97 325 3.06310273247001 1.05270904384186 FALSE ""
7 1.5 5000 7 326 7.01707894484072 1.53809904295977 FALSE ""
7 1 3000 61 327 6.90693033594003 0.925941899902358 FALSE ""
7 0.5 5000 74 328 6.85821176205375 0.357683778394466 FALSE ""
3 1.5 3000 39 329 2.88323761406874 1.37032576582772 FALSE ""
3 1 3000 29 330 3.00054773030383 0.976723185392424 FALSE ""
7 0.5 5000 100 331 7.30723673505268 0.790447233182362 FALSE ""
3 0.5 3000 27 332 2.85509257667724 0.36867281633154 FALSE ""
7 1.5 2000 23 333 6.85675025853714 1.48100642780545 FALSE ""
7 0.5 3000 1 334 6.98823547518034 0.511738265740043 FALSE ""
7 0.5 5000 99 335 6.92803979128363 0.403653712141762 FALSE ""
7 1.5 5000 32 336 6.96261402989239 1.50057613092175 FALSE ""
7 1.5 5000 25 337 7.00431154970639 1.47547057572945 FALSE ""
3 0.5 3000 60 338 2.94752053231196 0.527696329437512 FALSE ""
7 1 2000 15 339 7.12547944821635 1.1837027121121 FALSE ""
7 0.5 5000 52 340 6.94801777117261 0.391517404882034 FALSE ""
3 0.5 5000 22 341 3.00258574196173 0.497652904979888 FALSE ""
7 1 3000 75 342 6.75249366178226 0.718340082143573 FALSE ""
7 1.5 4000 51 343 6.89401292371844 1.37774242698955 FALSE ""
7 0.5 3000 92 344 7.01177215160862 0.540816485977051 FALSE ""
7 0.5 5000 86 345 7.22226368995312 0.736816953156008 FALSE ""
3 0.5 3000 98 346 2.92351850960755 0.4468501694479 FALSE ""
3 1.5 5000 63 347 2.99774492867642 1.53507809069966 FALSE ""
7 1 3000 38 348 6.9191276641037 0.951718966548658 FALSE ""
3 0.5 4000 49 349 2.97426023460757 0.477186044145165 FALSE ""
7 1 3000 91 350 7.06567282263303 1.08177157460042 FALSE ""
3 0.5 5000 99 351 3.02239968575996 0.492226106900001 FALSE ""
7 1.5 5000 1 352 7.18289619251084 1.63242767131253 FALSE ""
7 1.5 2000 63 353 6.42654262739477 0.93008158383881 FALSE ""
3 1 4000 85 354 3.14987396356289 1.14409479941215 FALSE ""
3 1 3000 21 355 2.92904466551013 0.964625812744808 FALSE ""
7 1.5 3000 93 356 7.08146649584812 1.50815243740146 FALSE ""
7 1.5 4000 85 357 7.1445254999872 1.72940558283378 FALSE ""
7 0.5 3000 68 358 6.91744812734729 0.356246931168294 FALSE ""
3 0.5 4000 1 359 3.03873002563326 0.495665780498159 FALSE ""
3 1 4000 46 360 3.02085159340112 1.01531221841458 FALSE ""
7 1.5 4000 10 361 6.92163746096906 1.42560153980063 FALSE ""
3 1 2000 34 362 2.93147162664852 0.96474505404201 FALSE ""
3 1 4000 93 363 3.06511649702924 1.07836180029174 FALSE ""
7 0.5 2000 85 364 6.74697145165061 0.207593821409475 FALSE ""
3 1.5 4000 10 365 3.14708670934639 1.6508781206455 FALSE ""
3 1.5 3000 50 366 3.00385829952279 1.524845765806 FALSE ""
7 0.5 2000 43 367 7.02352093342039 0.435001158908714 FALSE ""
7 1 5000 16 368 6.71637594104123 0.744115700000315 FALSE ""
7 1 4000 56 369 7.26776361802411 1.21320490598814 FALSE ""
3 1 5000 61 370 2.9093452831028 0.958157251582649 FALSE ""
7 1 5000 8 371 6.93796632033486 0.978459576211141 FALSE ""
7 1.5 5000 15 372 6.812904578593 1.31163081300896 FALSE ""
7 1.5 3000 94 373 7.19311888609307 1.74116324877932 FALSE ""
3 1 4000 41 374 2.96164787508094 0.975134711184597 FALSE ""
7 0.5 3000 26 375 6.85021253683552 0.347231184031166 FALSE ""
3 1 2000 57 376 2.80234545116201 0.788527948386301 FALSE ""
3 0.5 5000 95 377 3.06496023738006 0.571498935189478 FALSE ""
3 1 3000 95 378 3.00462069756072 0.968185204288017 FALSE ""
7 0.5 4000 19 379 7.04294180494325 0.512679379769772 FALSE ""
3 1.5 5000 65 380 3.02549395623826 1.5018887266756 FALSE ""
7 0.5 4000 73 381 7.00439660228303 0.509075820191785 FALSE ""
3 0.5 5000 34 382 2.98353128702894 0.444936659045375 FALSE ""
7 1.5 3000 43 383 7.05721767578487 1.51085964002199 FALSE ""
7 0.5 3000 91 384 7.13429693684375 0.539277213348968 FALSE ""
7 0.5 5000 97 385 7.05573404777317 0.465674115815251 FALSE ""
3 1.5 3000 16 386 2.89206074736752 1.35652039115817 FALSE ""
3 0.5 2000 83 387 3.03272051526144 0.496531321415761 FALSE ""
3 1.5 4000 52 388 2.88927805201571 1.37232481093231 FALSE ""
7 0.5 2000 37 389 7.07252210853447 0.479680129651512 FALSE ""
3 1.5 2000 13 390 2.96122140377901 1.4583619839047 FALSE ""
7 1.5 3000 33 391 7.06021852802253 1.47712172252872 FALSE ""
7 1 4000 89 392 6.86323844711004 0.849761849302681 FALSE ""
7 1 4000 77 393 6.96506598497152 0.946274346078423 FALSE ""
