"n" "rep" "id" "b0_mu_hat" "b1_mu_hat" "b2_mu_hat" "g0_si_hat" "g1_si_hat" "g2_si_hat" "error" "errorMessage"
300 28 94 1.17600511370155 -3.13290042556877 2.09301541202484 1.06420368610808 -1.76872428889596 2.07621428695398 FALSE ""
800 88 95 1.19553267858972 -2.8980704611569 1.9880829314624 0.7310724422314 -1.13459951913938 1.31411243974424 FALSE ""
1000 20 96 1.19010632251781 -3.07674457282087 2.07835468420691 0.768291934810223 -1.07345533908832 1.50400754114259 FALSE ""
500 37 97 1.21237119500276 -3.01609341799866 1.98996024378717 1.8225834615669 -1.79797534902179 0.323797353864414 FALSE ""
200 86 98 1.30873815684677 -2.97362840130531 1.78289279850106 -0.576005763889828 0.51759708236298 1.39191688749165 FALSE ""
1000 28 99 1.19969591631835 -2.98240612622444 2.02525575968451 1.37913874916484 -1.20529341508893 0.562438171390989 FALSE ""
50 25 100 1.60321444738022 -2.75047029632388 1.51522082718819 -0.383755538631769 2.38592657986684 1.34342828761206 FALSE ""
400 44 101 1.16645162895838 -2.89224686418018 2.02201858543047 0.0736886554332956 -1.73214307523593 3.0153116711471 FALSE ""
400 49 102 1.16199508560915 -3.13833519517589 2.17448185684944 1.03135806904198 -1.2258267705249 1.58845840166668 FALSE ""
800 17 103 1.15480747618253 -2.85257255195745 1.99762944200429 2.18443741297618 -2.25058536836862 0.545263182319289 FALSE ""
1000 7 104 1.18813952958215 -2.95045266724119 2.00463069190781 0.714196998171279 -1.70587460826881 2.11690921786137 FALSE ""
600 6 105 1.17650960759925 -2.85049845388325 2.09443468869891 0.669585494127118 -2.2619949489331 2.84550679699319 FALSE ""
1000 45 106 1.17417524720072 -2.94491456219615 2.01426517864941 0.960317815289955 -2.00202653756135 1.76670169942269 FALSE ""
1000 39 107 1.30973672846223 -3.20191176628934 1.924831273162 1.66281242177995 -1.93425176765048 0.604161333894246 FALSE ""
800 14 108 1.18586206125697 -3.1480569747601 2.07655218262549 0.682741678514656 -1.24205611327199 1.08308827757811 FALSE ""
300 46 109 1.09379354850588 -3.07573258741161 2.18081532915932 1.8921201410555 -1.86711772874511 0.967202243186801 FALSE ""
300 19 110 1.26745848573927 -3.07794856078324 1.95637313022072 1.83354044236105 -2.79179664194157 1.05222328514292 FALSE ""
1000 43 111 1.25297247255846 -2.97775748286706 1.90393849523546 1.48732860929486 -1.79268743240888 1.31863052966617 FALSE ""
300 7 112 1.21623764004355 -3.04064086791349 2.07062746829475 2.46549197624324 -3.0364280336076 0.17616986083874 FALSE ""
400 13 113 1.19119101171465 -2.88786449752364 2.03263928088738 1.69246125104495 -2.91615210325764 2.22343625477977 FALSE ""
500 43 114 1.18741750116467 -3.00210298387825 2.0887312029639 1.63468250965709 -0.970238045707173 1.1214261847123 FALSE ""
1000 58 115 1.26509305710252 -3.09486176806295 1.9273520990539 1.22329144523489 -1.74586464254554 0.893071159189522 FALSE ""
700 70 116 1.1768935536395 -2.93535320336387 1.9952521121053 1.70006647379893 -2.36145963554509 0.871742716863523 FALSE ""
700 29 117 1.32144095889425 -3.05807502121374 1.94132163467838 1.69811865982847 -2.11827690433539 0.657916819772873 FALSE ""
800 73 118 1.24978055955364 -2.92122530608526 1.94893753519306 0.658449328549923 -0.973246897963781 2.39530563492484 FALSE ""
50 51 119 1.56762778872775 -3.91043138442403 1.89604047166966 3.1586170171452 2.71907464803692 -7.92581122326953 FALSE ""
50 70 120 1.37631971815071 -3.14308667179406 1.96886171837947 3.12814725776017 -4.48953815908905 1.30438902868399 FALSE ""
1000 86 121 1.22762770643245 -3.02633644477886 1.95608964839413 0.945066525934389 -1.68608085384567 1.96852174008727 FALSE ""
200 88 122 1.08298678303728 -2.87161967340447 2.10472816264594 0.61380515209058 -1.11982411522409 1.77611615732095 FALSE ""
100 12 123 1.15854087107103 -3.52869266016581 2.4765452370058 0.429957576730397 -2.45370176513509 0.551487298948427 FALSE ""
1000 22 124 1.20301868749822 -3.05466977785252 2.05619828501398 1.018666465675 -1.87462257895887 1.71398957499435 FALSE ""
400 28 125 1.28864725081668 -3.04030645078156 1.90533205361376 0.659777943488398 -1.907490237508 2.35865637406503 FALSE ""
500 35 126 1.29447026833872 -3.11151563951517 1.92981372334132 -0.682869991026483 -1.07265349628836 3.12594053437832 FALSE ""
600 62 127 1.19224123153742 -2.82751937799869 1.99164490617801 1.07946819675042 -1.39928109536352 1.39236819994966 FALSE ""
600 43 128 1.1156725972805 -2.86912741366079 2.09140026887008 0.647281566445239 -1.68944092664325 1.92367759270887 FALSE ""
400 74 129 1.17087099022905 -2.96064538318366 2.05401984510233 1.05056224369931 -2.43136556725696 1.84861494438986 FALSE ""
300 8 130 1.15157893634698 -2.85499959274914 1.99213384337657 1.53502858554938 -1.39262562038965 0.619107788715958 FALSE ""
500 69 131 1.10787809561981 -2.82668610719802 2.14284270146787 1.87021309108102 -2.35813404444513 0.561328782689644 FALSE ""
600 18 132 1.16794023509116 -2.84936475514461 2.03362018528502 0.294912737335625 -2.31715714954108 2.66514980786863 FALSE ""
200 53 133 1.64867955871398 -3.31484810960572 1.51250181931116 0.904740899753215 -1.93016269601742 3.45045347650206 FALSE ""
100 84 134 1.20170052353791 -3.2476577476346 2.0071547375746 1.17757960782018 -0.701608363438604 1.89816409152295 FALSE ""
800 28 135 1.14589536363563 -2.95864437188231 2.13797596782454 1.36336422970015 -2.38391338574319 1.38977169156203 FALSE ""
500 10 136 1.24273894713514 -3.05223018367277 1.94860480678578 0.809604703261039 -1.61792451744427 1.55326999077278 FALSE ""
700 16 137 1.23911504658948 -3.02655865233231 1.96763782538111 0.967682495557689 -2.58663953210338 2.09842573232274 FALSE ""
600 84 138 1.26985416914731 -2.89263944544041 1.84996851708802 1.33984160324568 -1.89736563863071 1.32249289745805 FALSE ""
500 23 139 1.27958184065424 -3.08676306743938 1.96684855722394 1.25620816611947 -2.24656368826046 1.74554662441828 FALSE ""
50 54 140 1.59061275191928 -3.52035749064104 1.84724312091677 2.56128950719431 -2.27782080781797 1.29308365875074 FALSE ""
200 36 141 1.24054380605276 -3.29844622484533 2.04585144790191 2.49477563040178 -2.50350360842539 -0.370474443718152 FALSE ""
300 49 142 1.30095791029036 -3.17879860409503 1.97381164328263 1.96652100807069 -1.59790486520982 -0.295933152930701 FALSE ""
200 64 143 1.06371901847354 -3.13797737293006 2.18168848566382 2.02083824897257 -1.91934824522808 -0.118162351500678 FALSE ""
700 73 144 1.25145717019296 -3.15168311049554 2.0142824931912 2.52928755188723 -2.51881048302328 0.471347547295633 FALSE ""
50 82 145 1.3822820165339 -3.2223884020113 1.95641739347493 2.01443733376475 -0.204681225893963 -2.94872275701872 FALSE ""
300 40 146 1.21401744538718 -3.0850309763148 2.008644576284 1.03179950541617 -0.19628991880901 1.10771271278421 FALSE ""
600 85 147 1.25365646107502 -3.09515284374365 1.99078044137012 0.692956389586766 -1.01616513876138 2.2417567930777 FALSE ""
50 61 148 0.988283460492526 -3.22670014159733 2.62729990428803 -0.233366186468706 0.688342602611544 -0.642839566348689 FALSE ""
500 18 149 1.17078815013068 -3.14537167225599 2.05702573914586 0.64845552853186 -1.7672877014965 2.14396654114198 FALSE ""
400 48 150 1.06489870934668 -2.99095714339362 2.239350082065 0.804132777358891 -1.1962047990711 1.44289578793422 FALSE ""
900 10 151 1.16388507341845 -2.98537603526651 2.04359494667409 1.52721914468195 -2.55654061142485 1.34083085742661 FALSE ""
400 10 152 1.30737252393278 -2.97259174747831 1.82383003809536 1.71806776478126 -2.76611325111422 1.36536570715258 FALSE ""
600 25 153 1.23157027531145 -3.13915936687598 2.02675493914256 0.781665603428809 -1.24749744053584 1.00652476882539 FALSE ""
400 82 154 1.22009725157404 -2.75826914422645 1.921110825383 1.65578253186679 -2.04967573068895 1.42478926381964 FALSE ""
1000 82 155 1.22934096747007 -2.97042051962646 1.89791580173883 0.716485913875732 -2.49712999318944 2.88288571265467 FALSE ""
900 1 156 1.17936258917574 -2.91837233335884 2.00562520601674 0.756988887912853 -0.773834468546274 1.18984822849032 FALSE ""
50 75 157 0.939649515154331 -2.78221646383756 2.24374470876509 -0.804312664352603 1.27926802755935 1.44148026668399 FALSE ""
500 11 158 1.34108278748289 -3.06236338089326 1.85594030920524 1.35785988857366 -1.74721087736723 0.723439782187734 FALSE ""
800 7 159 1.11991087997265 -2.86465646802083 2.02993375113774 1.9002317720856 -3.17190922565571 1.07918788159572 FALSE ""
800 33 160 1.2958777484182 -2.96703455499574 1.89306908132236 0.607056639637966 -1.29550663301963 2.29391855190164 FALSE ""
400 69 161 1.31974928914585 -3.33544400831858 1.99952431924936 1.40137235525248 -2.40644515986936 2.2195613701188 FALSE ""
50 48 162 1.16164982942251 -2.51289290878902 1.67328174975373 0.574877721898026 -2.26764866603699 3.49049154107155 FALSE ""
900 5 163 1.31757666935583 -3.04673666838394 1.85740142492481 1.12151793653502 -2.08330556284156 1.29741388585805 FALSE ""
700 77 164 1.32926691214905 -3.14991440189452 1.86878916930936 1.66484740774493 -2.63728480533552 1.42262493954859 FALSE ""
600 66 165 1.16229058187196 -3.01984713660977 2.03905321660544 1.26765210300799 -2.04480518861287 1.6014878100859 FALSE ""
600 32 166 1.21425007518815 -3.11949942390068 2.0451743686187 1.03264177117082 -1.93432834330838 1.9628417128678 FALSE ""
800 32 167 1.17634893681841 -2.99237474324789 2.01155447478377 1.57401994607707 -3.04652569266646 1.3447124974907 FALSE ""
100 47 168 1.21914161667639 -3.09951612878184 2.18521694627937 0.993275721405498 -3.59712551606503 1.92834656247072 FALSE ""
700 75 169 1.20503643732771 -2.94378033415367 1.99031980704001 1.09416615707404 -2.41530049662225 2.75148484720313 FALSE ""
300 23 170 1.27560401143818 -3.08159335675951 1.96527829209843 1.26978061168805 -0.985672481333393 0.555824422794174 FALSE ""
400 21 171 1.17227951674184 -3.06467914343239 2.11942732628492 1.86780318264152 -3.13584342290437 1.62942202406136 FALSE ""
900 31 172 1.23581948785625 -3.00837314857045 1.98503228064524 0.461064468615045 -1.26263043201897 1.67930653503595 FALSE ""
1000 11 173 1.30593492377232 -2.96705777497504 1.88610031026911 1.36596647438507 -1.62282150412909 0.946679490007421 FALSE ""
800 22 174 1.20917539711753 -2.89047466111549 2.02979667501137 1.20180254101077 -1.99660777176036 2.0298224100518 FALSE ""
900 78 175 1.27694241575848 -3.007339042975 1.93262770870619 0.497114309605828 -1.60825590460523 2.04644494611204 FALSE ""
50 59 176 1.46369733108622 -3.27022318720979 1.88035911776218 -5.04656607598905 5.01953925787621 7.09601969714511 FALSE ""
50 20 177 1.65945238764982 -3.4118296485809 1.60987296362728 2.32556047345106 -7.85358912308072 4.26301128383472 FALSE ""
600 27 178 1.01724985635913 -3.08516767231152 2.35382130644831 1.13297777250868 -1.35436040161599 1.31344675872612 FALSE ""
700 72 179 1.19601823061324 -2.89498696649033 2.04306493914951 1.51805347940498 -2.41278420499238 0.995724598919381 FALSE ""
1000 2 180 1.30261503870099 -3.13955787208521 1.93975570216114 1.42012340025109 -1.91982334910388 0.898180256156762 FALSE ""
100 81 181 1.33439576059287 -3.37275678015311 1.83020193121794 0.275581685105788 -2.33936665808362 3.87843618290643 FALSE ""
100 26 182 0.837430574265419 -3.06138411076043 2.44452739513373 4.30848767891094 -3.45829399300033 -1.64361223678324 FALSE ""
800 82 183 1.15328950323789 -2.94721863395884 2.09648274590229 1.21386448679684 -2.3567624813387 1.88764820039492 FALSE ""
700 22 184 1.22868098729079 -3.23179295304861 2.08392883829806 1.36443716194338 -1.72267081029095 1.16384335198405 FALSE ""
800 2 185 1.20128751687833 -2.94881942789151 1.96910545025074 0.450511102245209 -1.02722782111106 2.25835747608454 FALSE ""
50 27 186 1.47633408169871 -3.61050203597781 1.62541220309686 0.790094595799383 -5.87619842185249 7.43215492111459 FALSE ""
600 83 187 1.25622632050303 -3.07234311813144 2.00878817926967 1.50772704457178 -2.04523897798837 0.70892606958989 FALSE ""
400 38 188 1.23737614231365 -3.02619936832467 1.9132946718256 -0.0514581091776855 -0.238265377382831 2.0126750246031 FALSE ""
100 7 189 0.996675637794061 -2.99173333325159 2.20140331524443 2.66657232330895 0.874415469128956 -0.880896732577843 FALSE ""
500 45 190 1.2940572281421 -3.00397076981553 1.92349350763431 2.01387113819107 -3.36723656165157 1.22100446353684 FALSE ""
900 41 191 1.2167239731301 -3.03771526992649 2.00868685389176 1.20215904460292 -2.14069873909738 1.41131183658116 FALSE ""
1000 6 192 1.30565570601602 -3.12928473827348 1.91181887356989 1.27191051097014 -1.9202768802196 1.30892387803245 FALSE ""
700 48 193 1.19305161224845 -2.91934546995869 2.0032038685324 0.993103704848296 -1.35361539411899 1.6284102721955 FALSE ""
100 56 194 1.36155982419625 -2.97707406163281 1.82954482186589 0.530659925225611 -1.86772278965027 2.82026955755761 FALSE ""
100 22 195 1.25982591364983 -2.86571646600372 1.8153657706226 3.28363516332651 -8.20282938601502 2.78873078604589 FALSE ""
600 4 196 1.13393624613562 -2.97286237067992 2.10807146874075 0.504326802961557 -1.0346293237659 1.72412200249244 FALSE ""
50 6 197 1.32982810958936 -3.36108509024664 1.94742530213018 0.694787299816563 1.46785389985925 -3.12069942864448 FALSE ""
50 72 198 1.30105224201173 -3.11804902814936 1.9036431643658 1.58348372457562 -3.49050730930134 1.48497875980091 FALSE ""
200 76 199 1.20575512937779 -3.07445556430875 2.07445448072887 2.29927754308714 -4.37520180129553 -0.256712231078641 FALSE ""
1000 68 200 1.28086984853952 -2.98206097523036 1.87151245231546 1.58588047112679 -2.37450479740242 1.41933497966619 FALSE ""
600 58 201 1.29430403769739 -2.92591041487225 1.86490440897411 1.41516203504626 -2.86869201950629 2.30157437788238 FALSE ""
200 40 202 1.20769724779587 -3.05224076259789 2.10886826887149 1.75293451474668 -1.94133501483318 2.00017032112092 FALSE ""
500 26 203 1.26061725259585 -3.0187851776895 1.92759817645734 1.72177802557025 -3.02220667176186 1.41682568921636 FALSE ""
700 53 204 1.15384801974101 -3.13868080524428 2.09550174271336 1.67446983280345 -1.98050034687233 0.865381526290815 FALSE ""
100 46 205 1.16753703650774 -2.75087807326814 1.78117982771611 1.98083358282626 -0.978117339948022 -1.45107462129759 FALSE ""
700 35 206 1.23096895442276 -3.12529926723655 1.89511003405959 1.93866106928489 -2.1181600095865 0.74419363451296 FALSE ""
700 12 207 1.31497029958695 -3.17298765233177 1.9620920476263 0.637953386626661 -2.45487710726107 2.89817192625867 FALSE ""
50 47 208 0.801729781985049 -2.96215204567858 2.36331179591637 0.0108798723623286 -4.52895703190014 3.68369803083941 FALSE ""
200 72 209 1.42100268399567 -3.09249534276484 1.64106115502477 0.370402616169185 -1.53218262444748 1.80555397808996 FALSE ""
500 36 210 1.13232436272282 -2.76476463440065 2.01507972508707 1.87243358402988 -2.63295591202026 0.608276349140912 FALSE ""
900 70 211 1.13529766029912 -2.9796359762171 2.13026514608654 0.619856675922465 -1.88163391245013 2.6065953662973 FALSE ""
400 11 212 1.1972829283665 -3.2373815840161 2.14782789210602 1.88497854711935 -2.2666500227169 0.444954615820833 FALSE ""
1000 4 213 1.13587294308607 -2.89510291789668 2.07065149274658 1.05106567957747 -1.87854348727004 1.59717442805356 FALSE ""
200 85 214 1.22694835918147 -2.75969940159528 2.00010148704011 1.40109166505798 -2.03337343342284 1.56556232192919 FALSE ""
400 85 215 1.18250947975846 -2.99716403858847 2.03919371541841 0.83638419859484 -2.43990565417559 2.28523610313855 FALSE ""
100 16 216 1.08552146007849 -2.92065685147185 2.20056125971343 -0.0148474939667144 -2.81988377188716 2.58357360301695 FALSE ""
600 87 217 1.23046498408085 -2.93482240195914 1.97763428627813 1.18719225861503 -1.75231567937728 1.89981279739713 FALSE ""
1000 73 218 1.26318512542632 -2.99881146084912 1.92596844823476 1.28812731281761 -2.07728543557114 1.12186357661223 FALSE ""
300 26 219 1.10876406080952 -3.14490516519116 2.200306442365 1.32970225596061 -1.81057361647934 -0.3057618029673 FALSE ""
