"mu" "sigma" "n" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
7 1.5 50 1115 107 6.19860265550228 0.498186605723682 FALSE ""
7 1 50 308 108 6.24227441501805 0.181998962605192 FALSE ""
3 1 50 1448 109 2.27824299627103 0.720496542684718 FALSE ""
3 0.5 50 397 110 2.95999200242201 1.71241547924619e-157 FALSE ""
3 1.5 50 693 111 5.15824408835552 4.40832768432494 FALSE ""
3 1.5 50 1408 112 3.65095397215397 2.6891601504395 FALSE ""
7 1 50 430 113 6.79469192135813 1.27510706205849 FALSE ""
3 1 50 319 114 3.12230638499984 1.15072062509855 FALSE ""
3 1 50 1212 115 2.21608831878576 0.301570226011875 FALSE ""
7 0.5 50 677 116 6.75982006406742 0 FALSE ""
3 1 50 120 117 4.86235037122848 2.9658211796739 FALSE ""
3 1.5 50 1571 118 3.17861236608584 1.45524400196816 FALSE ""
7 1.5 50 1523 119 7.65669981278359 1.59791161369198 FALSE ""
3 0.5 50 427 120 3.66665392364277 1.23560927929019 FALSE ""
7 1.5 50 93 121 7.34522747256208 1.72736695429962 FALSE ""
7 1 50 1623 122 7.565147172865 1.08504547535447 FALSE ""
7 0.5 50 1773 123 6.53997034985421 5.19970517356061e-225 FALSE ""
7 1 50 1245 124 6.86450071471559 0.30442616218493 FALSE ""
7 0.5 50 521 125 6.9998828447195 2.71680755685914e-46 FALSE ""
7 1.5 50 1177 126 5.0804398230968 0.200267300946821 FALSE ""
7 1.5 50 1462 127 6.80282751100181 1.56484686108755 FALSE ""
3 0.5 50 1059 128 3.42893648605081 0.226097731830797 FALSE ""
7 1 50 1024 129 6.7170726879882 0.837037234430602 FALSE ""
3 1.5 50 1498 130 2.00670752612104 0.422058522237243 FALSE ""
3 0.5 50 1608 131 2.8100840894813 0.50004040174027 FALSE ""
7 1.5 50 476 132 6.5507609854004 0.630761167178272 FALSE ""
7 1 50 1217 133 5.68022508835242 0 FALSE ""
7 0.5 50 1135 134 8.04158353099143 1.62239699376313 FALSE ""
3 1 50 1347 135 2.25608355638686 0.360157024056771 FALSE ""
7 1 50 13 136 8.08268298629297 2.10601201996829 FALSE ""
3 0.5 50 298 137 2.73397788205113 0.150243659369776 FALSE ""
7 1.5 50 458 138 8.01180031563691 2.3987265068444 FALSE ""
3 0.5 50 1948 139 3.59204654240786 0.828782928312357 FALSE ""
7 1 50 786 140 5.97138843670869 0.29112070405401 FALSE ""
7 1.5 50 787 141 8.32226517636198 2.48882054386631 FALSE ""
7 1 50 1684 142 6.98945166263434 1.28996557812528 FALSE ""
3 1 50 1782 143 2.85920865172525 0.649126961563165 FALSE ""
7 1 50 1041 144 8.34317620016329 2.44876227478661 FALSE ""
7 0.5 50 5 145 6.88001615265344 0 FALSE ""
3 0.5 50 555 146 2.50006926106893 0 FALSE ""
3 1 50 1651 147 4.11879200749018 2.19763301191189 FALSE ""
3 1 50 1460 148 2.84994532769366 0.822431976004033 FALSE ""
3 0.5 50 982 149 2.54038840218954 1.33148188710441e-09 FALSE ""
7 1.5 50 447 150 7.33264115284186 2.15959504908557 FALSE ""
7 0.5 50 508 151 7.1985573535891 1.33876161035965 FALSE ""
3 1.5 50 1988 152 2.4273750140321 0.712019677291631 FALSE ""
7 1.5 50 1415 153 5.83516271005482 0.654597050760458 FALSE ""
3 1 50 600 154 4.25994605024771 2.33194869880133 FALSE ""
7 1.5 50 1518 155 6.52462553959226 0.924453591673582 FALSE ""
7 0.5 50 1481 156 6.56108098747517 0.401009738115453 FALSE ""
3 0.5 50 341 157 3.86626227758758 0.965710606296279 FALSE ""
7 0.5 50 617 158 10.0678954987686 3.41688331703305 FALSE ""
3 1.5 50 1053 159 2.92230725926509 1.42318658480184 FALSE ""
7 0.5 50 643 160 7.87736517430147 1.15715044474152 FALSE ""
3 1 50 1980 161 2.10327467020768 0.421606353673632 FALSE ""
3 1 50 455 162 2.2190400134437 0.538073576928084 FALSE ""
3 1 50 1530 163 2.10260893017547 0.267371244671588 FALSE ""
7 1.5 50 497 164 5.43058626190301 0.150349822180521 FALSE ""
7 1.5 50 1883 165 6.43173109691542 0.991616719171672 FALSE ""
3 0.5 50 1845 166 2.97992447086988 4.80322116109894e-111 FALSE ""
7 1.5 50 84 167 5.62053233151222 2.22044602067656e-16 FALSE ""
7 1 50 1259 168 7.90758577690106 1.40812002230321 FALSE ""
3 1.5 50 1452 169 2.49918333513445 1.36754180766647 FALSE ""
3 1 50 609 170 2.53826840501706 0.643850051624306 FALSE ""
7 1.5 50 138 171 6.72363807385896 0.903610552653053 FALSE ""
7 0.5 50 570 172 8.11066150745451 1.65158501551304 FALSE ""
7 1 50 809 173 5.79999963325444 1.30748914465526e-179 FALSE ""
7 1.5 50 1958 174 7.83037161079016 2.48000351453966 FALSE ""
7 1 50 1898 175 6.55990662287788 1.72469638398871e-49 FALSE ""
7 1 50 695 176 8.02637091812536 1.78780566291313 FALSE ""
7 1.5 50 1379 177 8.480415872239 2.95430404580526 FALSE ""
3 1.5 50 1762 178 2.62423078001193 1.44025276943211 FALSE ""
3 0.5 50 563 179 2.72594466328345 0.534384872383133 FALSE ""
3 0.5 50 1461 180 2.76508259218505 0.674168967218234 FALSE ""
3 1 50 1981 181 2.85302970300347 0.825784470762227 FALSE ""
7 1.5 50 1490 182 5.40976444343113 0.649185859392073 FALSE ""
3 1 50 1685 183 3.44452778116903 1.43120726015264 FALSE ""
3 1 50 527 184 4.72481671059771 2.83445057072755 FALSE ""
3 1.5 50 1816 185 3.42210424523601 1.58695230612844 FALSE ""
3 1 50 314 186 2.69601913724903 0.724844198853217 FALSE ""
7 0.5 50 151 187 6.44004188296876 4.12101004862136e-112 FALSE ""
3 1 50 1118 188 2.28355195429219 0.367804404449255 FALSE ""
7 1.5 50 1790 189 6.41812052652024 0.797673376439779 FALSE ""
3 1.5 50 1612 190 1.77751761623066 0.482154239869141 FALSE ""
7 1.5 50 555 191 5.41998385820525 3.9492430095705e-32 FALSE ""
3 1.5 50 822 192 2.20180177195912 0.681176591924055 FALSE ""
7 1.5 50 772 193 9.24941369475177 3.30315150465785 FALSE ""
3 0.5 50 817 194 2.51041602637364 0.10666295286225 FALSE ""
3 0.5 50 338 195 3.17441239855868 0.74805125240182 FALSE ""
3 0.5 50 632 196 2.47997815476071 4.39392789373798e-154 FALSE ""
3 1 50 206 197 1.62006282535409 0 FALSE ""
7 1.5 50 522 198 7.21960542015098 1.54077831535356 FALSE ""
3 0.5 50 119 199 3.45338644980597 0.748587310876147 FALSE ""
3 1 50 119 200 3.4958379314172 1.44232342126756 FALSE ""
7 1.5 50 727 201 10.5194245069442 5.53599762280117 FALSE ""
7 0.5 50 913 202 8.29942800274135 1.67994258437381 FALSE ""
3 1.5 50 1916 203 3.23436197412606 1.42601521404131 FALSE ""
7 1 50 706 204 8.76646296291055 2.71354258143261 FALSE ""
7 1 50 1549 205 8.70121218505435 2.04279821868643 FALSE ""
3 1 50 1162 206 5.77467705695237 4.11066310893559 FALSE ""
7 1.5 50 1067 207 6.28089542569307 1.12122599237913 FALSE ""
7 1 50 234 208 6.06865268668055 0.106047469172492 FALSE ""
3 1.5 50 892 209 4.28376648787275 2.7172811299366 FALSE ""
7 1.5 50 1530 210 6.66944635785447 1.7336781833679 FALSE ""
3 1.5 50 61 211 2.94505690687232 1.1553515079561 FALSE ""
7 1.5 50 610 212 6.09703426886602 0.696547276289747 FALSE ""
3 0.5 50 1964 213 3.38412661129148 0.88095422099374 FALSE ""
7 1.5 50 596 214 9.55987385239846 3.94891277081784 FALSE ""
7 1 50 1840 215 8.14027334657764 1.70170638274308 FALSE ""
3 0.5 50 1111 216 2.91760122115983 0.588063194920209 FALSE ""
7 0.5 50 562 217 7.1000843655607 6.93939672903364e-281 FALSE ""
7 1 50 620 218 7.99827923870239 1.98086066028404 FALSE ""
7 1.5 50 662 219 12.6731242568207 7.6577316168017 FALSE ""
7 0.5 50 742 220 8.19053668399634 1.87196795059199 FALSE ""
7 1 50 23 221 9.2391127288658 2.56258584386843 FALSE ""
3 1 50 814 222 3.81324489269063 2.04753149906846 FALSE ""
7 1.5 50 1517 223 6.73414213988069 1.03419332219148 FALSE ""
3 1 50 701 224 3.00249084391566 1.26162621982904 FALSE ""
7 1 50 687 225 6.12010372644822 0 FALSE ""
7 1.5 50 622 226 5.85607627285671 0.435642290143068 FALSE ""
3 0.5 50 1867 227 4.0006002152605 1.31050012715906 FALSE ""
7 1.5 50 885 228 6.04181119810786 0.72167176750285 FALSE ""
7 1.5 50 901 229 6.42743655957104 1.36860125273224 FALSE ""
3 0.5 50 1846 230 2.90000735432648 4.00773679523247e-28 FALSE ""
7 0.5 50 289 231 6.30782959988945 0.40800678803479 FALSE ""
3 1.5 50 710 232 2.55669545314772 1.06190795571417 FALSE ""
3 1 50 583 233 4.88862576830415 2.84268302361547 FALSE ""
7 1 50 1065 234 9.80936290517679 4.4985614618179 FALSE ""
3 1 50 1510 235 2.5091252677535 0.574218202825389 FALSE ""
3 0.5 50 365 236 2.20004524098638 3.6991315628939e-165 FALSE ""
3 0.5 50 1307 237 2.83432040806991 0.307510470151596 FALSE ""
7 1 50 559 238 5.86006472499635 3.79548574030869e-46 FALSE ""
7 1.5 50 1091 239 10.6615847620342 4.44791559444862 FALSE ""
3 1.5 50 1976 240 2.496161857915 0.825527025076358 FALSE ""
3 0.5 50 1091 241 3.0006037379028 0.512702964310466 FALSE ""
7 0.5 50 745 242 6.58007198149259 5.89774394729889e-25 FALSE ""
3 1 50 1067 243 3.61374674471323 1.89471260437224 FALSE ""
3 1 50 1270 244 4.34995612537936 2.19245228221463 FALSE ""
7 0.5 50 752 245 8.10126605593358 1.82269257670791 FALSE ""
3 1.5 50 516 246 3.09967114307432 1.67303788878592 FALSE ""
7 0.5 50 8 247 7.39023424150752 1.21062886221775 FALSE ""
3 1.5 50 506 248 1.61998532564115 4.55596023065213e-11 FALSE ""
7 1 50 1013 249 5.92085599437381 0.180847668059314 FALSE ""
7 1 50 419 250 5.77999322924815 4.22282319340316e-204 FALSE ""
7 1 50 1985 251 8.58365791146728 3.12040882009483 FALSE ""
7 1.5 50 1705 252 9.74139339618219 4.66353030418869 FALSE ""
7 1 50 1978 253 6.18002677518734 0 FALSE ""
7 1.5 50 599 254 6.21975162963968 0.69927113607067 FALSE ""
3 0.5 50 944 255 2.17424778757812 0.203434253278782 FALSE ""
7 1.5 50 1536 256 6.54973672063508 1.27035418126868 FALSE ""
7 1.5 50 1179 257 5.66002367361329 1.36481053731324e-73 FALSE ""
7 1 50 117 258 6.60007253191809 9.91966705510392e-45 FALSE ""
3 1.5 50 155 259 1.9580196376596 0.754070653982592 FALSE ""
7 1 50 1878 260 10.8942831229206 4.6222804919123 FALSE ""
7 1.5 50 811 261 8.77736716311145 3.58776799304476 FALSE ""
3 1 50 974 262 3.139094815204 1.08337805630474 FALSE ""
3 1.5 50 866 263 2.60115546509051 1.17822004108045 FALSE ""
3 1.5 50 787 264 2.32904911918318 0.711892421333272 FALSE ""
7 0.5 50 1285 265 5.9951173010802 0.376294607457378 FALSE ""
3 1 50 1086 266 2.22788897054872 0.351535137139534 FALSE ""
7 1.5 50 1794 267 7.39703730192647 1.63860061520849 FALSE ""
3 0.5 50 752 268 2.95898281692738 0.35245759888322 FALSE ""
3 1.5 50 572 269 1.60942703203452 0.296472576903232 FALSE ""
7 1.5 50 1521 270 6.28817061290987 0.667539042556751 FALSE ""
3 1.5 50 167 271 5.67850848611787 4.89539387345544 FALSE ""
7 1 50 910 272 6.40000205943425 2.85576497908022e-73 FALSE ""
3 1.5 50 791 273 2.6272589868762 1.13970573072007 FALSE ""
3 0.5 50 464 274 3.48045185359725 0.715504608472057 FALSE ""
3 1 50 1979 275 3.19551542347817 0.974604430627116 FALSE ""
3 1.5 50 1127 276 3.51049251029385 1.9982025070476 FALSE ""
7 0.5 50 916 277 8.05366103575139 1.27360900381097 FALSE ""
3 1.5 50 696 278 1.8189485170591 0.42743275151952 FALSE ""
7 0.5 50 1913 279 6.54001887866201 3.02429762361011e-99 FALSE ""
3 0.5 50 80 280 4.09195989234103 1.53350210477238 FALSE ""
7 1 50 848 281 7.79695798408585 1.13754026673729 FALSE ""
7 0.5 50 1754 282 7.47215858244947 0.102468181344579 FALSE ""
3 0.5 50 262 283 2.84002339252309 2.06235513515338e-81 FALSE ""
7 1 50 1234 284 6.67463069962392 0.114670767392486 FALSE ""
7 1.5 50 439 285 7.54653999296407 2.70472566707161 FALSE ""
3 1 50 529 286 2.90089655521373 0.854561109747983 FALSE ""
7 0.5 50 1540 287 10.0991746172551 3.69291430783868 FALSE ""
3 0.5 50 1509 288 2.34000520239123 3.94498120273722e-13 FALSE ""
3 0.5 50 1239 289 4.40776784652674 1.89060432581815 FALSE ""
7 1 50 1831 290 6.02004367327836 0 FALSE ""
3 1.5 50 494 291 5.35867423561528 3.67735431432576 FALSE ""
3 1 50 1254 292 2.90109779380426 0.73230530149042 FALSE ""
3 1 50 80 293 2.8564792751383 1.3033347294619 FALSE ""
3 1.5 50 576 294 2.1846673533844 0.851344057804843 FALSE ""
3 1.5 50 1563 295 2.44812767002988 0.987010428274604 FALSE ""
7 1.5 50 1632 296 7.46902645049033 2.37920011725931 FALSE ""
7 0.5 50 1474 297 6.57999900954639 2.22044603372727e-16 FALSE ""
7 1 50 927 298 5.8800013449673 8.76199249342865e-73 FALSE ""
7 0.5 50 1761 299 6.50475599623025 0.42446417354237 FALSE ""
3 0.5 50 437 300 2.26000312469494 1.09508892964973e-171 FALSE ""
7 0.5 50 586 301 7.4793100950836 2.06091825572948e-238 FALSE ""
7 0.5 50 222 302 8.54876613574652 2.15148543582534 FALSE ""
3 0.5 50 571 303 3.41016456870764 0.684775416668378 FALSE ""
3 0.5 50 1167 304 2.46000848100939 0 FALSE ""
3 0.5 50 824 305 3.52480467735318 0.922778941081482 FALSE ""
7 1 50 1675 306 7.57591831020379 1.53671821265153 FALSE ""
3 1 50 506 307 2.63400886517307 0.804045814598615 FALSE ""
7 0.5 50 1488 308 7.44715262760275 0.547051221674073 FALSE ""
3 1.5 50 69 309 4.92654264801989 4.07703125929728 FALSE ""
7 1 50 226 310 6.04009418041554 0 FALSE ""
3 0.5 50 334 311 3.2532963050141 0.507195587416854 FALSE ""
3 1 50 644 312 2.80706162106886 0.902079127712371 FALSE ""
3 0.5 50 1385 313 2.83760273019541 0.173788254996323 FALSE ""
3 1.5 50 1065 314 3.04004121871801 1.48568745029795 FALSE ""
3 0.5 50 1071 315 2.25993472353025 4.45169457575502e-198 FALSE ""
3 0.5 50 1468 316 2.84000559726259 0 FALSE ""
3 1 50 1163 317 3.39447463041662 0.95297856958915 FALSE ""
3 0.5 50 1298 318 3.01428608036144 0.889719301087641 FALSE ""
3 1.5 50 1784 319 2.86235853460076 1.15348120193509 FALSE ""
7 0.5 50 100 320 6.75978295378802 1.23181063281773e-76 FALSE ""
3 1 50 1579 321 3.27882838080861 1.4294576563562 FALSE ""
7 1.5 50 1758 322 6.23513393964195 0.574955519995272 FALSE ""
7 1 50 1343 323 6.43975263066713 0.719699472406359 FALSE ""
3 0.5 50 1872 324 3.27582063803772 0.629254427565709 FALSE ""
3 1 50 1185 325 2.31987135130726 0.641406240703679 FALSE ""
3 1.5 50 634 326 2.76828867729955 1.58477806091385 FALSE ""
7 1.5 50 735 327 7.54611996197716 2.17227793365301 FALSE ""
7 1.5 50 948 328 5.94401214785208 0.503867478971033 FALSE ""
7 0.5 50 341 329 8.83777984477494 2.96830701027903 FALSE ""
3 0.5 50 1322 330 2.67304143804983 0.285449636129297 FALSE ""
3 0.5 50 663 331 2.98222361451533 0.593481123304301 FALSE ""
3 0.5 50 136 332 4.4960501096041 2.30665517422656 FALSE ""
7 0.5 50 1229 333 7.2999535556022 0 FALSE ""
7 1.5 50 110 334 5.12999804393512 0.229779285875318 FALSE ""
7 1.5 50 394 335 5.2799490074818 1.42568647988083e-217 FALSE ""
7 1 50 1750 336 6.76019100989485 1.3609788766262 FALSE ""
7 1 50 1966 337 8.44041187041949 2.32483108001904 FALSE ""
3 1.5 50 1549 338 2.89990182640417 1.37471764331096 FALSE ""
7 1.5 50 1956 339 8.84492610261607 3.46922019662357 FALSE ""
7 1.5 50 988 340 6.44834009342073 0.528330494326391 FALSE ""
7 0.5 50 408 341 7.25053128723555 0.570608353324915 FALSE ""
7 1.5 50 1181 342 5.94755157783347 0.407109915147275 FALSE ""
7 1 50 78 343 9.381883678527 3.21276056903989 FALSE ""
7 1 50 439 344 6.55816891913261 0.758281684649121 FALSE ""
7 0.5 50 248 345 8.11473414457743 1.3149164600221 FALSE ""
3 1 50 344 346 2.52596764179174 0.591050926010076 FALSE ""
3 0.5 50 761 347 2.39999510943872 3.50935565371084e-13 FALSE ""
7 1 50 1816 348 7.64408347587594 1.42454634712418 FALSE ""
7 1 50 730 349 5.78002023624645 4.41642649351757e-79 FALSE ""
3 1 50 1948 350 3.45530772636138 1.46514846450127 FALSE ""
7 1 50 345 351 7.20650512772801 0.926618194071595 FALSE ""
7 1.5 50 1407 352 7.1211433964228 1.24133415283496 FALSE ""
7 1 50 911 353 6.3588225348892 0.338581045411809 FALSE ""
7 1 50 720 354 6.78405100229936 1.18443449308993 FALSE ""
7 0.5 50 1695 355 5.96005524012936 9.29288774663983e-50 FALSE ""
3 1.5 50 1971 356 2.55794678147885 1.75295239767604 FALSE ""
3 0.5 50 113 357 2.2399955895996 4.74856272712365e-84 FALSE ""
3 1 50 639 358 2.36202325077961 0.251808405755698 FALSE ""
7 1 50 668 359 10.5870238887222 3.59505934314055 FALSE ""
3 1.5 50 369 360 2.55448742859726 1.4826160527341 FALSE ""
7 1 50 339 361 7.2138027978998 1.11401001665322 FALSE ""
3 1 50 42 362 2.80543974634861 0.574806466812435 FALSE ""
7 0.5 50 863 363 6.63978393365952 5.21736576857283e-142 FALSE ""
3 1 50 83 364 2.85516561444554 0.86912821159571 FALSE ""
7 1 50 767 365 7.76478714814297 2.31166856816887 FALSE ""
7 1 50 938 366 6.09999562803794 3.91481282900654e-290 FALSE ""
7 0.5 50 101 367 6.32001914147986 2.23353466033386e-153 FALSE ""
3 1.5 50 476 368 2.00058438535406 0.513672174100114 FALSE ""
7 1 50 1858 369 7.9650210919109 2.31090826647246 FALSE ""
7 1.5 50 1404 370 8.60043729033782 2.89201300080568 FALSE ""
7 1 50 1351 371 6.14777391668948 0.666964375659018 FALSE ""
7 1 50 1402 372 8.18115776253725 2.14445297778399 FALSE ""
7 1 50 20 373 7.79391787030297 1.09372364638882 FALSE ""
7 0.5 50 1398 374 6.00909756678723 0.108958647569682 FALSE ""
3 0.5 50 778 375 3.12722585370282 0.699854545916616 FALSE ""
3 1 50 359 376 2.4958581357625 0.540686313404095 FALSE ""
7 1 50 1406 377 9.92675159234657 4.07342451874751 FALSE ""
3 1.5 50 390 378 2.55223345922597 1.01317800015979 FALSE ""
7 1 50 484 379 6.3577103134345 0.597700469089355 FALSE ""
3 0.5 50 880 380 2.74020131086766 0.273492174092279 FALSE ""
7 0.5 50 1432 381 6.99537373760187 0.635086993158942 FALSE ""
7 1 50 1106 382 6.45597649530052 0.996104024664706 FALSE ""
3 0.5 50 650 383 2.94973666198871 0.701097074396224 FALSE ""
7 1.5 50 58 384 5.3800060005695 3.63782226270748e-96 FALSE ""
3 1 50 54 385 3.52327669542066 1.00349103685661 FALSE ""
3 1 50 459 386 4.35184374787757 2.41088066141643 FALSE ""
3 1.5 50 1407 387 2.79074055990268 1.07589460743725 FALSE ""
7 0.5 50 1539 388 6.3799669666316 3.89760480557599e-166 FALSE ""
3 1 50 340 389 3.72379947735162 1.64454903236455 FALSE ""
3 1.5 50 1406 390 2.78570861435242 1.33936364494008 FALSE ""
3 1.5 50 1958 391 2.8889723543991 1.33947554817502 FALSE ""
7 1.5 50 272 392 5.70632472387698 0.426231748495644 FALSE ""
7 1 50 408 393 5.98014346298943 0 FALSE ""
3 1 50 894 394 2.51239930984503 0.657766442827794 FALSE ""
3 1.5 50 125 395 3.46802229742438 2.70461170035614 FALSE ""
7 1.5 50 103 396 7.39053495920537 1.97497309652037 FALSE ""
3 0.5 50 903 397 3.04194744933052 0.734512969744257 FALSE ""
3 1.5 50 274 398 2.84651459955234 1.50325887073111 FALSE ""
7 0.5 50 555 399 7.2058254514734 0.865561546517334 FALSE ""
